weather system,date,heightAboveMSL,Regions
Trough,2025-05-11,0.9 km,Marathwada ; North Interior Karnataka ; South Interior Karnataka ; Tamil Nadu & Puducherry ; Gulf of Mannar
Trough,2025-05-11,0.9 km,"Bihar ; Sub-Himalayan West Bengal & Sikkim ; Assam & Meghalaya ; Nagaland, Manipur, Mizoram & Tripura"
Upper-Level Cyclonic Circulation,2025-05-11,0.9 km to 5.8 km,Assam & Meghalaya
Western Disturbances (WD),2025-05-12,3.1 km,Punjab
Trough,2025-05-12,3.1 km,Saurashtra & Kutch ; NE Arabian Sea ; EC Arabian Sea
Upper-Level Cyclonic Circulation,2025-05-12,4.5 km,Assam & Meghalaya
Cyclonic Circulation (CYCIR),2025-05-12,1.5 km,West Uttar Pradesh
Cyclonic Circulation (CYCIR),2025-05-12,1.5 km,Central Pakistan ; West Rajasthan
Trough,2025-05-12,1.5 km,Bihar ; Jharkhand
Western Disturbances (WD),2025-05-13,5.8 km,North Pakistan ; Jammu & Kashmir
Trough,2025-05-13,3.1 km to 5.8 km,Saurashtra & Kutch ; NE Arabian Sea ; EC Arabian Sea
Cyclonic Circulation (CYCIR),2025-05-13,1.5 km,Uttarakhand
Upper-Level Cyclonic Circulation,2025-05-13,0.9 km,East Uttar Pradesh ; Bihar
Trough,2025-05-13,0.9 km,East Uttar Pradesh ; Bihar ; Odisha ; Chhattisgarh
Upper-Level Cyclonic Circulation,2025-05-13,1.5 km,Assam & Meghalaya
Upper-Level Cyclonic Circulation,2025-05-13,1.5 km to 7.6 km,N Andaman Sea ; S Andaman Sea
Trough,2025-05-13,1.5 km,Vidarbha ; Marathwada ; North Interior Karnataka ; South Interior Karnataka ; Kerala
Western Disturbances (WD),2025-05-14,5.8 km,North Pakistan ; Jammu & Kashmir
Cyclonic Circulation (CYCIR),2025-05-14,1.5 km,Uttarakhand
Upper-Level Cyclonic Circulation,2025-05-14,0.9 km,Bihar ; Sub-Himalayan West Bengal & Sikkim
Trough,2025-05-14,0.9 km,Bihar ; Sub-Himalayan West Bengal & Sikkim ; Rayalaseema ; Jharkhand ; Vidarbha ; Telangana
Upper-Level Cyclonic Circulation,2025-05-14,1.5 km,Assam & Meghalaya
Upper-Level Cyclonic Circulation,2025-05-14,3.1 km,N Andaman Sea ; S Andaman Sea
Upper-Level Cyclonic Circulation,2025-05-14,3.1 km to 5.8 km,Gujarat Region ; Saurashtra & Kutch
Upper-Level Cyclonic Circulation,2025-05-14,1.5 km,Konkan & Goa
Upper-Level Cyclonic Circulation,2025-05-14,1.5 km,SW Bay ; Tamil Nadu & Puducherry
Trough,2025-05-15,0.9 km,Sub-Himalayan West Bengal & Sikkim ; East Madhya Pradesh ; Chhattisgarh
Upper-Level Cyclonic Circulation,2025-05-15,1.5 km,Assam & Meghalaya
Upper-Level Cyclonic Circulation,2025-05-15,3.1 km to 5.8 km,SE Bay
Upper-Level Cyclonic Circulation,2025-05-15,5.8 km,Gujarat Region
Upper-Level Cyclonic Circulation,2025-05-15,1.5 km,North Interior Karnataka
Upper-Level Cyclonic Circulation,2025-05-15,1.5 km,Tamil Nadu & Puducherry
Western Disturbances (WD),2025-05-15,5.8 km,North Pakistan ; Jammu & Kashmir
Upper-Level Cyclonic Circulation,2025-05-16,0.9 km,Assam & Meghalaya
Trough,2025-05-16,0.9 km,West Uttar Pradesh ; East Uttar Pradesh ; Bihar ; Sub-Himalayan West Bengal & Sikkim ; Bangladesh
Upper-Level Cyclonic Circulation,2025-05-16,1.5 km,West Uttar Pradesh
Upper-Level Cyclonic Circulation,2025-05-16,3.1 km to 5.8 km,SE Bay
Upper-Level Cyclonic Circulation,2025-05-16,1.5 km,WC Bay ; Coastal Andhra Pradesh
Upper-Level Cyclonic Circulation,2025-05-16,0.9 km,"Haryana, Chandigarh & Delhi"
Upper-Level Cyclonic Circulation,2025-05-16,1.5 km,EC Arabian Sea ; NE Arabian Sea ; Gujarat Region ; Konkan & Goa
Western Disturbances (WD),2025-05-17,3.1 km,Far West Pakistan
Upper-Level Cyclonic Circulation,2025-05-17,1.5 km,Punjab
Upper-Level Cyclonic Circulation,2025-05-17,0.9 km,West Uttar Pradesh
Trough,2025-05-17,0.9 km,West Uttar Pradesh ; East Uttar Pradesh ; Jharkhand ; Gangetic West Bengal ; Bangladesh
Upper-Level Cyclonic Circulation,2025-05-17,1.5 km,Assam & Meghalaya
Westerly Trough,2025-05-17,3.1 km,Sub-Himalayan West Bengal & Sikkim ; Bangladesh ; Gangetic West Bengal ; Assam & Meghalaya ; Bihar
Upper-Level Cyclonic Circulation,2025-05-17,0.9 km,Telangana
Upper-Level Cyclonic Circulation,2025-05-17,1.5 km to 5.8 km,SE Bay
Trough,2025-05-17,1.5 km to 5.8 km,SE Bay ; Coastal Andhra Pradesh
Upper-Level Cyclonic Circulation,2025-05-17,1.5 km,EC Arabian Sea ; NE Arabian Sea ; Gujarat Region ; Konkan & Goa
Western Disturbances (WD),2025-05-18,5.8 km,Southwest Pakistan ; North Pakistan ; West Pakistan ; Far West Pakistan ; Central Pakistan
Upper-Level Cyclonic Circulation,2025-05-18,1.5 km,"Haryana, Chandigarh & Delhi"
Trough,2025-05-18,0.9 km,"Punjab ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; East Uttar Pradesh ; Bihar ; Gangetic West Bengal ; Bangladesh"
Upper-Level Cyclonic Circulation,2025-05-18,1.5 km,Assam & Meghalaya
Westerly Trough,2025-05-18,3.1 km,Assam & Meghalaya ; Bangladesh ; Nagaland-Manipur-Mizoram-Tripura ; Sub-Himalayan West Bengal & Sikkim ; Gangetic West Bengal
Upper-Level Cyclonic Circulation,2025-05-18,0.9 km,Vidarbha
Trough,2025-05-18,1.5 km,Vidarbha ; North Interior Karnataka ; Rayalaseema
Upper-Level Cyclonic Circulation,2025-05-18,1.5 km to 5.8 km,SW Bay ; SE Bay
Trough,2025-05-18,1.5 km to 5.8 km,SE Bay ; SW Bay ; Kerala ; Tamil Nadu & Puducherry
Upper-Level Cyclonic Circulation,2025-05-18,1.5 km,NE Arabian Sea ; Gujarat Region ; Konkan & Goa
Western Disturbances (WD),2025-05-19,5.8 km,North Pakistan ; Jammu & Kashmir
Trough,2025-05-19,0.9 km,"Punjab ; West Madhya Pradesh ; East Madhya Pradesh ; Haryana, Chandigarh & Delhi ; East Rajasthan"
Upper-Level Cyclonic Circulation,2025-05-19,1.5 km,Assam & Meghalaya
Upper-Level Cyclonic Circulation,2025-05-19,0.9 km,Madhya Maharashtra
Trough,2025-05-19,0.9 km,Madhya Maharashtra ; North Interior Karnataka ; Rayalaseema
Upper-Level Cyclonic Circulation,2025-05-19,1.5 km to 5.8 km,WC Bay ; SW Bay
Trough,2025-05-19,1.5 km to 5.8 km,SE Bay ; WC Bay ; SW Bay ; Coastal Andhra Pradesh ; Rayalaseema ; North Interior Karnataka
Upper-Level Cyclonic Circulation,2025-05-19,0.9 km,"Haryana, Chandigarh & Delhi ; East Rajasthan"
Trough,2025-05-19,1.5 km,"Punjab ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; East Uttar Pradesh ; Bihar ; Gangetic West Bengal"
Upper-Level Cyclonic Circulation,2025-05-19,1.5 km,West Uttar Pradesh
Western Disturbances (WD),2025-05-20,5.8 km,Uttarakhand ; West Uttar Pradesh ; Himachal Pradesh ; Ladakh ; Delhi
Upper-Level Cyclonic Circulation,2025-05-20,0.9 km,"East Rajasthan ; Haryana, Chandigarh & Delhi"
Upper-Level Cyclonic Circulation,2025-05-20,1.5 km,Central Pakistan ; Punjab
Trough,2025-05-20,1.5 km,"Central Pakistan ; West Rajasthan ; East Rajasthan ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; East Uttar Pradesh ; Bihar ; Sub-Himalayan West Bengal & Sikkim ; Bangladesh"
Upper-Level Cyclonic Circulation,2025-05-20,1.5 km,Assam & Meghalaya
Upper-Level Cyclonic Circulation,2025-05-20,1.5 km,WC Bay ; Coastal Andhra Pradesh ; Rayalaseema ; Tamil Nadu & Puducherry
Upper-Level Cyclonic Circulation,2025-05-20,1.5 km to 5.8 km,South Interior Karnataka
Upper-Level Cyclonic Circulation,2025-05-20,1.5 km,"Haryana, Chandigarh & Delhi"
Upper-Level Cyclonic Circulation,2025-05-20,1.5 km,Bangladesh
Western Disturbances (WD),2025-05-21,5.8 km,East Uttar Pradesh ; Uttarakhand ; West Uttar Pradesh ; Bihar
Upper-Level Cyclonic Circulation,2025-05-21,1.5 km,Punjab
Trough,2025-05-21,0.9 km,"Punjab ; Haryana, Chandigarh & Delhi ; West Madhya Pradesh ; East Madhya Pradesh ; Jharkhand ; Sub-Himalayan West Bengal & Sikkim ; Bangladesh"
Upper-Level Cyclonic Circulation,2025-05-21,1.5 km,Assam & Meghalaya
Trough,2025-05-21,3.1 km,EC Arabian Sea ; Konkan & Goa ; North Interior Karnataka ; Coastal Andhra Pradesh
Trough,2025-05-22,1.5 km to 5.8 km,EC Arabian Sea ; Konkan & Goa ; Telangana
Upper-Level Cyclonic Circulation,2025-05-22,1.5 km,Punjab
Upper-Level Cyclonic Circulation,2025-05-22,1.5 km,East Madhya Pradesh ; East Uttar Pradesh
Trough,2025-05-22,1.5 km,"Punjab ; West Madhya Pradesh ; East Madhya Pradesh ; Haryana, Chandigarh & Delhi ; East Uttar Pradesh"
Upper-Level Cyclonic Circulation,2025-05-22,1.5 km to 3.1 km,Assam & Meghalaya ; Arunachal Pradesh
Trough,2025-05-24,1.5 km to 3.1 km,EC Arabian Sea ; Madhya Maharashtra ; Marathwada ; Telangana ; Chhattisgarh
Upper-Level Cyclonic Circulation,2025-05-24,3.1 km,"West Uttar Pradesh ; Haryana, Chandigarh & Delhi"
Upper-Level Cyclonic Circulation,2025-05-24,1.5 km,West Rajasthan
Trough,2025-05-24,1.5 km,West Rajasthan ; Vidarbha
Cyclonic Circulation (CYCIR),2025-05-24,3.1 km,Odisha
Cyclonic Circulation (CYCIR),2025-05-24,3.1 km,"Nagaland, Manipur, Mizoram & Tripura"
Trough,2025-05-25,1.5 km to 4.6 km,EC Arabian Sea ; Madhya Maharashtra ; Telangana ; Chhattisgarh ; Odisha
Western Disturbances (WD),2025-05-25,3.1 km,Punjab ; Jammu & Kashmir
Upper-Level Cyclonic Circulation,2025-05-25,1.5 km,West Uttar Pradesh
Upper-Level Cyclonic Circulation,2025-05-25,1.5 km,West Rajasthan
Cyclonic Circulation (CYCIR),2025-05-25,1.5 km to 3.1 km,Gujarat Region
Trough,2025-05-26,1.5 km,Marathwada ; Chhattisgarh ; Odisha ; NW Bay
Upper-Level Cyclonic Circulation,2025-05-26,3.1 km to 5.8 km,EC Arabian Sea
Trough,2025-05-26,3.1 km to 5.8 km,EC Arabian Sea ; Konkan & Goa ; Marathwada ; Telangana ; Coastal Andhra Pradesh
Western Disturbances (WD),2025-05-26,3.1 km,"Haryana, Chandigarh & Delhi"
Upper-Level Cyclonic Circulation,2025-05-26,1.5 km,West Rajasthan
Upper-Level Cyclonic Circulation,2025-05-26,3.1 km,Assam & Meghalaya
Well Marked Low Pressure Area (WML) with associated CYCIR,2025-05-28,7.6 km,NW Bay ; Odisha
Western Disturbances (WD),2025-05-28,5.8 km,Central Pakistan ; North Pakistan ; West Pakistan
Upper-Level Cyclonic Circulation,2025-05-28,1.5 km,Punjab
Upper-Level Cyclonic Circulation,2025-05-28,0.9 km,West Rajasthan
Trough,2025-05-28,0.9 km,West Rajasthan ; Chhattisgarh ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh
Upper-Level Cyclonic Circulation,2025-05-28,1.5 km,East Madhya Pradesh
Western Disturbances (WD),2025-05-28,5.8 km,Far West Pakistan
Western Disturbances (WD),2025-05-29,3.1 km,Jammu & Kashmir
Upper-Level Cyclonic Circulation,2025-05-29,1.5 km,Punjab
Upper-Level Cyclonic Circulation,2025-05-29,1.5 km,West Rajasthan
Western Disturbances (WD),2025-05-29,3.1 km to 7.6 km,north Afghanistan & neighbourhood
Upper-Level Cyclonic Circulation,2025-05-29,1.5 km,northern parts of central Uttar Pradesh
Trough,2025-05-29,0.9 km,East Rajasthan ; West Madhya Pradesh ; Chhattisgarh ; Jharkhand ; Gangetic West Bengal ; NW Bay
Western Disturbances (WD),2025-05-30,5.8 km,West Pakistan ; South Pakistan ; Central Pakistan
Upper-Level Cyclonic Circulation,2025-05-30,1.5 km,Central Pakistan
Upper-Level Cyclonic Circulation,2025-05-30,0.9 km,Punjab
Upper-Level Cyclonic Circulation,2025-05-30,1.5 km,West Uttar Pradesh
Upper-Level Cyclonic Circulation,2025-05-30,0.9 km,West Uttar Pradesh ; East Uttar Pradesh
Western Disturbances (WD),2025-05-30,3.1 km,Jammu & Kashmir
Western Disturbances (WD),2025-05-31,3.1 km to 5.8 km,North pakistan ; Jammu & Kashmir
Upper-Level Cyclonic Circulation,2025-05-31,1.5 km,Central Pakistan
Trough,2025-05-31,1.5 km,"Central Pakistan ; West Uttar Pradesh ; Punjab ; Haryana, Chandigarh & Delhi"
Upper-Level Cyclonic Circulation,2025-05-31,1.5 km,West Uttar Pradesh
Trough,2025-05-31,0.9 km,East Uttar Pradesh ; Vidarbha
Western Disturbances (WD),2025-05-09,3.1 km to 5.8 km,North pakistan
Western Disturbances (WD),2025-05-09,5.8 km,Far West Pakistan
Upper-Level Cyclonic Circulation,2025-05-09,7.6 km,East Rajasthan
Trough,2025-05-09,1.5 km to 7.6 km,EC Arabian Sea ; Gujarat Region ; West Rajasthan ; East Rajasthan
Trough,2025-05-09,0.9 km,North Interior Karnataka ; Gulf of Mannar ; Rayalaseema ; Tamil Nadu & Puducherry
Westerly Trough,2025-05-09,9.4 km to 12.6 km,East Uttar Pradesh ; North Interior Karnataka
Upper-Level Cyclonic Circulation,2025-05-09,3.1 km,Assam & Meghalaya
Upper-Level Cyclonic Circulation,2025-05-09,3.1 km to 4.5 km,SE Bay ; S Andaman Sea
Trough,2025-05-23,1.5 km to 5.8 km,EC Arabian Sea ; Konkan & Goa ; Madhya Maharashtra ; Marathwada ; Telangana ; Chhattisgarh
Upper-Level Cyclonic Circulation,2025-05-23,1.5 km,"Haryana, Chandigarh & Delhi"
Upper-Level Cyclonic Circulation,2025-05-23,1.5 km,Central Pakistan
Trough,2025-05-23,0.9 km,Central Pakistan ; West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh
Upper-Level Cyclonic Circulation,2025-05-23,1.5 km,Assam & Meghalaya
Low Pressure (L) with associated CYCIR,2025-05-27,7.6 km,NW Bay ; Odisha
Western Disturbances (WD),2025-05-27,5.8 km,Southwest Pakistan ; Far West Pakistan ; West Pakistan ; South Pakistan
Upper-Level Cyclonic Circulation,2025-05-27,1.5 km,West Madhya Pradesh
Trough,2025-05-27,0.9 km,East Rajasthan ; Chhattisgarh ; West Madhya Pradesh
Upper-Level Cyclonic Circulation,2025-05-27,1.5 km,Assam & Meghalaya
Upper-Level Cyclonic Circulation,2025-05-27,3.1 km,Assam & Meghalaya
Upper-Level Cyclonic Circulation,2025-05-27,1.5 km,Konkan & Goa ; EC Arabian Sea
Western Disturbances (WD),2025-05-27,3.1 km,"Haryana, Chandigarh & Delhi"
Westerly Trough,2025-05-27,5.8 km,Sub-Himalayan West Bengal & Sikkim ; Assam & Meghalaya ; Bangladesh ; Arunachal Pradesh ; Bihar
Western Disturbances (WD),2025-06-02,3.1 km to 7.6 km,North pakistan ; Jammu & Kashmir
Upper-Level Cyclonic Circulation,2025-06-02,1.5 km,"Haryana, Chandigarh & Delhi"
Trough,2025-06-02,1.5 km,Assam & Meghalaya ; Bangladesh ; Nagaland-Manipur-Mizoram-Tripura ; Gangetic West Bengal ; Sub-Himalayan West Bengal & Sikkim
Upper-Level Cyclonic Circulation,2025-06-02,1.5 km,Bihar
Trough,2025-06-02,0.9 km,East Uttar Pradesh ; Bihar ; Sub-Himalayan West Bengal & Sikkim ; Assam & Meghalaya
Western Disturbances (WD),2025-06-03,3.1 km to 4.5 km,Punjab
Upper-Level Cyclonic Circulation,2025-06-03,1.5 km,West Uttar Pradesh
Trough,2025-06-03,1.5 km,Assam & Meghalaya ; Nagaland-Manipur-Mizoram-Tripura ; Bangladesh ; Arunachal Pradesh
Upper-Level Cyclonic Circulation,2025-06-03,0.9 km,Bihar
Upper-Level Cyclonic Circulation,2025-06-03,0.9 km,"Haryana, Chandigarh & Delhi"
Western Disturbances (WD),2025-06-04,5.8 km,Haryana ; Punjab ; Delhi ; Jammu & Kashmir ; Himachal Pradesh
Upper-Level Cyclonic Circulation,2025-06-04,1.5 km,Punjab
Upper-Level Cyclonic Circulation,2025-06-04,0.9 km,Bangladesh
Upper-Level Cyclonic Circulation,2025-06-04,0.9 km,Assam & Meghalaya
Upper-Level Cyclonic Circulation,2025-06-04,1.5 km to 3.1 km,Gujarat Region
Trough,2025-06-04,3.1 km,Gangetic West Bengal ; Sub-Himalayan West Bengal & Sikkim ; Bihar ; Jharkhand ; Bangladesh
Western Disturbances (WD),2025-06-05,5.8 km,Himachal Pradesh ; Ladakh ; Delhi ; Uttarakhand ; West Uttar Pradesh
Upper-Level Cyclonic Circulation,2025-06-05,1.5 km,"Haryana, Chandigarh & Delhi"
Upper-Level Cyclonic Circulation,2025-06-05,0.9 km,Bangladesh
Trough,2025-06-05,3.1 km,Gangetic West Bengal ; Sub-Himalayan West Bengal & Sikkim ; Bangladesh ; Bihar ; Jharkhand
Upper-Level Cyclonic Circulation,2025-06-05,0.9 km,Central Pakistan ; West Rajasthan
Trough,2025-06-05,1.5 km,Chhattisgarh ; Bangladesh ; Odisha ; Jharkhand ; Bihar ; Gangetic West Bengal
Upper-Level Cyclonic Circulation,2025-06-05,1.5 km,Jharkhand ; Bihar
Upper-Level Cyclonic Circulation,2025-06-05,3.1 km to 4.5 km,North Interior Karnataka ; Marathwada ; Telangana
Westerly Trough,2025-06-06,5.8 km,East Uttar Pradesh ; Chhattisgarh ; Odisha ; Bihar ; Jharkhand
Upper-Level Cyclonic Circulation,2025-06-06,0.9 km,West Rajasthan
Upper-Level Cyclonic Circulation,2025-06-06,3.1 km,North Interior Karnataka
Trough,2025-06-06,1.5 km,Madhya Maharashtra ; Coastal Andhra Pradesh ; North Interior Karnataka ; Telangana
Upper-Level Cyclonic Circulation,2025-06-06,1.5 km,West Uttar Pradesh
Upper-Level Cyclonic Circulation,2025-06-06,1.5 km,Assam & Meghalaya
Western Disturbances (WD),2025-06-06,5.8 km,Far West Pakistan ; Southwest Pakistan
Upper-Level Cyclonic Circulation,2025-06-07,0.9 km,West Rajasthan
Upper-Level Cyclonic Circulation,2025-06-07,1.5 km,West Uttar Pradesh
Upper-Level Cyclonic Circulation,2025-06-07,1.5 km,East Madhya Pradesh
Trough,2025-06-07,1.5 km,Vidarbha ; North Interior Karnataka
Upper-Level Cyclonic Circulation,2025-06-07,0.9 km,Assam & Meghalaya
Western Disturbances (WD),2025-06-07,5.8 km,Southwest Pakistan
Upper-Level Cyclonic Circulation,2025-06-08,0.9 km,"Haryana, Chandigarh & Delhi"
Upper-Level Cyclonic Circulation,2025-06-08,1.5 km,Himachal Pradesh ; Uttarakhand
Upper-Level Cyclonic Circulation,2025-06-08,1.5 km,Central Pakistan
Westerly Trough,2025-06-08,5.8 km,Gangetic West Bengal ; Sub-Himalayan West Bengal & Sikkim ; Bangladesh ; Assam & Meghalaya ; Bihar
Western Disturbances (WD),2025-06-08,5.8 km,Far West Pakistan
Upper-Level Cyclonic Circulation,2025-06-08,1.5 km,Bangladesh
Upper-Level Cyclonic Circulation,2025-06-08,5.8 km,SE Bay ; EC Bay
Western Disturbances (WD),2025-06-08,5.8 km,Jammu & Kashmir
Upper-Level Cyclonic Circulation,2025-06-09,1.5 km,West Uttar Pradesh
Trough,2025-06-09,0.9 km,West Uttar Pradesh ; Telangana ; West Madhya Pradesh ; East Madhya Pradesh ; Vidarbha
Western Disturbances (WD),2025-06-09,5.8 km,Far West Pakistan
Upper-Level Cyclonic Circulation,2025-06-09,5.8 km to 7.6 km,SE Bay ; EC Bay
Trough,2025-06-09,3.1 km to 4.5 km,Tamil Nadu & Puducherry ; Madhya Maharashtra ; North Interior Karnataka ; South Interior Karnataka
Upper-Level Cyclonic Circulation,2025-06-09,1.5 km to 5.8 km,NW Bay ; Odisha ; Gangetic West Bengal
Trough,2025-06-10,0.9 km,West Uttar Pradesh ; Telangana ; WC Bay ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Odisha
Trough,2025-06-10,3.1 km to 4.5 km,Tamil Nadu & Puducherry ; Konkan & Goa ; Madhya Maharashtra ; North Interior Karnataka ; South Interior Karnataka
Upper-Level Cyclonic Circulation,2025-06-10,1.5 km,"Haryana, Chandigarh & Delhi"
Upper-Level Cyclonic Circulation,2025-06-10,1.5 km to 5.8 km,Odisha
Western Disturbances (WD),2025-06-10,5.8 km,Southwest Pakistan
Upper-Level Cyclonic Circulation,2025-06-10,0.9 km,Chhattisgarh
Upper-Level Cyclonic Circulation,2025-06-10,1.5 km,North pakistan ; Punjab
Upper-Level Cyclonic Circulation,2025-06-10,1.5 km,West Uttar Pradesh ; East Uttar Pradesh
Upper-Level Cyclonic Circulation,2025-06-11,5.8 km,WC Bay ; Coastal Andhra Pradesh
Trough,2025-06-11,0.9 km,East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; WC Bay
Upper-Level Cyclonic Circulation,2025-06-11,1.5 km,East Uttar Pradesh
Upper-Level Cyclonic Circulation,2025-06-11,0.9 km,"Haryana, Chandigarh & Delhi"
Western Disturbances (WD),2025-06-11,5.8 km,Far West Pakistan ; Southwest Pakistan
Upper-Level Cyclonic Circulation,2025-06-12,0.9 km,Punjab
Trough,2025-06-12,0.9 km,"Punjab ; East Madhya Pradesh ; Haryana, Chandigarh & Delhi ; West Madhya Pradesh"
Upper-Level Cyclonic Circulation,2025-06-12,1.5 km,West Uttar Pradesh
Upper-Level Cyclonic Circulation,2025-06-12,1.5 km to 3.1 km,West Rajasthan
Upper-Level Cyclonic Circulation,2025-06-12,5.8 km,Coastal Andhra Pradesh ; Odisha
Trough,2025-06-12,3.1 km to 5.8 km,Coastal Andhra Pradesh ; Odisha ; Coastal Karnataka ; Chhattisgarh ; Marathwada ; North Interior Karnataka ; South Interior Karnataka
Western Disturbances (WD),2025-06-12,5.8 km,Southwest Pakistan
Upper-Level Cyclonic Circulation,2025-06-13,0.9 km,West Rajasthan
Trough,2025-06-13,0.9 km,West Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Vidarbha ; Marathwada
Upper-Level Cyclonic Circulation,2025-06-13,5.8 km,North Interior Karnataka ; Telangana ; Rayalaseema
Trough,2025-06-13,3.1 km,WC Arabian Sea ; Odisha ; North Interior Karnataka ; Telangana ; Rayalaseema
Western Disturbances (WD),2025-06-13,5.8 km,West Pakistan ; South Pakistan
Upper-Level Cyclonic Circulation,2025-06-14,1.5 km,West Rajasthan ; Pakistan
Trough,2025-06-14,1.5 km,West Rajasthan ; Pakistan ; Madhya Maharashtra ; Gujarat Region
Upper-Level Cyclonic Circulation,2025-06-14,5.8 km,Marathwada
Trough,2025-06-14,3.1 km to 5.8 km,Marathwada ; Coastal Andhra Pradesh ; Telangana
Western Disturbances (WD),2025-06-14,5.8 km,Central Pakistan ; West Rajasthan ; North Pakistan ; South Pakistan ; West Pakistan
Cyclonic Circulation (CYCIR),2025-06-14,3.1 km to 5.8 km,Odisha
Cyclonic Circulation (CYCIR),2025-06-14,5.8 km,WC Bay ; Coastal Andhra Pradesh
Cyclonic Circulation (CYCIR),2025-06-14,3.1 km,Bangladesh ; NW Bay ; NE Bay
Trough,2025-06-14,3.1 km,Bangladesh ; NW Bay ; NE Bay ; Odisha
Cyclonic Circulation (CYCIR),2025-06-14,0.9 km,Assam & Meghalaya
Cyclonic Circulation (CYCIR),2025-06-15,3.1 km to 7.6 km,NW Bay
Cyclonic Circulation (CYCIR),2025-06-15,5.8 km,WC Bay ; Coastal Andhra Pradesh
Upper-Level Cyclonic Circulation,2025-06-15,7.6 km,Madhya Maharashtra
Trough,2025-06-15,1.5 km,East Madhya Pradesh ; Chhattisgarh ; Jharkhand ; Gangetic West Bengal ; Bangladesh
Cyclonic Circulation (CYCIR),2025-06-15,4.5 km,Assam & Meghalaya
Upper-Level Cyclonic Circulation,2025-06-15,1.5 km,West Rajasthan ; East Rajasthan
Trough,2025-06-15,1.5 km,West Rajasthan ; East Rajasthan ; West Madhya Pradesh
Upper-Level Cyclonic Circulation,2025-06-15,1.5 km,Himachal Pradesh ; Uttarakhand
Upper-Level Cyclonic Circulation,2025-06-15,0.9 km,East Uttar Pradesh
Western Disturbances (WD),2025-06-15,5.8 km,Central Pakistan ; West Rajasthan ; North Pakistan ; South Pakistan ; West Pakistan
Cyclonic Circulation (CYCIR),2025-06-16,1.5 km to 5.8 km,NW Bay
Upper-Level Cyclonic Circulation,2025-06-16,0.9 km,Punjab
Upper-Level Cyclonic Circulation,2025-06-16,3.1 km,Punjab
Western Disturbances (WD),2025-06-16,5.8 km,Central Pakistan ; West Rajasthan ; North Pakistan ; South Pakistan ; West Pakistan
Upper-Level Cyclonic Circulation,2025-06-16,1.5 km,Assam & Meghalaya
Upper-Level Cyclonic Circulation,2025-06-16,7.6 km,Gujarat Region
Low Pressure (L) with associated CYCIR,2025-06-17,7.6 km,Bangladesh ; Gangetic West Bengal
Low Pressure (L) with associated CYCIR,2025-06-17,5.8 km,Gujarat Region ; Saurashtra & Kutch
Trough,2025-06-17,0.9 km,Gujarat Region ; Jharkhand ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh
Western Disturbances (WD),2025-06-17,5.8 km,North Pakistan ; Central Pakistan ; Jammu & Kashmir ; Punjab
Upper-Level Cyclonic Circulation,2025-06-17,1.5 km,Assam & Meghalaya
Well Marked Low Pressure Area (WML) with associated CYCIR,2025-06-18,7.6 km,Gangetic West Bengal
Low Pressure (L) with associated CYCIR,2025-06-18,5.8 km,East Rajasthan ; West Rajasthan
Trough,2025-06-18,3.1 km to 5.8 km,Punjab ; Gujarat Region ; East Rajasthan ; West Rajasthan
Western Disturbances (WD),2025-06-18,3.1 km to 4.6 km,Punjab
Upper-Level Cyclonic Circulation,2025-06-18,3.1 km to 5.8 km,East Uttar Pradesh ; West Uttar Pradesh
Low Pressure (L) with associated CYCIR,2025-06-21,7.6 km,Bihar
Cyclonic Circulation (CYCIR),2025-06-21,1.5 km,East Rajasthan
Trough,2025-06-21,3.1 km,Bangladesh ; Gujarat Region ; Bihar ; West Madhya Pradesh ; East Madhya Pradesh
Trough,2025-06-21,1.5 km,Central Pakistan ; Assam & Meghalaya ; West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Bihar ; Gangetic West Bengal
Upper-Level Cyclonic Circulation,2025-06-21,1.5 km,Assam & Meghalaya
Upper-Level Cyclonic Circulation,2025-06-23,5.8 km,East Uttar Pradesh ; West Uttar Pradesh
Trough,2025-06-23,1.5 km,East Uttar Pradesh ; West Uttar Pradesh ; NW Bay ; East Madhya Pradesh ; Jharkhand ; Odisha
Trough,2025-06-23,3.1 km,Gangetic West Bengal ; Sub-Himalayan West Bengal & Sikkim ; Bihar ; Jharkhand ; Odisha
Upper-Level Cyclonic Circulation,2025-06-23,3.1 km,Saurashtra & Kutch
Upper-Level Cyclonic Circulation,2025-06-23,1.5 km,Assam & Meghalaya
Upper-Level Cyclonic Circulation,2025-06-23,5.8 km to 7.6 km,WC Bay ; NW Bay ; Coastal Andhra Pradesh ; Odisha
Upper-Level Cyclonic Circulation,2025-06-24,5.8 km,West Uttar Pradesh ; East Uttar Pradesh
