weather system,date,heightAboveMSL,Regions
Western Disturbances (WD),2020-05-18,5.8 km to 7.6 km,West Rajasthan ; North Pakistan ; Central Pakistan ; Jammu & Kashmir ; Punjab
Cyclonic Circulation (CYCIR),2020-05-18,0.9 km,Bangladesh ; Assam & Meghalaya
Cyclonic Circulation (CYCIR),2020-05-18,0.9 km,Vidarbha
Western Disturbances (WD),2020-05-19,5.8 km to 7.6 km,Uttarakhand ; West Uttar Pradesh ; Himachal Pradesh ; Ladakh ; Delhi
Western Disturbances (WD),2020-05-20,5.8 km to 7.6 km,East Uttar Pradesh ; Uttarakhand ; West Uttar Pradesh ; Bihar
Western Disturbances (WD),2020-05-21,5.8 km to 7.6 km,East Uttar Pradesh ; Uttarakhand ; West Uttar Pradesh ; Bihar
Western Disturbances (WD),2020-05-21,5.8 km,roughly along Longitude 62°E to the north of latitude 25°N
Cyclonic Circulation (CYCIR),2020-05-21,0.9 km,East Uttar Pradesh
Cyclonic Circulation (CYCIR),2020-05-21,2.1 km to 5.8 km,SE Arabian Sea ; Kerala
Low Pressure (L) with associated CYCIR,2020-05-22,3.1 km,Bangladesh
Western Disturbances (WD),2020-05-22,7.6 km,West Pakistan ; North Pakistan ; Central Pakistan
Cyclonic Circulation (CYCIR),2020-05-22,0.9 km,East Uttar Pradesh
Cyclonic Circulation (CYCIR),2020-05-22,3.1 km to 7.6 km,SE Arabian Sea
Western Disturbances (WD),2020-05-23,5.8 km to 7.6 km,Pakistan ; North pakistan
Cyclonic Circulation (CYCIR),2020-05-23,3.6 km to 7.6 km,SE Arabian Sea
Cyclonic Circulation (CYCIR),2020-05-23,1.5 km,North pakistan ; Punjab
Cyclonic Circulation (CYCIR),2020-05-23,1.5 km,Coastal Karnataka
Trough,2020-05-23,0.9 km,East Madhya Pradesh ; Telangana
Western Disturbances (WD),2020-05-24,3.1 km to 3.6 km,North pakistan
Cyclonic Circulation (CYCIR),2020-05-24,5.8 km,SE Arabian Sea
Trough,2020-05-24,0.9 km,Chhattisgarh ; Tamil Nadu & Puducherry ; Telangana ; Coastal Andhra Pradesh ; Rayalaseema
Cyclonic Circulation (CYCIR),2020-05-24,1.5 km,West Rajasthan
Cyclonic Circulation (CYCIR),2020-05-24,5.8 km,SW Bay ; Tamil Nadu & Puducherry
Cyclonic Circulation (CYCIR),2020-05-24,1.5 km to 3.1 km,Chhattisgarh
Westerly Trough,2020-05-24,1.5 km to 3.1 km,along Longitude 87°E to the north of Latitude 23°N
Western Disturbances (WD),2020-05-25,3.1 km to 3.6 km,North pakistan ; Jammu & Kashmir
Westerly Trough,2020-05-25,1.5 km to 3.1 km,East Uttar Pradesh ; Bihar ; Jharkhand ; East Madhya Pradesh
Cyclonic Circulation (CYCIR),2020-05-25,5.8 km,SE Arabian Sea
Trough,2020-05-25,0.9 km,Chhattisgarh ; Telangana ; Rayalaseema ; Tamil Nadu & Puducherry
Cyclonic Circulation (CYCIR),2020-05-25,1.5 km,West Rajasthan
Western Disturbances (WD),2020-05-26,5.8 km,Afghanistan & neighbourhood
Westerly Trough,2020-05-26,1.5 km to 2.1 km,Sub-Himalayan West Bengal & Sikkim ; Bihar ; Jharkhand ; Gangetic West Bengal ; Bangladesh
Trough,2020-05-26,0.9 km,Chhattisgarh ; Telangana ; Rayalaseema ; Tamil Nadu & Puducherry
Cyclonic Circulation (CYCIR),2020-05-26,5.8 km,SE Arabian Sea
Cyclonic Circulation (CYCIR),2020-05-26,2.1 km,Punjab
Cyclonic Circulation (CYCIR),2020-05-26,2.1 km to 5.8 km,SW Bay
Mean Sea Level Trough,2020-05-26,Surface,"East Uttar Pradesh ; Bihar ; Sub-Himalayan West Bengal & Sikkim ; Assam & Meghalaya ; Nagaland, Manipur, Mizoram & Tripura"
Cyclonic Circulation (CYCIR),2020-05-26,2.1 km,Coastal Karnataka
Western Disturbances (WD),2020-05-27,5.8 km,northeast Afgahanistan and neighbourhood
Mean Sea Level Trough,2020-05-27,1.5 km,"East Uttar Pradesh ; Nagaland, Manipur, Mizoram & Tripura ; Bihar ; Sub-Himalayan West Bengal & Sikkim ; Assam & Meghalaya"
Cyclonic Circulation (CYCIR),2020-05-27,2.1 km,Punjab
Trough,2020-05-27,1.5 km,Rayalaseema ; Tamil Nadu & Puducherry
Cyclonic Circulation (CYCIR),2020-05-27,2.1 km to 4.5 km,SW Bay
Trough,2020-05-28,1.5 km,"Punjab ; Chhattisgarh ; Haryana, Chandigarh & Delhi ; East Rajasthan ; East Madhya Pradesh ; West Madhya Pradesh"
Cyclonic Circulation (CYCIR),2020-05-28,3.1 km to 4.5 km,SW Bay
Cyclonic Circulation (CYCIR),2020-05-28,5.8 km,SE Arabian Sea
Trough,2020-05-28,1.5 km,Vidarbha ; Tamil Nadu & Puducherry ; Telangana ; Rayalaseema
Western Disturbances (WD),2020-05-28,5.8 km to 7.6 km,Pakistan
Cyclonic Circulation (CYCIR),2020-05-28,0.9 km,East Rajasthan
Cyclonic Circulation (CYCIR),2020-05-28,3.1 km,Assam & Meghalaya
Western Disturbances (WD),2020-05-29,3.1 km to 7.6 km,West Pakistan ; South Pakistan ; Central Pakistan
Trough,2020-05-29,0.9 km,West Rajasthan ; East Rajasthan ; Pakistan ; Chhattisgarh ; West Madhya Pradesh ; East Madhya Pradesh
Cyclonic Circulation (CYCIR),2020-05-29,3.1 km to 5.8 km,SE Arabian Sea ; Kerala
Trough,2020-05-29,0.9 km,Vidarbha ; Tamil Nadu & Puducherry ; Marathwada ; Telangana
Cyclonic Circulation (CYCIR),2020-05-29,3.1 km to 5.8 km,Assam & Meghalaya
Induced Cyclonic Circulation,2020-05-29,1.5 km,West Rajasthan ; Pakistan
Cyclonic Circulation (CYCIR),2020-05-29,1.5 km,Chhattisgarh
Cyclonic Circulation (CYCIR),2020-05-30,3.1 km to 5.8 km,SE Arabian Sea
Cyclonic Circulation (CYCIR),2020-05-30,1.5 km,Lakshadweep
Western Disturbances (WD),2020-05-30,3.1 km to 5.8 km,South Pakistan ; West Pakistan ; Central Pakistan
Induced Cyclonic Circulation,2020-05-30,0.9 km,West Rajasthan
Cyclonic Circulation (CYCIR),2020-05-30,2.1 km,Chhattisgarh
Cyclonic Circulation (CYCIR),2020-05-30,1.5 km,East Rajasthan
Trough,2020-05-30,0.9 km,East Rajasthan ; Chhattisgarh ; West Madhya Pradesh ; East Madhya Pradesh
Cyclonic Circulation (CYCIR),2020-05-30,0.9 km,Jharkhand
Trough,2020-05-30,0.9 km,Chhattisgarh ; Telangana ; Rayalaseema ; South Interior Karnataka ; Kerala ; Lakshadweep
Western Disturbances (WD),2020-05-31,3.1 km to 5.8 km,West Rajasthan ; North Pakistan ; Central Pakistan ; Jammu & Kashmir ; Punjab
Induced Cyclonic Circulation,2020-05-31,1.5 km,"Haryana, Chandigarh & Delhi"
Trough,2020-05-31,0.9 km,Chhattisgarh ; Lakshadweep ; Telangana ; Rayalaseema ; South Interior Karnataka ; Kerala
Cyclonic Circulation (CYCIR),2020-05-31,1.5 km,East Rajasthan
Cyclonic Circulation (CYCIR),2020-05-31,0.9 km,East Rajasthan
Trough,2020-05-31,0.9 km,"West Rajasthan ; East Rajasthan ; West Uttar Pradesh ; East Uttar Pradesh ; Bihar ; Sub-Himalayan West Bengal & Sikkim ; Nagaland, Manipur, Mizoram & Tripura"
Cyclonic Circulation (CYCIR),2020-05-31,0.9 km,Jharkhand
Cyclonic Circulation (CYCIR),2020-05-31,1.5 km,Assam & Meghalaya
Cyclonic Circulation (CYCIR),2020-06-07,1.5 km,Punjab
Cyclonic Circulation (CYCIR),2020-06-07,0.9 km,East Uttar Pradesh
Cyclonic Circulation (CYCIR),2020-06-07,5.8 km,SE Arabian Sea ; Kerala
Cyclonic Circulation (CYCIR),2020-06-07,2.1 km to 3.1 km,Gujarat Region
Western Disturbances (WD),2020-06-07,3.1 km to 7.6 km,Himachal Pradesh ; Ladakh ; Delhi ; Uttarakhand ; West Uttar Pradesh
Cyclonic Circulation (CYCIR),2020-06-08,1.5 km to 4.5 km,"Haryana, Chandigarh & Delhi"
Cyclonic Circulation (CYCIR),2020-06-08,5.8 km,SE Arabian Sea ; Kerala
Cyclonic Circulation (CYCIR),2020-06-08,3.1 km to 3.6 km,Gujarat Region
Trough,2020-06-08,1.5 km,Bangladesh ; Odisha ; Gangetic West Bengal ; Jharkhand
Cyclonic Circulation (CYCIR),2020-06-09,2.1 km to 5.8 km,Gujarat Region ; NE Arabian Sea
Cyclonic Circulation (CYCIR),2020-06-09,0.9 km,Odisha
Cyclonic Circulation (CYCIR),2020-06-09,1.5 km,East Uttar Pradesh
Western Disturbances (WD),2020-06-09,3.1 km,North pakistan
Cyclonic Circulation (CYCIR),2020-06-10,2.1 km to 4.5 km,Gujarat Region ; NE Arabian Sea
Cyclonic Circulation (CYCIR),2020-06-10,1.5 km,East Uttar Pradesh
Trough,2020-06-10,0.9 km,North pakistan ; West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Odisha
Cyclonic Circulation (CYCIR),2020-06-10,0.9 km,Odisha
Western Disturbances (WD),2020-06-10,1.5 km to 2.1 km,Central Pakistan
Low Pressure (L) with associated CYCIR,2020-06-11,7.6 km,WC Bay ; NW Bay ; Coastal Andhra Pradesh ; Odisha
Cyclonic Circulation (CYCIR),2020-06-11,0.9 km to 3.1 km,Gujarat Region
Western Disturbances (WD),2020-06-11,0.9 km to 2.1 km,West Rajasthan ; East Rajasthan
Trough,2020-06-11,0.9 km,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Odisha
Cyclonic Circulation (CYCIR),2020-06-11,1.5 km,Chhattisgarh
Low Pressure (L) with associated CYCIR,2020-06-12,7.6 km,Coastal Andhra Pradesh ; Odisha
Cyclonic Circulation (CYCIR),2020-06-12,0.9 km,"Haryana, Chandigarh & Delhi"
Trough,2020-06-12,0.9 km,"Haryana, Chandigarh & Delhi ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh"
Cyclonic Circulation (CYCIR),2020-06-12,1.5 km,East Madhya Pradesh
Cyclonic Circulation (CYCIR),2020-06-12,1.5 km,Konkan & Goa
Western Disturbances (WD),2020-06-12,5.8 km,West Pakistan ; Southwest Pakistan ; South Pakistan
Cyclonic Circulation (CYCIR),2020-06-13,7.6 km,Odisha
Western Disturbances (WD),2020-06-13,5.8 km to 7.6 km,West Pakistan ; South Pakistan ; Central Pakistan
Mean Sea Level Trough,2020-06-13,1.5 km,West Rajasthan ; Odisha ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh
Cyclonic Circulation (CYCIR),2020-06-13,1.5 km to 2.1 km,Madhya Maharashtra
Cyclonic Circulation (CYCIR),2020-06-14,3.1 km to 7.6 km,East Madhya Pradesh
Mean Sea Level Trough,2020-06-14,2.1 km,West Rajasthan ; Odisha
Cyclonic Circulation (CYCIR),2020-06-14,1.5 km,East Rajasthan
Western Disturbances (WD),2020-06-14,5.8 km to 7.6 km,West Rajasthan ; North Pakistan ; Central Pakistan ; Jammu & Kashmir ; Punjab
Cyclonic Circulation (CYCIR),2020-06-15,7.6 km,East Uttar Pradesh
Mean Sea Level Trough,2020-06-15,0.9 km,West Rajasthan ; Gangetic West Bengal ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Jharkhand
Western Disturbances (WD),2020-06-15,5.8 km to 7.6 km,Jammu & Kashmir ; Punjab ; Haryana ; West Rajasthan ; North Pakistan
Cyclonic Circulation (CYCIR),2020-06-15,5.8 km to 7.6 km,N Andaman Sea
Cyclonic Circulation (CYCIR),2020-06-16,3.6 km,East Uttar Pradesh
Mean Sea Level Trough,2020-06-16,0.9 km,"West Rajasthan ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; East Uttar Pradesh"
Cyclonic Circulation (CYCIR),2020-06-16,5.8 km to 7.6 km,Vidarbha
Cyclonic Circulation (CYCIR),2020-06-16,3.1 km to 3.6 km,Konkan & Goa
Western Disturbances (WD),2020-06-16,5.8 km to 7.6 km,Uttarakhand ; Himachal Pradesh ; Ladakh ; Punjab ; Haryana
Cyclonic Circulation (CYCIR),2020-06-17,3.6 km,East Uttar Pradesh
Mean Sea Level Trough,2020-06-17,Surface,Central Pakistan ; Bangladesh ; West Rajasthan ; East Rajasthan ; West Uttar Pradesh ; East Uttar Pradesh ; Jharkhand ; Gangetic West Bengal
Cyclonic Circulation (CYCIR),2020-06-17,5.8 km,Vidarbha
Cyclonic Circulation (CYCIR),2020-06-17,3.1 km to 7.6 km,Konkan & Goa
Trough,2020-06-17,1.5 km to 3.1 km,East Uttar Pradesh ; Bangladesh ; Jharkhand ; Gangetic West Bengal
Cyclonic Circulation (CYCIR),2020-06-17,3.1 km to 5.8 km,Jharkhand
Cyclonic Circulation (CYCIR),2020-06-17,1.5 km,Assam & Meghalaya
Mean Sea Level Trough,2020-06-18,1.5 km,"Central Pakistan ; Nagaland, Manipur, Mizoram & Tripura ; West Rajasthan ; East Rajasthan ; West Uttar Pradesh ; East Uttar Pradesh ; Bihar ; Sub-Himalayan West Bengal & Sikkim ; Assam & Meghalaya"
Cyclonic Circulation (CYCIR),2020-06-18,3.1 km,Konkan & Goa
Cyclonic Circulation (CYCIR),2020-06-18,2.1 km to 7.6 km,Jharkhand
Cyclonic Circulation (CYCIR),2020-06-18,1.5 km to 7.6 km,WC Arabian Sea
Western Disturbances (WD),2020-06-18,5.8 km,West Pakistan
Mean Sea Level Trough,2020-06-19,0.9 km,Central Pakistan ; West Rajasthan ; East Rajasthan ; East Uttar Pradesh ; West Uttar Pradesh ; Jharkhand ; Gangetic West Bengal ; Assam & Meghalaya
Cyclonic Circulation (CYCIR),2020-06-19,1.5 km to 7.6 km,East Uttar Pradesh
Cyclonic Circulation (CYCIR),2020-06-19,1.5 km to 7.6 km,NW Arabian Sea ; WC Arabian Sea
Western Disturbances (WD),2020-06-19,5.8 km,Central Pakistan ; North Pakistan ; West Pakistan
Cyclonic Circulation (CYCIR),2020-06-19,3.6 km to 5.8 km,Gujarat Region
Cyclonic Circulation (CYCIR),2020-06-19,1.5 km,Central Pakistan
Cyclonic Circulation (CYCIR),2020-06-19,1.5 km,Assam & Meghalaya
Mean Sea Level Trough,2020-06-20,0.9 km,"Central Pakistan ; EC Bay ; Punjab ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; East Uttar Pradesh ; Jharkhand ; Odisha ; NW Bay"
Cyclonic Circulation (CYCIR),2020-06-20,1.5 km,East Uttar Pradesh
Cyclonic Circulation (CYCIR),2020-06-20,2.1 km to 5.8 km,Odisha
Cyclonic Circulation (CYCIR),2020-06-20,1.5 km to 5.8 km,WC Arabian Sea ; NW Arabian Sea
Cyclonic Circulation (CYCIR),2020-06-20,3.1 km to 4.5 km,Saurashtra & Kutch
Cyclonic Circulation (CYCIR),2020-06-20,1.5 km,Central Pakistan
Western Disturbances (WD),2020-06-20,5.8 km,Punjab ; Haryana ; Jammu & Kashmir ; Himachal Pradesh ; Ladakh
Mean Sea Level Trough,2020-06-21,2.1 km,"Punjab ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; Jharkhand ; Odisha ; NW Bay"
Cyclonic Circulation (CYCIR),2020-06-21,5.8 km,East Uttar Pradesh
Cyclonic Circulation (CYCIR),2020-06-21,7.6 km,Odisha
Cyclonic Circulation (CYCIR),2020-06-21,1.5 km to 5.8 km,WC Arabian Sea ; NW Arabian Sea
Cyclonic Circulation (CYCIR),2020-06-21,3.1 km to 3.6 km,Saurashtra & Kutch
Western Disturbances (WD),2020-06-21,5.8 km,Himachal Pradesh ; Ladakh ; Uttarakhand ; Punjab ; Haryana
Mean Sea Level Trough,2020-06-22,0.9 km,"Punjab ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; Jharkhand ; Odisha ; NW Bay"
Cyclonic Circulation (CYCIR),2020-06-22,0.9 km to 7.6 km,Odisha
Cyclonic Circulation (CYCIR),2020-06-22,1.5 km to 5.8 km,WC Arabian Sea ; NW Arabian Sea
Cyclonic Circulation (CYCIR),2020-06-22,3.1 km to 4.5 km,Gujarat Region
Mean Sea Level Trough,2020-06-23,1.5 km,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Jharkhand ; Odisha ; NW Bay
Cyclonic Circulation (CYCIR),2020-06-23,2.1 km to 5.8 km,Odisha
Cyclonic Circulation (CYCIR),2020-06-23,1.5 km to 5.8 km,NW Arabian Sea
Cyclonic Circulation (CYCIR),2020-06-23,2.1 km to 3.6 km,Gujarat Region
Cyclonic Circulation (CYCIR),2020-06-23,1.5 km,Central Pakistan
Cyclonic Circulation (CYCIR),2020-06-23,3.1 km to 5.8 km,SE Bay
Cyclonic Circulation (CYCIR),2020-06-23,7.6 km,SE Arabian Sea ; Kerala
Mean Sea Level Trough,2020-06-24,0.9 km,West Rajasthan ; Bihar ; West Uttar Pradesh ; East Uttar Pradesh
Cyclonic Circulation (CYCIR),2020-06-24,1.5 km to 3.6 km,East Madhya Pradesh
Cyclonic Circulation (CYCIR),2020-06-24,1.5 km to 5.8 km,WC Arabian Sea
Cyclonic Circulation (CYCIR),2020-06-24,1.5 km,Central Pakistan
Cyclonic Circulation (CYCIR),2020-06-24,1.5 km,East Rajasthan
Cyclonic Circulation (CYCIR),2020-06-24,2.1 km,Gujarat Region
Cyclonic Circulation (CYCIR),2020-06-24,4.5 km,Coastal Karnataka
Cyclonic Circulation (CYCIR),2020-06-24,2.1 km to 5.8 km,SE Bay ; SW Bay
Cyclonic Circulation (CYCIR),2020-06-25,1.5 km to 5.8 km,WC Arabian Sea
Cyclonic Circulation (CYCIR),2020-06-25,0.9 km,Central Pakistan
Cyclonic Circulation (CYCIR),2020-06-25,0.9 km,East Rajasthan
Cyclonic Circulation (CYCIR),2020-06-25,2.1 km,EC Arabian Sea ; Konkan & Goa
Cyclonic Circulation (CYCIR),2020-06-25,2.1 km to 4.5 km,SW Bay ; SE Bay
Cyclonic Circulation (CYCIR),2020-06-26,1.5 km,SE Arabian Sea ; Kerala
Cyclonic Circulation (CYCIR),2020-06-26,1.5 km,Central Pakistan
Cyclonic Circulation (CYCIR),2020-06-26,0.9 km,West Uttar Pradesh
Trough,2020-06-26,3.1 km,Bihar ; Chhattisgarh ; Vidarbha
Cyclonic Circulation (CYCIR),2020-06-26,1.5 km to 3.1 km,WC Arabian Sea
Cyclonic Circulation (CYCIR),2020-06-27,1.5 km,Central Pakistan
Trough,2020-06-27,3.1 km,East Madhya Pradesh ; Vidarbha ; Marathwada
Cyclonic Circulation (CYCIR),2020-06-27,1.5 km to 3.1 km,WC Arabian Sea
Cyclonic Circulation (CYCIR),2020-06-27,0.9 km,North Interior Karnataka
Cyclonic Circulation (CYCIR),2020-06-27,7.6 km,SE Arabian Sea ; Kerala
Monsoon Trough with Extension and Tilt,2020-06-28,Surface,"Punjab ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; East Uttar Pradesh"
Cyclonic Circulation (CYCIR),2020-06-28,1.5 km,Central Pakistan
Trough,2020-06-28,3.1 km,East Madhya Pradesh ; Madhya Maharashtra
Cyclonic Circulation (CYCIR),2020-06-28,3.1 km to 3.6 km,WC Arabian Sea
Cyclonic Circulation (CYCIR),2020-06-28,7.6 km,SE Arabian Sea ; Kerala
Cyclonic Circulation (CYCIR),2020-06-29,1.5 km,Central Pakistan
Cyclonic Circulation (CYCIR),2020-06-29,3.1 km to 3.6 km,WC Arabian Sea
Cyclonic Circulation (CYCIR),2020-06-29,7.6 km,SE Arabian Sea ; Kerala
Cyclonic Circulation (CYCIR),2020-06-29,1.5 km to 3.6 km,Coastal Andhra Pradesh
Cyclonic Circulation (CYCIR),2020-06-29,0.9 km,East Uttar Pradesh
Cyclonic Circulation (CYCIR),2020-06-29,3.1 km,Marathwada
Trough,2020-06-29,2.1 km to 3.1 km,Bihar ; Odisha
Monsoon Trough with Extension and Tilt,2020-06-30,1.5 km,"West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Jharkhand ; Gangetic West Bengal ; Nagaland, Manipur, Mizoram & Tripura"
Cyclonic Circulation (CYCIR),2020-06-30,3.1 km to 3.6 km,WC Arabian Sea
Cyclonic Circulation (CYCIR),2020-06-30,1.5 km to 4.5 km,Gujarat Region
Cyclonic Circulation (CYCIR),2020-06-30,4.5 km to 5.8 km,North Interior Karnataka
Cyclonic Circulation (CYCIR),2020-06-30,3.1 km to 4.5 km,Chhattisgarh
Western Disturbances (WD),2020-06-01,3.1 km to 5.8 km,along longitude 80°E to the north of latitude 25°N
Cyclonic Circulation (CYCIR),2020-06-01,1.5 km,West Rajasthan
Trough,2020-06-01,0.9 km,West Uttar Pradesh ; Odisha ; East Madhya Pradesh ; Chhattisgarh
Trough,2020-06-02,1.5 km,Bihar ; Chhattisgarh
Western Disturbances (WD),2020-06-02,5.8 km to 7.6 km,North pakistan ; Jammu & Kashmir
Cyclonic Circulation (CYCIR),2020-06-02,1.5 km,West Rajasthan
Western Disturbances (WD),2020-06-03,5.8 km to 7.6 km,North pakistan ; Jammu & Kashmir
Westerly Trough,2020-06-03,0.9 km,Bihar ; Jharkhand
Cyclonic Circulation (CYCIR),2020-06-03,1.5 km,West Rajasthan
Western Disturbances (WD),2020-06-04,5.8 km to 7.6 km,North pakistan ; Jammu & Kashmir
Cyclonic Circulation (CYCIR),2020-06-04,1.5 km,West Rajasthan
Low Pressure (L) with associated CYCIR,2020-06-05,4.5 km,East Madhya Pradesh
Western Disturbances (WD),2020-06-05,5.8 km,Punjab
Westerly Trough,2020-06-05,7.6 km,West Rajasthan ; North Pakistan ; Jammu & Kashmir ; Punjab ; Haryana
Cyclonic Circulation (CYCIR),2020-06-05,1.5 km,West Rajasthan
Cyclonic Circulation (CYCIR),2020-06-06,0.9 km,Bihar ; East Uttar Pradesh
Western Disturbances (WD),2020-06-06,5.8 km to 7.6 km,Himachal Pradesh ; Ladakh ; Delhi ; Uttarakhand ; West Uttar Pradesh
Cyclonic Circulation (CYCIR),2020-06-06,1.5 km,West Rajasthan
Cyclonic Circulation (CYCIR),2020-06-06,0.9 km,Vidarbha
Cyclonic Circulation (CYCIR),2020-06-06,3.1 km to 5.8 km,EC Bay ; N Andaman Sea
