weather system,date,heightAboveMSL,Regions
Western Disturbances (WD),2023-06-04,5.8 km,Delhi ; Himachal Pradesh ; Ladakh ; Haryana ; East Rajasthan
Cyclonic Circulation (CYCIR),2023-06-04,1.5 km,West Rajasthan
Cyclonic Circulation (CYCIR),2023-06-04,1.5 km,West Rajasthan
Cyclonic Circulation (CYCIR),2023-06-04,5.8 km,EC Bay
Cyclonic Circulation (CYCIR),2023-06-04,1.5 km,Chhattisgarh
Trough,2023-06-04,0.9 km,Chhattisgarh ; Tamil Nadu & Puducherry ; Telangana ; Rayalaseema ; South Interior Karnataka
Trough,2023-06-04,0.9 km,Bihar ; Chhattisgarh ; Jharkhand
Western Disturbances (WD),2023-06-05,5.8 km,East Madhya Pradesh ; Uttarakhand ; West Uttar Pradesh ; Himachal Pradesh ; Chhattisgarh
Cyclonic Circulation (CYCIR),2023-06-05,0.9 km,West Rajasthan
Cyclonic Circulation (CYCIR),2023-06-05,5.8 km,EC Bay
Cyclonic Circulation (CYCIR),2023-06-05,1.5 km,Chhattisgarh
Trough,2023-06-05,0.9 km,Bihar ; Telangana ; Chhattisgarh ; East Madhya Pradesh ; Vidarbha
Cyclonic Circulation (CYCIR),2023-06-05,3.1 km,East Rajasthan
Cyclonic Circulation (CYCIR),2023-06-05,5.8 km,SE Arabian Sea
Western Disturbances (WD),2023-06-06,5.8 km,East Uttar Pradesh ; Uttarakhand ; West Uttar Pradesh
Induced Cyclonic Circulation,2023-06-06,1.5 km,Punjab ; Central Pakistan
Cyclonic Circulation (CYCIR),2023-06-06,5.8 km,EC Bay
Cyclonic Circulation (CYCIR),2023-06-06,1.5 km,Chhattisgarh
Trough,2023-06-06,0.9 km,East Madhya Pradesh ; North Interior Karnataka ; Vidarbha ; Telangana
Cyclonic Circulation (CYCIR),2023-06-06,5.8 km,Tamil Nadu & Puducherry
Western Disturbances (WD),2023-06-07,5.8 km,Himachal Pradesh
Cyclonic Circulation (CYCIR),2023-06-07,5.8 km,EC Bay
Trough,2023-06-07,0.9 km,Chhattisgarh ; North Interior Karnataka ; Telangana
Cyclonic Circulation (CYCIR),2023-06-07,5.8 km,Tamil Nadu & Puducherry
Cyclonic Circulation (CYCIR),2023-06-07,1.5 km,West Rajasthan
Western Disturbances (WD),2023-06-07,5.8 km,East Uttar Pradesh ; Uttarakhand ; West Uttar Pradesh
Western Disturbances (WD),2023-06-08,5.8 km,Uttarakhand
Cyclonic Circulation (CYCIR),2023-06-08,1.5 km,Coastal Andhra Pradesh
Cyclonic Circulation (CYCIR),2023-06-08,5.8 km,EC Bay
Low Pressure (L) with associated CYCIR,2023-06-09,5.8 km,NE Bay
Western Disturbances (WD),2023-06-09,5.8 km,Uttarakhand
Western Disturbances (WD),2023-06-09,5.8 km,along Lat. 55°E to the north of 25°N
Cyclonic Circulation (CYCIR),2023-06-09,1.5 km,Chhattisgarh ; Odisha
Cyclonic Circulation (CYCIR),2023-06-09,0.9 km,Bihar
Trough,2023-06-09,1.5 km,along Lat. 88°E to the north of 20°N
Well Marked Low Pressure Area (WML) with associated CYCIR,2023-06-10,5.8 km,NE Bay ; Bangladesh
Western Disturbances (WD),2023-06-10,5.8 km,along Lat. 55°E to the north of 27°N
Trough,2023-06-10,0.9 km,Bihar ; Odisha
Trough,2023-06-11,3.1 km to 5.8 km,along Lat. 90°E to the north of 20°N
Western Disturbances (WD),2023-06-11,5.8 km,along Lat. 62°E to the north of 27°N
Cyclonic Circulation (CYCIR),2023-06-11,0.9 km,East Uttar Pradesh
Trough,2023-06-11,0.9 km,East Uttar Pradesh ; Odisha
Trough,2023-06-12,5.8 km,along Lat. 87°E to the north of 24°N
Western Disturbances (WD),2023-06-12,5.8 km,along Lat. 65°E to the north of 27°N
Cyclonic Circulation (CYCIR),2023-06-12,0.9 km,East Uttar Pradesh ; Bihar
Trough,2023-06-12,0.9 km,East Uttar Pradesh ; Bihar ; NW Bay ; Jharkhand ; Gangetic West Bengal
Trough,2023-06-13,5.8 km,along Lat. 88°E to the north of 24°N
Western Disturbances (WD),2023-06-13,5.8 km,along Lat. 68°E to the north of 32°N
Cyclonic Circulation (CYCIR),2023-06-13,0.9 km,East Uttar Pradesh
Trough,2023-06-13,0.9 km,East Uttar Pradesh ; Odisha ; Chhattisgarh
Mean Sea Level Trough,2023-06-13,Surface,SE Arabian Sea ; EC Arabian Sea ; Coastal Karnataka ; Kerala
Western Disturbances (WD),2023-06-14,5.8 km,along Lat. 70°E to the north of 32°N
Trough,2023-06-14,1.5 km,Bihar ; NE Bay ; Gangetic West Bengal
Mean Sea Level Trough,2023-06-14,Surface,SE Arabian Sea ; EC Arabian Sea ; Madhya Maharashtra ; Konkan & Goa ; Kerala
Western Disturbances (WD),2023-06-15,5.8 km,along Lat. 74°E to the north of 32°N
Trough,2023-06-15,0.9 km,Bihar ; NW Bay
Western Disturbances (WD),2023-06-16,3.1 km to 5.8 km,Jammu & Kashmir
Trough,2023-06-16,0.9 km,Sub-Himalayan West Bengal & Sikkim ; NW Bay ; Gangetic West Bengal ; Odisha
Cyclonic Circulation (CYCIR),2023-06-16,5.8 km,SE Bay
Western Disturbances (WD),2023-06-17,5.8 km,Saurashtra & Kutch ; Central Pakistan ; Gujarat ; West Rajasthan ; North Pakistan
Trough,2023-06-17,0.9 km,Sub-Himalayan West Bengal & Sikkim ; Odisha ; Jharkhand
Cyclonic Circulation (CYCIR),2023-06-17,3.1 km to 5.8 km,SE Bay
Cyclonic Circulation (CYCIR),2023-06-18,3.1 km to 5.8 km,SW Bay ; SE Bay
Cyclonic Circulation (CYCIR),2023-06-18,0.9 km,Bihar
Trough,2023-06-18,0.9 km,Bihar ; Jharkhand ; Chhattisgarh ; East Madhya Pradesh ; Vidarbha
Western Disturbances (WD),2023-06-18,5.8 km,Saurashtra & Kutch ; Central Pakistan ; Gujarat ; West Rajasthan ; North Pakistan
Cyclonic Circulation (CYCIR),2023-06-19,1.5 km to 5.8 km,SW Bay ; WC Bay
Trough,2023-06-19,3.1 km to 5.8 km,SW Bay ; WC Bay ; SE Arabian Sea
Cyclonic Circulation (CYCIR),2023-06-19,0.9 km,Bihar ; East Uttar Pradesh
Trough,2023-06-20,1.5 km,Sikkim ; Jharkhand
Cyclonic Circulation (CYCIR),2023-06-20,0.9 km to 5.8 km,SW Bay ; WC Bay ; Coastal Andhra Pradesh
Trough,2023-06-20,3.1 km,Lakshadweep ; SE Arabian Sea ; Tamil Nadu & Puducherry ; Kerala
Trough,2023-06-21,0.9 km,"Punjab ; Bihar ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; East Uttar Pradesh"
Cyclonic Circulation (CYCIR),2023-06-21,3.1 km,WC Bay ; NW Bay ; Coastal Andhra Pradesh ; Odisha
Trough,2023-06-22,1.5 km,Punjab ; West Uttar Pradesh ; East Uttar Pradesh
Cyclonic Circulation (CYCIR),2023-06-22,3.1 km to 5.8 km,WC Bay ; NW Bay ; Coastal Andhra Pradesh ; Odisha
Cyclonic Circulation (CYCIR),2023-06-23,7.6 km,NW Bay ; Odisha ; Gangetic West Bengal
Trough,2023-06-23,1.5 km,Punjab ; NW Bay ; Odisha ; Gangetic West Bengal ; West Uttar Pradesh ; East Uttar Pradesh
Cyclonic Circulation (CYCIR),2023-06-23,3.1 km,West Uttar Pradesh ; East Uttar Pradesh
Cyclonic Circulation (CYCIR),2023-06-23,3.1 km,NE Arabian Sea ; Gujarat Region ; Saurashtra & Kutch
Offshore Trough,2023-06-24,Surface,Coastal Karnataka ; Kerala
Cyclonic Circulation (CYCIR),2023-06-24,7.6 km,NW Bay ; Odisha ; Gangetic West Bengal
Trough,2023-06-24,0.9 km,Punjab ; NW Bay ; Odisha ; Gangetic West Bengal ; West Uttar Pradesh ; East Uttar Pradesh
Cyclonic Circulation (CYCIR),2023-06-24,0.9 km,West Uttar Pradesh ; East Uttar Pradesh
Cyclonic Circulation (CYCIR),2023-06-24,3.1 km to 5.8 km,NE Arabian Sea ; Gujarat Region ; Saurashtra & Kutch
Low Pressure (L) with associated CYCIR,2023-06-25,7.6 km,NW Bay ; Odisha ; Gangetic West Bengal
Trough,2023-06-25,0.9 km,"Punjab ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; East Madhya Pradesh ; Chhattisgarh ; NW Bay ; Odisha ; Gangetic West Bengal"
Cyclonic Circulation (CYCIR),2023-06-25,1.5 km,West Uttar Pradesh ; East Uttar Pradesh
Cyclonic Circulation (CYCIR),2023-06-25,3.1 km to 5.8 km,NE Arabian Sea ; Gujarat Region ; Saurashtra & Kutch
Low Pressure (L) with associated CYCIR,2023-06-26,7.6 km,Odisha ; Jharkhand ; Chhattisgarh
Trough,2023-06-26,1.5 km,"West Rajasthan ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; East Uttar Pradesh ; East Madhya Pradesh ; Odisha ; Jharkhand ; Chhattisgarh ; NE Bay"
Offshore Trough,2023-06-26,Surface,Gujarat Region ; Konkan & Goa ; Madhya Maharashtra ; North Interior Karnataka ; South Interior Karnataka ; Kerala
Cyclonic Circulation (CYCIR),2023-06-26,3.1 km to 5.8 km,NE Arabian Sea ; Gujarat Region ; Saurashtra & Kutch
Low Pressure (L) with associated CYCIR,2023-06-27,7.6 km,Chhattisgarh
Trough,2023-06-27,0.9 km,"West Rajasthan ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; East Uttar Pradesh ; Chhattisgarh ; Jharkhand ; Gangetic West Bengal ; NW Bay"
Offshore Trough,2023-06-27,Surface,Konkan & Goa ; Kerala
Cyclonic Circulation (CYCIR),2023-06-27,3.1 km to 5.8 km,Konkan & Goa ; Gujarat Region ; NE Arabian Sea
Western Disturbances (WD),2023-06-27,5.8 km,Far West Pakistan ; Southwest Pakistan
Low Pressure (L) with associated CYCIR,2023-06-28,7.6 km,East Madhya Pradesh
Trough,2023-06-28,1.5 km,West Rajasthan ; NE Bay ; East Rajasthan ; West Madhya Pradesh ; Jharkhand ; Gangetic West Bengal
Cyclonic Circulation (CYCIR),2023-06-28,3.1 km to 5.8 km,Gujarat Region
Western Disturbances (WD),2023-06-28,5.8 km,Jammu & Kashmir
Low Pressure (L) with associated CYCIR,2023-06-29,7.6 km,West Madhya Pradesh ; East Madhya Pradesh
Trough,2023-06-29,1.5 km,"West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Jharkhand ; Gangetic West Bengal ; Nagaland, Manipur, Mizoram & Tripura"
Offshore Trough,2023-06-29,Surface,Konkan & Goa ; Madhya Maharashtra ; Kerala
Cyclonic Circulation (CYCIR),2023-06-29,4.5 km to 5.8 km,Gujarat Region ; Saurashtra & Kutch
Western Disturbances (WD),2023-06-29,5.8 km,Jammu & Kashmir
Cyclonic Circulation (CYCIR),2023-06-30,5.8 km,West Uttar Pradesh
Trough,2023-06-30,0.9 km,"West Rajasthan ; Nagaland, Manipur, Mizoram & Tripura ; West Uttar Pradesh ; Bihar ; Sub-Himalayan West Bengal & Sikkim"
Trough,2023-06-30,4.5 km to 5.8 km,West Uttar Pradesh ; NE Arabian Sea ; West Madhya Pradesh ; Gujarat Region
Offshore Trough,2023-06-30,Surface,Madhya Maharashtra ; Konkan & Goa ; Kerala
Western Disturbances (WD),2023-06-30,5.8 km,Jammu & Kashmir ; Konkan & Goa ; Coastal Karnataka ; Punjab ; Madhya Maharashtra
Cyclonic Circulation (CYCIR),2023-06-30,4.5 km to 5.8 km,SE Bay
