weather system,date,heightAboveMSL,Regions
Monsoon Trough with Extension and Tilt,2023-08-26,Surface,West Uttar Pradesh ; Bihar ; Gangetic West Bengal ; NE Bay
Cyclonic Circulation (CYCIR),2023-08-26,3.1 km,Bangladesh
Westerly Trough,2023-08-26,4.5 km to 5.8 km,Sub-Himalayan West Bengal & Sikkim ; NE Bay
Western Disturbances (WD),2023-08-26,5.8 km,Central Pakistan ; North Pakistan ; West Pakistan
Cyclonic Circulation (CYCIR),2023-08-27,1.5 km,Assam & Meghalaya
Cyclonic Circulation (CYCIR),2023-08-27,1.5 km,Tamil Nadu & Puducherry
Trough,2023-08-27,1.5 km,South Interior Karnataka ; Kerala ; Comorin Area
Western Disturbances (WD),2023-08-27,5.8 km,Central Pakistan ; North Pakistan ; West Pakistan
Western Disturbances (WD),2023-08-28,5.8 km,North Pakistan ; Central Pakistan ; Jammu & Kashmir ; Punjab
Trough,2023-08-28,0.9 km,South Interior Karnataka ; Tamil Nadu & Puducherry ; Comorin Area
Cyclonic Circulation (CYCIR),2023-08-28,1.5 km,Lakshadweep ; Kerala
Western Disturbances (WD),2023-08-29,5.8 km,North Pakistan ; Central Pakistan ; Jammu & Kashmir ; Punjab
Trough,2023-08-29,0.9 km,South Interior Karnataka ; Tamil Nadu & Puducherry ; Comorin Area
Cyclonic Circulation (CYCIR),2023-08-29,5.8 km,West Madhya Pradesh ; East Madhya Pradesh
Cyclonic Circulation (CYCIR),2023-08-29,4.5 km to 7.6 km,EC Bay
Western Disturbances (WD),2023-08-30,5.8 km,Himachal Pradesh ; Ladakh ; Jammu & Kashmir
Trough,2023-08-30,0.9 km,South Interior Karnataka ; Comorin Area ; Tamil Nadu & Puducherry
Cyclonic Circulation (CYCIR),2023-08-30,5.8 km to 7.6 km,West Madhya Pradesh ; East Madhya Pradesh
Cyclonic Circulation (CYCIR),2023-08-30,5.8 km,NE Bay ; EC Bay
Cyclonic Circulation (CYCIR),2023-08-30,1.5 km to 4.5 km,South Interior Karnataka
Cyclonic Circulation (CYCIR),2023-08-31,5.8 km,NE Bay
Cyclonic Circulation (CYCIR),2023-08-31,3.1 km to 4.5 km,East Uttar Pradesh ; Bihar
Cyclonic Circulation (CYCIR),2023-08-31,0.9 km,Bangladesh
Cyclonic Circulation (CYCIR),2023-08-31,0.9 km,WC Bay ; Coastal Andhra Pradesh
Western Disturbances (WD),2023-08-31,5.8 km,Himachal Pradesh ; Ladakh ; Jammu & Kashmir
Cyclonic Circulation (CYCIR),2023-09-01,4.5 km,NE Bay
Trough,2023-09-01,3.1 km,NE Bay ; Coastal Andhra Pradesh
Trough,2023-09-01,1.5 km,North Interior Karnataka ; South Interior Karnataka ; Comorin Area
Cyclonic Circulation (CYCIR),2023-09-01,1.5 km,Chhattisgarh
Cyclonic Circulation (CYCIR),2023-09-01,3.1 km,Comorin Area
Cyclonic Circulation (CYCIR),2023-09-02,4.5 km,NE Bay
Trough,2023-09-02,0.9 km,Vidarbha ; South Interior Karnataka
Cyclonic Circulation (CYCIR),2023-09-02,1.5 km,North Interior Karnataka
Cyclonic Circulation (CYCIR),2023-09-02,3.1 km,Comorin Area
Cyclonic Circulation (CYCIR),2023-09-02,4.5 km to 5.8 km,Tamil Nadu & Puducherry
Cyclonic Circulation (CYCIR),2023-09-03,5.8 km,NE Bay
Trough,2023-09-03,1.5 km to 3.1 km,NE Bay ; Coastal Andhra Pradesh
Cyclonic Circulation (CYCIR),2023-09-03,1.5 km to 3.1 km,West Uttar Pradesh
Cyclonic Circulation (CYCIR),2023-09-03,4.5 km to 7.6 km,Odisha
Cyclonic Circulation (CYCIR),2023-09-03,4.5 km to 5.8 km,Coastal Andhra Pradesh ; Rayalaseema ; Telangana
Cyclonic Circulation (CYCIR),2023-09-04,7.6 km,NW Bay
Trough,2023-09-04,1.5 km to 3.1 km,NW Bay ; Coastal Andhra Pradesh ; Telangana
Trough,2023-09-04,0.9 km,NW Bay ; Gangetic West Bengal ; Jharkhand ; Bihar
Low Pressure (L) with associated CYCIR,2023-09-05,7.6 km,NW Bay ; WC Bay ; Odisha ; Coastal Andhra Pradesh
Trough,2023-09-05,3.1 km,NW Bay ; WC Bay ; Odisha ; Coastal Andhra Pradesh ; Chhattisgarh ; East Uttar Pradesh
Cyclonic Circulation (CYCIR),2023-09-05,1.5 km,Punjab
Western Disturbances (WD),2023-09-05,5.8 km,Jammu & Kashmir ; Punjab ; Haryana ; Delhi ; Himachal Pradesh
Monsoon Trough with Extension and Tilt,2023-09-06,2.1 km,West Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Coastal Andhra Pradesh ; WC Bay
Cyclonic Circulation (CYCIR),2023-09-06,7.6 km,Odisha
Western Disturbances (WD),2023-09-06,5.8 km,Jammu & Kashmir ; Punjab ; Haryana ; Himachal Pradesh ; Ladakh
Monsoon Trough with Extension and Tilt,2023-09-07,2.1 km,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Vidarbha ; Chhattisgarh ; Odisha ; WC Bay
Cyclonic Circulation (CYCIR),2023-09-07,7.6 km,Odisha ; Chhattisgarh
Western Disturbances (WD),2023-09-07,5.8 km,Jammu & Kashmir ; Himachal Pradesh ; Ladakh
Monsoon Trough with Extension and Tilt,2023-09-08,2.1 km,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; Chhattisgarh ; Jharkhand ; Gangetic West Bengal ; NE Bay
Cyclonic Circulation (CYCIR),2023-09-08,7.6 km,East Madhya Pradesh
Western Disturbances (WD),2023-09-08,5.8 km,West Pakistan ; Southwest Pakistan ; South Pakistan
Western Disturbances (WD),2023-09-08,5.8 km,Jammu & Kashmir ; Himachal Pradesh ; Ladakh
Cyclonic Circulation (CYCIR),2023-09-10,7.6 km,West Madhya Pradesh ; East Rajasthan
Trough,2023-09-10,4.5 km,West Madhya Pradesh ; East Rajasthan ; Chhattisgarh ; East Madhya Pradesh
Western Disturbances (WD),2023-09-10,5.8 km,Jammu & Kashmir ; Punjab ; Haryana ; Himachal Pradesh ; Ladakh
Cyclonic Circulation (CYCIR),2023-09-10,5.8 km,N Andaman Sea
Low Pressure (L) with associated CYCIR,2023-09-13,7.6 km,NW Bay ; WC Bay
Cyclonic Circulation (CYCIR),2023-09-13,0.9 km,East Uttar Pradesh ; East Madhya Pradesh
Trough,2023-09-13,1.5 km to 5.8 km,West Uttar Pradesh ; Chhattisgarh ; Odisha ; NW Bay ; WC Bay
Mean Sea Level Trough,2023-09-14,Surface,West Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Jharkhand ; NW Bay ; Odisha ; Gangetic West Bengal
Well Marked Low Pressure Area (WML) with associated CYCIR,2023-09-14,7.6 km,NW Bay ; Odisha ; Gangetic West Bengal
Cyclonic Circulation (CYCIR),2023-09-14,0.9 km,East Uttar Pradesh ; East Madhya Pradesh
Trough,2023-09-14,1.5 km,East Rajasthan ; West Madhya Pradesh ; East Uttar Pradesh ; Jharkhand ; NW Bay ; Odisha ; Gangetic West Bengal
Cyclonic Circulation (CYCIR),2023-09-14,0.9 km,East Rajasthan
Monsoon Trough with Extension and Tilt,2023-09-15,Surface,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Odisha ; Gangetic West Bengal ; NE Bay
Well Marked Low Pressure Area (WML) with associated CYCIR,2023-09-15,7.6 km,East Madhya Pradesh
Trough,2023-09-15,1.5 km,West Rajasthan ; Odisha ; East Madhya Pradesh ; Chhattisgarh
Trough,2023-09-15,3.1 km to 5.8 km,Konkan & Goa ; East Madhya Pradesh ; Madhya Maharashtra
Cyclonic Circulation (CYCIR),2023-09-15,0.9 km,"Haryana, Chandigarh & Delhi"
Cyclonic Circulation (CYCIR),2023-09-15,5.8 km,N Andaman Sea
Monsoon Trough with Extension and Tilt,2023-09-16,3.1 km,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; Chhattisgarh ; Jharkhand ; Gangetic West Bengal ; NE Bay
Well Marked Low Pressure Area (WML) with associated CYCIR,2023-09-16,7.6 km,West Madhya Pradesh
Trough,2023-09-16,1.5 km,West Rajasthan ; Odisha ; West Madhya Pradesh
Cyclonic Circulation (CYCIR),2023-09-16,0.9 km,Punjab
Cyclonic Circulation (CYCIR),2023-09-16,5.8 km to 7.6 km,N Andaman Sea
Western Disturbances (WD),2023-09-16,5.8 km,South Pakistan ; West Pakistan ; Central Pakistan
Low Pressure (L) with associated CYCIR,2023-09-17,7.6 km,East Rajasthan ; West Madhya Pradesh
Cyclonic Circulation (CYCIR),2023-09-17,3.1 km to 5.8 km,N Andaman Sea
Western Disturbances (WD),2023-09-17,5.8 km,Central Pakistan ; South Pakistan ; West Pakistan ; North Pakistan
Cyclonic Circulation (CYCIR),2023-09-18,7.6 km,East Rajasthan
Cyclonic Circulation (CYCIR),2023-09-18,5.8 km,NE Bay ; EC Bay
Western Disturbances (WD),2023-09-18,5.8 km,North Pakistan
Trough,2023-09-18,1.5 km,East Rajasthan ; NE Arabian Sea
Monsoon Trough with Extension and Tilt,2023-09-19,Surface,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Jharkhand ; NW Bay ; Gangetic West Bengal ; Odisha ; EC Bay
Cyclonic Circulation (CYCIR),2023-09-19,7.6 km,West Rajasthan
Low Pressure (L) with associated CYCIR,2023-09-19,7.6 km,NW Bay ; Gangetic West Bengal ; Odisha
Western Disturbances (WD),2023-09-19,5.8 km,North Pakistan
Monsoon Trough with Extension and Tilt,2023-09-20,Surface,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; Jharkhand ; Gangetic West Bengal ; NW Bay ; EC Bay
Low Pressure (L) with associated CYCIR,2023-09-20,7.6 km,NW Bay ; Gangetic West Bengal ; Odisha
Cyclonic Circulation (CYCIR),2023-09-20,5.8 km,Saurashtra & Kutch
Trough,2023-09-20,1.5 km,Saurashtra & Kutch ; West Rajasthan ; Punjab
Monsoon Trough with Extension and Tilt,2023-09-23,Surface,"West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Gangetic West Bengal ; Nagaland, Manipur, Mizoram & Tripura"
Cyclonic Circulation (CYCIR),2023-09-23,4.5 km,Bihar
Trough,2023-09-23,0.9 km to 1.5 km,West Madhya Pradesh ; East Madhya Pradesh ; Assam & Meghalaya ; Bihar
Cyclonic Circulation (CYCIR),2023-09-23,1.5 km to 3.1 km,NE Arabian Sea ; Pakistan
Cyclonic Circulation (CYCIR),2023-09-23,1.5 km,North pakistan
Cyclonic Circulation (CYCIR),2023-09-23,3.1 km to 5.8 km,Madhya Maharashtra
Trough,2023-09-23,1.5 km,South Interior Karnataka ; Tamil Nadu & Puducherry ; Comorin Area
Cyclonic Circulation (CYCIR),2023-09-25,3.1 km,East Uttar Pradesh
Trough,2023-09-25,1.5 km,East Uttar Pradesh ; Assam & Meghalaya ; Bihar ; Gangetic West Bengal
Trough,2023-09-25,3.1 km,East Uttar Pradesh ; Telangana ; Chhattisgarh
Cyclonic Circulation (CYCIR),2023-09-25,4.5 km to 5.8 km,Chhattisgarh
Trough,2023-09-25,4.5 km to 5.8 km,Chhattisgarh ; Konkan & Goa
Cyclonic Circulation (CYCIR),2023-09-25,4.5 km to 5.8 km,Tamil Nadu & Puducherry
Western Disturbances (WD),2023-09-25,5.8 km,North Pakistan
Cyclonic Circulation (CYCIR),2023-09-26,3.1 km,East Uttar Pradesh ; Bihar
Cyclonic Circulation (CYCIR),2023-09-26,2.1 km,Telangana
Trough,2023-09-26,4.5 km to 5.8 km,Vidarbha ; Konkan & Goa
Cyclonic Circulation (CYCIR),2023-09-26,4.5 km to 5.8 km,WC Bay ; Coastal Andhra Pradesh
Western Disturbances (WD),2023-09-26,5.8 km,Southwest Pakistan ; Far West Pakistan ; West Pakistan ; South Pakistan
Western Disturbances (WD),2023-09-26,5.8 km,North Pakistan
Cyclonic Circulation (CYCIR),2023-09-27,3.1 km,Chhattisgarh
Cyclonic Circulation (CYCIR),2023-09-27,4.5 km to 5.8 km,SW Bay ; Tamil Nadu & Puducherry
Western Disturbances (WD),2023-09-27,5.8 km,West Pakistan ; Central Pakistan ; Far West Pakistan
Cyclonic Circulation (CYCIR),2023-09-27,1.5 km,Gangetic West Bengal
Trough,2023-09-27,1.5 km,Coastal Karnataka ; North Interior Karnataka ; Telangana ; Vidarbha ; Chhattisgarh
Cyclonic Circulation (CYCIR),2023-09-27,3.1 km to 5.8 km,North Interior Karnataka
Cyclonic Circulation (CYCIR),2023-09-28,5.8 km,SW Bay ; Tamil Nadu & Puducherry
Cyclonic Circulation (CYCIR),2023-09-28,3.1 km to 4.5 km,Coastal Karnataka
Western Disturbances (WD),2023-09-28,5.8 km,West Pakistan ; Central Pakistan
Cyclonic Circulation (CYCIR),2023-09-28,0.9 km,Madhya Maharashtra
Cyclonic Circulation (CYCIR),2023-09-28,5.8 km,EC Bay
Low Pressure (L) with associated CYCIR,2023-09-29,7.6 km,EC Arabian Sea ; Konkan & Goa
Low Pressure (L) with associated CYCIR,2023-09-29,7.6 km,NE Bay ; EC Bay
Cyclonic Circulation (CYCIR),2023-09-29,5.8 km,SW Bay ; Tamil Nadu & Puducherry
Western Disturbances (WD),2023-09-29,5.8 km,West Pakistan ; Central Pakistan
Cyclonic Circulation (CYCIR),2023-09-29,0.9 km,Central Pakistan ; West Rajasthan
Cyclonic Circulation (CYCIR),2023-09-29,1.5 km to 3.1 km,West Uttar Pradesh
Well Marked Low Pressure Area (WML) with associated CYCIR,2023-09-30,7.6 km,NW Bay
Cyclonic Circulation (CYCIR),2023-09-30,5.8 km,SW Bay ; Tamil Nadu & Puducherry
Western Disturbances (WD),2023-09-30,5.8 km,West Pakistan ; Central Pakistan
Cyclonic Circulation (CYCIR),2023-07-02,5.8 km,West Uttar Pradesh ; East Uttar Pradesh
Offshore Trough,2023-07-02,Surface,Konkan & Goa ; Coastal Karnataka ; Kerala
Cyclonic Circulation (CYCIR),2023-07-02,4.5 km to 5.8 km,SW Bay
Cyclonic Circulation (CYCIR),2023-07-02,1.5 km to 5.8 km,N Andaman Sea
Cyclonic Circulation (CYCIR),2023-07-02,3.1 km,Sub-Himalayan West Bengal & Sikkim
Western Disturbances (WD),2023-07-02,5.8 km,Jammu & Kashmir ; Konkan & Goa ; Coastal Karnataka ; Punjab ; Madhya Maharashtra
Monsoon Trough with Extension and Tilt,2023-09-09,Surface,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Odisha ; Gangetic West Bengal ; NE Bay
Cyclonic Circulation (CYCIR),2023-09-09,7.6 km,West Madhya Pradesh ; East Madhya Pradesh
Trough,2023-09-09,1.5 km to 4.5 km,West Madhya Pradesh ; East Madhya Pradesh ; Madhya Maharashtra
Western Disturbances (WD),2023-09-09,5.8 km,North Pakistan ; Central Pakistan ; Jammu & Kashmir
Cyclonic Circulation (CYCIR),2023-09-09,5.8 km,N Andaman Sea
Monsoon Trough with Extension and Tilt,2023-09-11,Surface,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; Chhattisgarh ; Odisha ; NE Bay
Cyclonic Circulation (CYCIR),2023-09-11,7.6 km,West Madhya Pradesh
Trough,2023-09-11,3.1 km,West Madhya Pradesh ; East Madhya Pradesh ; Vidarbha ; Chhattisgarh ; Coastal Andhra Pradesh ; WC Bay
Western Disturbances (WD),2023-09-11,5.8 km,Himachal Pradesh ; Ladakh ; Uttarakhand ; Punjab ; Haryana
Cyclonic Circulation (CYCIR),2023-09-11,3.1 km to 7.6 km,EC Bay
Cyclonic Circulation (CYCIR),2023-09-12,7.6 km,West Uttar Pradesh
Trough,2023-09-12,3.1 km,West Uttar Pradesh ; East Uttar Pradesh ; Jharkhand ; Odisha ; EC Bay ; NW Bay
Cyclonic Circulation (CYCIR),2023-09-12,7.6 km,EC Bay ; NW Bay
Trough,2023-09-12,4.5 km to 7.6 km,EC Bay ; NW Bay ; Coastal Andhra Pradesh
Western Disturbances (WD),2023-09-12,5.8 km,Himachal Pradesh ; Ladakh ; Uttarakhand ; Punjab ; Haryana
Monsoon Trough with Extension and Tilt,2023-09-21,Surface,West Rajasthan ; East Rajasthan ; East Madhya Pradesh ; Jharkhand ; Gangetic West Bengal ; EC Bay
Low Pressure (L) with associated CYCIR,2023-09-21,7.6 km,Jharkhand
Trough,2023-09-21,0.9 km,Jharkhand ; West Uttar Pradesh
Cyclonic Circulation (CYCIR),2023-09-21,5.8 km,Central Pakistan ; Saurashtra & Kutch
Cyclonic Circulation (CYCIR),2023-09-21,3.1 km,Comorin Area
Mean Sea Level Trough,2023-09-22,Surface,West Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Bihar ; Gangetic West Bengal ; NE Bay
Cyclonic Circulation (CYCIR),2023-09-22,7.6 km,Jharkhand
Trough,2023-09-22,0.9 km,Jharkhand ; West Uttar Pradesh
Trough,2023-09-22,1.5 km to 5.8 km,Sikkim ; Bihar ; Jharkhand ; Chhattisgarh ; East Madhya Pradesh ; Marathwada ; Madhya Maharashtra
Cyclonic Circulation (CYCIR),2023-09-22,5.8 km,Pakistan ; Saurashtra & Kutch
Cyclonic Circulation (CYCIR),2023-09-22,4.5 km,Tamil Nadu & Puducherry
Mean Sea Level Trough,2023-09-24,Surface,"West Rajasthan ; Haryana, Chandigarh & Delhi ; West Madhya Pradesh ; East Uttar Pradesh ; Bihar ; Sub-Himalayan West Bengal & Sikkim ; Nagaland, Manipur, Mizoram & Tripura"
Cyclonic Circulation (CYCIR),2023-09-24,3.1 km,East Uttar Pradesh
Trough,2023-09-24,1.5 km,West Uttar Pradesh ; East Uttar Pradesh ; Bangladesh
Cyclonic Circulation (CYCIR),2023-09-24,0.9 km,North pakistan
Cyclonic Circulation (CYCIR),2023-09-24,3.1 km,Madhya Maharashtra
Trough,2023-09-24,3.1 km,Jharkhand ; Chhattisgarh ; Vidarbha ; Madhya Maharashtra
Cyclonic Circulation (CYCIR),2023-09-24,3.1 km to 5.8 km,Gujarat Region
Cyclonic Circulation (CYCIR),2023-09-24,5.8 km,SE Arabian Sea ; Lakshadweep
Western Disturbances (WD),2023-09-24,5.8 km,Southwest Pakistan ; West Pakistan ; Central Pakistan ; South Pakistan ; Far West Pakistan
