weather system,date,heightAboveMSL,Regions
Trough,2022-05-29,0.9 km,"West Rajasthan ; Assam & Meghalaya ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; East Uttar Pradesh ; Bihar ; Sub-Himalayan West Bengal & Sikkim"
Cyclonic Circulation (CYCIR),2022-05-30,3.1 km to 4.5 km,SE Arabian Sea ; Kerala ; Coastal Karnataka
Trough,2022-05-30,3.1 km,SE Arabian Sea ; Kerala ; Tamil Nadu & Puducherry ; SW Bay
Western Disturbances (WD),2022-05-30,3.1 km to 5.8 km,North pakistan
Induced Cyclonic Circulation,2022-05-30,1.5 km,West Rajasthan ; Pakistan
Westerly Trough,2022-05-30,3.1 km,Bihar ; East Uttar Pradesh ; Sub-Himalayan West Bengal & Sikkim
Trough,2022-05-30,0.9 km,West Rajasthan ; West Uttar Pradesh ; Bihar ; Bangladesh
Cyclonic Circulation (CYCIR),2022-05-30,1.5 km,Jharkhand
Western Disturbances (WD),2022-05-31,5.8 km,West Pakistan ; North Pakistan ; Central Pakistan
Western Disturbances (WD),2022-05-31,3.1 km to 4.5 km,Himachal Pradesh ; Ladakh ; Uttarakhand ; Punjab ; Haryana
Induced Cyclonic Circulation,2022-05-31,1.5 km,"Haryana, Chandigarh & Delhi"
Trough,2022-05-31,0.9 km,"Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; East Uttar Pradesh ; Bihar ; Jharkhand ; Gangetic West Bengal ; Bangladesh"
Cyclonic Circulation (CYCIR),2022-05-31,3.1 km,Bangladesh
Westerly Trough,2022-05-31,5.8 km,Gangetic West Bengal ; Sub-Himalayan West Bengal & Sikkim ; Bangladesh ; Assam & Meghalaya ; Bihar
Westerly Trough,2022-05-31,3.1 km,Bihar ; East Uttar Pradesh ; Sub-Himalayan West Bengal & Sikkim
Cyclonic Circulation (CYCIR),2022-06-01,0.9 km,East Uttar Pradesh
Trough,2022-06-01,0.9 km,East Uttar Pradesh ; Bangladesh ; Bihar ; Jharkhand ; Gangetic West Bengal
Cyclonic Circulation (CYCIR),2022-06-01,3.1 km to 5.8 km,Bangladesh ; NW Bay ; NE Bay ; WC Bay ; EC Bay
Western Disturbances (WD),2022-06-01,5.8 km,West Pakistan ; Central Pakistan
Western Disturbances (WD),2022-06-01,3.1 km to 4.5 km,Himachal Pradesh ; Ladakh ; Uttarakhand ; Punjab ; Haryana
Cyclonic Circulation (CYCIR),2022-06-02,1.5 km,East Uttar Pradesh
Trough,2022-06-02,0.9 km,"East Uttar Pradesh ; Nagaland, Manipur, Mizoram & Tripura ; Bihar ; Sub-Himalayan West Bengal & Sikkim ; Assam & Meghalaya"
Cyclonic Circulation (CYCIR),2022-06-02,5.8 km,NW Bay
Western Disturbances (WD),2022-06-02,5.8 km,North Pakistan ; Jammu & Kashmir
Trough,2022-06-02,3.1 km,Gangetic West Bengal ; Sub-Himalayan West Bengal & Sikkim ; Bangladesh ; Bihar ; Jharkhand
Trough,2022-06-02,0.9 km,Gangetic West Bengal ; Coastal Andhra Pradesh
Cyclonic Circulation (CYCIR),2022-06-02,5.8 km to 7.6 km,SE Bay ; S Andaman Sea
Cyclonic Circulation (CYCIR),2022-06-03,0.9 km,East Uttar Pradesh
Trough,2022-06-03,0.9 km,"East Uttar Pradesh ; Nagaland, Manipur, Mizoram & Tripura ; Bihar ; Sub-Himalayan West Bengal & Sikkim ; Assam & Meghalaya"
Trough,2022-06-03,0.9 km,East Uttar Pradesh ; Coastal Andhra Pradesh
Cyclonic Circulation (CYCIR),2022-06-03,5.8 km to 7.6 km,Odisha ; Gangetic West Bengal ; NW Bay
Cyclonic Circulation (CYCIR),2022-06-03,5.8 km,SE Bay ; S Andaman Sea ; N Andaman Sea
Cyclonic Circulation (CYCIR),2022-06-03,3.1 km,Sri Lanka and neighbourhood
Western Disturbances (WD),2022-06-03,5.8 km,North Pakistan ; Jammu & Kashmir
Trough,2022-06-03,3.1 km,Bangladesh ; Gangetic West Bengal ; Sub-Himalayan West Bengal & Sikkim ; Assam & Meghalaya ; Nagaland-Manipur-Mizoram-Tripura
Cyclonic Circulation (CYCIR),2022-06-04,0.9 km,East Uttar Pradesh
Trough,2022-06-04,0.9 km,"East Uttar Pradesh ; Nagaland, Manipur, Mizoram & Tripura ; Bihar ; Sub-Himalayan West Bengal & Sikkim ; Assam & Meghalaya"
Trough,2022-06-04,1.5 km,Bihar ; Coastal Andhra Pradesh ; Jharkhand ; Chhattisgarh
Cyclonic Circulation (CYCIR),2022-06-04,3.1 km to 7.6 km,EC Bay ; SE Bay
Trough,2022-06-04,3.1 km,EC Bay ; SE Bay ; SW Bay
Western Disturbances (WD),2022-06-04,5.8 km,Southwest Pakistan
Western Disturbances (WD),2022-06-04,5.8 km,North Pakistan ; Jammu & Kashmir
Western Disturbances (WD),2022-06-05,5.8 km,West Pakistan ; Central Pakistan
Cyclonic Circulation (CYCIR),2022-06-05,3.1 km,West Rajasthan ; Pakistan
Cyclonic Circulation (CYCIR),2022-06-05,0.9 km,East Uttar Pradesh
Trough,2022-06-05,0.9 km,East Uttar Pradesh ; Chhattisgarh
Trough,2022-06-05,3.1 km,Gangetic West Bengal ; Sub-Himalayan West Bengal & Sikkim ; Bangladesh ; Assam & Meghalaya ; Bihar
Cyclonic Circulation (CYCIR),2022-06-05,3.1 km to 7.6 km,EC Bay
Trough,2022-06-05,3.1 km,EC Bay ; Comorin Area
Western Disturbances (WD),2022-06-06,5.8 km,Central Pakistan ; North Pakistan ; West Pakistan
Cyclonic Circulation (CYCIR),2022-06-06,3.1 km,East Rajasthan
Cyclonic Circulation (CYCIR),2022-06-06,0.9 km,East Uttar Pradesh
Trough,2022-06-06,0.9 km,East Uttar Pradesh ; Coastal Andhra Pradesh ; East Madhya Pradesh ; Chhattisgarh
Trough,2022-06-06,0.9 km,East Uttar Pradesh ; Bangladesh ; Bihar ; Sub-Himalayan West Bengal & Sikkim
Trough,2022-06-06,3.1 km,Gangetic West Bengal ; Sub-Himalayan West Bengal & Sikkim ; Bangladesh ; Assam & Meghalaya ; Bihar
Cyclonic Circulation (CYCIR),2022-06-06,3.1 km to 7.6 km,EC Bay
Trough,2022-06-06,3.1 km,EC Bay ; Comorin Area
Cyclonic Circulation (CYCIR),2022-06-06,1.5 km,Jharkhand
Western Disturbances (WD),2022-06-07,5.8 km,Himachal Pradesh
Cyclonic Circulation (CYCIR),2022-06-07,0.9 km,West Uttar Pradesh ; East Uttar Pradesh
Trough,2022-06-07,0.9 km,West Uttar Pradesh ; East Uttar Pradesh ; East Madhya Pradesh ; Vidarbha ; Telangana ; Rayalaseema
Trough,2022-06-07,0.9 km,West Uttar Pradesh ; East Uttar Pradesh ; Bihar ; Sub-Himalayan West Bengal & Sikkim ; Bangladesh
Trough,2022-06-07,3.1 km,Bangladesh ; Gangetic West Bengal ; Sub-Himalayan West Bengal & Sikkim ; Assam & Meghalaya ; Nagaland-Manipur-Mizoram-Tripura
Cyclonic Circulation (CYCIR),2022-06-07,5.8 km to 7.6 km,SE Bay
Trough,2022-06-07,3.1 km to 4.5 km,EC Bay ; SW Bay ; Tamil Nadu & Puducherry
Trough,2022-06-08,0.9 km,"Punjab ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; East Uttar Pradesh ; Bihar ; Sub-Himalayan West Bengal & Sikkim ; Assam & Meghalaya ; Nagaland, Manipur, Mizoram & Tripura"
Trough,2022-06-08,1.5 km,Chhattisgarh ; Coastal Andhra Pradesh
Trough,2022-06-08,3.1 km,Bangladesh ; Gangetic West Bengal ; Sub-Himalayan West Bengal & Sikkim ; Assam & Meghalaya ; Nagaland-Manipur-Mizoram-Tripura
Trough,2022-06-08,3.1 km to 4.5 km,EC Bay ; SW Bay ; Tamil Nadu & Puducherry
Western Disturbances (WD),2022-06-09,5.8 km,North Pakistan ; Central Pakistan ; Jammu & Kashmir
Trough,2022-06-09,0.9 km,"East Uttar Pradesh ; Nagaland, Manipur, Mizoram & Tripura ; Bihar ; Sub-Himalayan West Bengal & Sikkim ; Assam & Meghalaya"
Trough,2022-06-09,1.5 km,Sub-Himalayan West Bengal & Sikkim ; Odisha
Trough,2022-06-09,3.1 km to 4.5 km,NE Bay ; WC Bay ; SW Bay
Cyclonic Circulation (CYCIR),2022-06-09,5.8 km,EC Arabian Sea ; Konkan & Goa
Western Disturbances (WD),2022-06-10,5.8 km,Himachal Pradesh ; Ladakh ; Delhi ; Uttarakhand ; West Uttar Pradesh
Trough,2022-06-10,0.9 km,East Uttar Pradesh ; West Uttar Pradesh ; Assam & Meghalaya ; Bihar ; Sub-Himalayan West Bengal & Sikkim
Cyclonic Circulation (CYCIR),2022-06-10,5.8 km,EC Arabian Sea ; Konkan & Goa
Trough,2022-06-10,0.9 km,East Madhya Pradesh ; WC Bay ; Coastal Andhra Pradesh
Western Disturbances (WD),2022-06-11,5.8 km,Uttarakhand ; West Uttar Pradesh ; Himachal Pradesh ; Ladakh ; Delhi
Western Disturbances (WD),2022-06-11,5.8 km,North Pakistan
Offshore Trough,2022-06-11,Surface,Madhya Maharashtra ; Konkan & Goa ; Coastal Karnataka ; South Interior Karnataka
Trough,2022-06-11,3.1 km to 4.5 km,NE Bay ; SW Bay ; WC Bay
Trough,2022-06-11,0.9 km,West Uttar Pradesh ; Bihar ; Sub-Himalayan West Bengal & Sikkim ; Assam & Meghalaya
Trough,2022-06-11,3.1 km to 4.5 km,Saurashtra & Kutch ; Gujarat Region ; WC Arabian Sea ; EC Arabian Sea
Western Disturbances (WD),2022-06-12,5.8 km,West Pakistan ; Central Pakistan ; Far West Pakistan
Offshore Trough,2022-06-12,Surface,Konkan & Goa ; Coastal Karnataka ; Kerala
Trough,2022-06-12,3.1 km to 5.8 km,NE Bay ; WC Bay ; SW Bay ; EC Bay ; SE Bay
Trough,2022-06-12,0.9 km,West Uttar Pradesh ; Bihar ; Sub-Himalayan West Bengal & Sikkim ; Assam & Meghalaya
Trough,2022-06-12,3.1 km to 4.5 km,Madhya Maharashtra ; Konkan & Goa ; Gujarat Region ; NE Arabian Sea ; WC Arabian Sea ; EC Arabian Sea ; SW Arabian Sea ; SE Arabian Sea
Western Disturbances (WD),2022-06-12,5.8 km,Coastal Andhra Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Uttarakhand ; West Uttar Pradesh
Western Disturbances (WD),2022-06-13,5.8 km,West Pakistan ; South Pakistan
Offshore Trough,2022-06-13,Surface,Konkan & Goa ; Kerala
Trough,2022-06-13,0.9 km,"Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; East Uttar Pradesh ; Bihar ; Sub-Himalayan West Bengal & Sikkim ; Assam & Meghalaya"
Cyclonic Circulation (CYCIR),2022-06-13,3.1 km,Odisha
Cyclonic Circulation (CYCIR),2022-06-13,3.1 km to 7.6 km,EC Arabian Sea
Trough,2022-06-13,3.1 km to 4.5 km,EC Arabian Sea ; West Madhya Pradesh ; East Madhya Pradesh ; Madhya Maharashtra ; Marathwada ; Konkan & Goa
Western Disturbances (WD),2022-06-14,5.8 km,North Pakistan ; Central Pakistan ; Jammu & Kashmir ; Punjab
Offshore Trough,2022-06-14,Surface,Coastal Karnataka ; Kerala
Mean Sea Level Trough,2022-06-14,Surface,"East Uttar Pradesh ; Bihar ; Sub-Himalayan West Bengal & Sikkim ; Assam & Meghalaya ; Nagaland, Manipur, Mizoram & Tripura"
Cyclonic Circulation (CYCIR),2022-06-14,3.1 km to 5.8 km,NW Arabian Sea ; NE Arabian Sea
Trough,2022-06-14,3.1 km to 4.5 km,NW Arabian Sea ; NE Arabian Sea ; West Rajasthan ; Saurashtra & Kutch
Trough,2022-06-14,0.9 km,East Uttar Pradesh ; Chhattisgarh ; East Madhya Pradesh
Western Disturbances (WD),2022-06-15,5.8 km,Jammu & Kashmir ; Punjab ; Haryana ; Himachal Pradesh ; Ladakh
Cyclonic Circulation (CYCIR),2022-06-15,3.1 km to 4.5 km,NW Arabian Sea ; NE Arabian Sea
Trough,2022-06-15,0.9 km,Bihar ; East Madhya Pradesh ; Coastal Andhra Pradesh
Western Disturbances (WD),2022-06-15,5.8 km,Southwest Pakistan ; West Pakistan ; Central Pakistan ; South Pakistan ; Far West Pakistan
Cyclonic Circulation (CYCIR),2022-06-15,3.1 km,West Rajasthan
Trough,2022-06-15,1.5 km,South Interior Karnataka ; Comorin Area
Westerly Trough,2022-06-15,5.8 km,Bihar ; Jharkhand ; Gangetic West Bengal ; Sub-Himalayan West Bengal & Sikkim ; East Uttar Pradesh
Western Disturbances (WD),2022-06-16,5.8 km,Uttarakhand ; Himachal Pradesh ; Ladakh
Western Disturbances (WD),2022-06-16,5.8 km,South Pakistan ; West Pakistan ; Central Pakistan
Cyclonic Circulation (CYCIR),2022-06-16,3.1 km,West Rajasthan
Trough,2022-06-16,3.1 km,West Rajasthan ; NW Arabian Sea
Cyclonic Circulation (CYCIR),2022-06-16,0.9 km,"Haryana, Chandigarh & Delhi"
Cyclonic Circulation (CYCIR),2022-06-16,1.5 km,Central Pakistan
Cyclonic Circulation (CYCIR),2022-06-16,1.5 km to 5.8 km,SE Bay
Trough,2022-06-16,0.9 km,Rayalaseema ; Comorin Area
Cyclonic Circulation (CYCIR),2022-06-16,3.1 km,Tamil Nadu & Puducherry
Western Disturbances (WD),2022-06-17,5.8 km,Jammu & Kashmir ; Punjab ; Haryana ; Himachal Pradesh ; Ladakh
Cyclonic Circulation (CYCIR),2022-06-17,3.1 km,West Rajasthan
Trough,2022-06-17,3.1 km,West Rajasthan ; NW Arabian Sea
Cyclonic Circulation (CYCIR),2022-06-17,1.5 km to 3.1 km,"Haryana, Chandigarh & Delhi"
Trough,2022-06-17,1.5 km,North Interior Karnataka ; Tamil Nadu & Puducherry
Cyclonic Circulation (CYCIR),2022-06-17,3.1 km,Tamil Nadu & Puducherry
Trough,2022-06-17,3.1 km,Bihar ; Odisha
Trough,2022-06-18,3.1 km,West Rajasthan ; WC Arabian Sea ; EC Arabian Sea
Cyclonic Circulation (CYCIR),2022-06-18,0.9 km to 1.5 km,"Haryana, Chandigarh & Delhi ; Punjab"
Trough,2022-06-18,1.5 km,North Interior Karnataka ; Tamil Nadu & Puducherry
Cyclonic Circulation (CYCIR),2022-06-18,3.1 km to 5.8 km,SW Bay
Western Disturbances (WD),2022-06-18,5.8 km,West Rajasthan ; North Pakistan ; Central Pakistan ; Jammu & Kashmir ; Punjab
Western Disturbances (WD),2022-06-18,5.8 km,Jammu & Kashmir ; Punjab ; Haryana ; Himachal Pradesh ; Ladakh
Cyclonic Circulation (CYCIR),2022-06-19,3.1 km,"Haryana, Chandigarh & Delhi"
Trough,2022-06-19,4.5 km,"Haryana, Chandigarh & Delhi ; West Rajasthan ; NE Arabian Sea ; WC Arabian Sea"
Trough,2022-06-19,1.5 km,Vidarbha ; Telangana ; Rayalaseema ; Tamil Nadu & Puducherry
Western Disturbances (WD),2022-06-19,5.8 km,Jammu & Kashmir ; Punjab ; Haryana ; Delhi ; Himachal Pradesh
Offshore Trough,2022-06-20,Surface,Madhya Maharashtra ; Konkan & Goa ; Kerala
Mean Sea Level Trough,2022-06-20,Surface,West Uttar Pradesh ; Bangladesh ; East Uttar Pradesh ; Bihar ; Gangetic West Bengal
Cyclonic Circulation (CYCIR),2022-06-20,3.1 km to 4.5 km,West Uttar Pradesh
Trough,2022-06-20,0.9 km,Chhattisgarh ; Coastal Andhra Pradesh
Western Disturbances (WD),2022-06-20,4.5 km to 5.8 km,Jammu & Kashmir ; Pakistan
Western Disturbances (WD),2022-06-21,3.1 km to 5.8 km,Jammu & Kashmir
Induced Cyclonic Circulation,2022-06-21,1.5 km,West Rajasthan
Cyclonic Circulation (CYCIR),2022-06-21,0.9 km,East Uttar Pradesh
Cyclonic Circulation (CYCIR),2022-06-22,0.9 km,East Uttar Pradesh
Western Disturbances (WD),2022-06-22,3.1 km to 5.8 km,Jammu & Kashmir
Induced Cyclonic Circulation,2022-06-22,1.5 km,West Rajasthan
Cyclonic Circulation (CYCIR),2022-06-22,1.5 km to 5.8 km,Jharkhand ; Odisha
Cyclonic Circulation (CYCIR),2022-06-23,3.1 km,East Uttar Pradesh
Cyclonic Circulation (CYCIR),2022-06-23,3.1 km to 4.5 km,EC Arabian Sea
Offshore Trough,2022-06-24,Surface,Gujarat Region ; Coastal Karnataka
Western Disturbances (WD),2022-06-24,5.8 km,Haryana ; Punjab ; Delhi ; Jammu & Kashmir ; Himachal Pradesh
Cyclonic Circulation (CYCIR),2022-06-24,0.9 km,East Uttar Pradesh
Cyclonic Circulation (CYCIR),2022-06-24,4.5 km,EC Arabian Sea
Cyclonic Circulation (CYCIR),2022-06-24,1.5 km to 2.1 km,Jharkhand
Trough,2022-06-24,1.5 km,Jharkhand ; Vidarbha ; Chhattisgarh ; East Madhya Pradesh
Offshore Trough,2022-06-25,Surface,Konkan & Goa ; Coastal Karnataka ; Kerala
Western Disturbances (WD),2022-06-25,5.8 km,Himachal Pradesh ; Ladakh ; Jammu & Kashmir
Cyclonic Circulation (CYCIR),2022-06-25,1.5 km,EC Arabian Sea ; Konkan & Goa
Cyclonic Circulation (CYCIR),2022-06-25,4.5 km,Odisha
Cyclonic Circulation (CYCIR),2022-06-25,1.5 km to 3.1 km,N Andaman Sea ; EC Bay
Cyclonic Circulation (CYCIR),2022-06-25,0.9 km,West Rajasthan
Trough,2022-06-25,0.9 km,West Rajasthan ; Gangetic West Bengal ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Jharkhand
Offshore Trough,2022-06-26,Surface,Konkan & Goa ; Kerala
Cyclonic Circulation (CYCIR),2022-06-26,5.8 km,EC Arabian Sea ; NE Arabian Sea ; Konkan & Goa
Cyclonic Circulation (CYCIR),2022-06-26,1.5 km to 5.8 km,Chhattisgarh
Trough,2022-06-26,3.1 km,Chhattisgarh ; EC Arabian Sea ; NE Arabian Sea ; Konkan & Goa
Cyclonic Circulation (CYCIR),2022-06-26,4.5 km,West Rajasthan
Trough,2022-06-26,1.5 km,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Odisha ; Gangetic West Bengal
Western Disturbances (WD),2022-06-26,5.8 km,Himachal Pradesh ; Ladakh ; Jammu & Kashmir
Offshore Trough,2022-06-27,Surface,Konkan & Goa ; Coastal Karnataka ; Kerala
Cyclonic Circulation (CYCIR),2022-06-27,1.5 km,West Rajasthan
Trough,2022-06-27,1.5 km,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Odisha ; WC Bay
Cyclonic Circulation (CYCIR),2022-06-27,3.1 km,West Madhya Pradesh ; East Madhya Pradesh
Trough,2022-06-27,3.1 km,West Madhya Pradesh ; East Madhya Pradesh ; NE Arabian Sea ; EC Arabian Sea
Cyclonic Circulation (CYCIR),2022-06-28,1.5 km to 5.8 km,WC Arabian Sea
Offshore Trough,2022-06-28,Surface,Konkan & Goa ; Kerala
Trough,2022-06-28,0.9 km,West Rajasthan ; WC Bay ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Odisha
Cyclonic Circulation (CYCIR),2022-06-29,1.5 km to 5.8 km,NW Arabian Sea
Offshore Trough,2022-06-29,Surface,Konkan & Goa ; Coastal Karnataka
Trough,2022-06-29,0.9 km,"Punjab ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; East Uttar Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Odisha ; WC Bay"
Cyclonic Circulation (CYCIR),2022-06-29,3.1 km to 5.8 km,Odisha
Trough,2022-06-30,1.5 km,"Punjab ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Jharkhand ; Gangetic West Bengal ; NE Bay"
Offshore Trough,2022-06-30,Surface,Konkan & Goa ; Madhya Maharashtra ; North Interior Karnataka ; Coastal Karnataka
Cyclonic Circulation (CYCIR),2022-06-30,3.1 km to 5.8 km,WC Arabian Sea
Western Disturbances (WD),2022-05-23,5.8 km,Gangetic West Bengal ; Sub-Himalayan West Bengal & Sikkim ; Bangladesh ; Bihar ; Jharkhand
Western Disturbances (WD),2022-05-23,4.5 km to 7.6 km,North pakistan
Induced Low,2022-05-23,1.5 km,West Rajasthan
Trough,2022-05-23,1.5 km,West Rajasthan ; NE Arabian Sea
Trough,2022-05-23,0.9 km,West Rajasthan ; West Uttar Pradesh ; East Uttar Pradesh ; Bihar ; Sub-Himalayan West Bengal & Sikkim ; Bangladesh
Western Disturbances (WD),2022-05-24,2.1 km to 5.8 km,Jammu & Kashmir
Westerly Trough,2022-05-24,7.6 km,Jammu & Kashmir ; Punjab ; Haryana ; Delhi ; Himachal Pradesh
Induced Cyclonic Circulation,2022-05-24,1.5 km,West Rajasthan
Trough,2022-05-24,1.5 km,West Rajasthan ; NE Arabian Sea
Cyclonic Circulation (CYCIR),2022-05-24,3.1 km,Jharkhand
Westerly Trough,2022-05-24,5.8 km,Bihar ; Jharkhand ; Sub-Himalayan West Bengal & Sikkim ; Gangetic West Bengal ; East Uttar Pradesh
Western Disturbances (WD),2022-05-24,5.8 km,Gangetic West Bengal ; Sub-Himalayan West Bengal & Sikkim ; Bangladesh ; Bihar ; Jharkhand
Western Disturbances (WD),2022-05-25,4.5 km to 7.6 km,Jammu & Kashmir
Cyclonic Circulation (CYCIR),2022-05-25,2.1 km,"Haryana, Chandigarh & Delhi"
Cyclonic Circulation (CYCIR),2022-05-25,0.9 km,Odisha
Trough,2022-05-25,1.5 km to 2.1 km,Bihar ; Jharkhand ; Odisha ; Coastal Andhra Pradesh
Trough,2022-05-25,0.9 km,North Interior Karnataka ; Tamil Nadu & Puducherry
Cyclonic Circulation (CYCIR),2022-05-25,3.1 km,"Nagaland, Manipur, Mizoram & Tripura"
Western Disturbances (WD),2022-05-26,5.8 km,Bihar ; East Uttar Pradesh ; Sub-Himalayan West Bengal & Sikkim
Western Disturbances (WD),2022-05-26,3.1 km,Iran
Trough,2022-05-26,0.9 km,North Interior Karnataka ; Comorin Area
Trough,2022-05-26,0.9 km,West Rajasthan ; Odisha ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh
Cyclonic Circulation (CYCIR),2022-05-26,1.5 km,Bihar
