weather system,date,heightAboveMSL,Regions
Upper-Level Cyclonic Circulation,2026-05-06,0.9 km,East Uttar Pradesh
Upper-Level Cyclonic Circulation,2026-05-06,0.9 km,Assam & Meghalaya
Upper-Level Cyclonic Circulation,2026-05-06,1.5 km,Telangana
Upper-Level Cyclonic Circulation,2026-05-06,1.5 km,Gulf of Mannar ; Tamil Nadu & Puducherry
Trough,2026-05-06,0.9 km,North Interior Karnataka ; Rayalaseema ; Tamil Nadu & Puducherry ; Gulf of Mannar
Trough,2026-05-06,3.1 km,Gangetic West Bengal ; Sub-Himalayan West Bengal & Sikkim ; Bangladesh ; Assam & Meghalaya ; Bihar
Western Disturbances (WD),2026-05-07,5.8 km to 7.6 km,West Uttar Pradesh ; Uttarakhand
Westerly Trough,2026-05-07,3.1 km to 7.6 km,Uttarakhand ; West Uttar Pradesh ; Himachal Pradesh ; Ladakh ; Delhi
Upper-Level Cyclonic Circulation,2026-05-07,1.5 km to 4.5 km,Bihar
Upper-Level Cyclonic Circulation,2026-05-07,1.5 km,Assam & Meghalaya
Upper-Level Cyclonic Circulation,2026-05-07,1.5 km,West Madhya Pradesh ; East Madhya Pradesh
Upper-Level Cyclonic Circulation,2026-05-07,1.5 km,Central Pakistan ; Punjab
Upper-Level Cyclonic Circulation,2026-05-07,1.5 km,SE Arabian Sea ; Lakshadweep ; Kerala
Trough,2026-05-07,0.9 km,SE Arabian Sea ; Lakshadweep ; Kerala ; North Interior Karnataka ; South Interior Karnataka ; Madhya Maharashtra ; Marathwada ; West Madhya Pradesh
Trough,2026-05-07,0.9 km,West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Jharkhand
Upper-Level Cyclonic Circulation,2026-05-07,1.5 km,"Haryana, Chandigarh & Delhi"
Upper-Level Cyclonic Circulation,2026-05-07,1.5 km,Odisha ; Chhattisgarh
Western Disturbances (WD),2026-05-08,5.8 km to 7.6 km,West Uttar Pradesh ; Uttarakhand
Upper-Level Cyclonic Circulation,2026-05-08,1.5 km,Central Pakistan ; Punjab ; West Rajasthan
Trough,2026-05-08,1.5 km,"Central Pakistan ; Punjab ; West Rajasthan ; Bangladesh ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; Bihar ; Sub-Himalayan West Bengal & Sikkim"
Trough,2026-05-08,0.9 km,Comorin Area ; West Madhya Pradesh ; Vidarbha ; Marathwada ; North Interior Karnataka ; South Interior Karnataka ; Rayalaseema ; Tamil Nadu & Puducherry
Upper-Level Cyclonic Circulation,2026-05-08,0.9 km,West Uttar Pradesh
Trough,2026-05-08,0.9 km,West Uttar Pradesh ; Odisha ; East Madhya Pradesh ; Chhattisgarh
Upper-Level Cyclonic Circulation,2026-05-08,1.5 km,Assam & Meghalaya
Upper-Level Cyclonic Circulation,2026-05-08,1.5 km,S Andaman Sea
Westerly Trough,2026-05-08,5.8 km to 7.6 km,East Uttar Pradesh ; Chhattisgarh ; Odisha ; Bihar ; Jharkhand
Western Disturbances (WD),2026-05-09,1.5 km to 5.8 km,Sub-Himalayan West Bengal & Sikkim
Upper-Level Cyclonic Circulation,2026-05-09,0.9 km,East Rajasthan
Trough,2026-05-09,0.9 km,East Rajasthan ; East Madhya Pradesh ; West Madhya Pradesh ; Jharkhand
Easterly Trough,2026-05-09,0.9 km,SE Arabian Sea ; Lakshadweep ; Coastal Karnataka ; North Interior Karnataka ; Madhya Maharashtra ; Marathwada
Upper-Level Cyclonic Circulation,2026-05-09,1.5 km,West Uttar Pradesh
Upper-Level Cyclonic Circulation,2026-05-09,5.8 km,Comorin Area
Upper-Level Cyclonic Circulation,2026-05-09,1.5 km,SE Arabian Sea ; Lakshadweep ; Kerala
Upper-Level Cyclonic Circulation,2026-05-09,1.5 km,East Madhya Pradesh
Western Disturbances (WD),2026-05-10,5.8 km,Far West Pakistan
Upper-Level Cyclonic Circulation,2026-05-10,1.5 km to 5.8 km,Sub-Himalayan West Bengal & Sikkim
Upper-Level Cyclonic Circulation,2026-05-10,0.9 km,East Rajasthan
Upper-Level Cyclonic Circulation,2026-05-10,1.5 km,West Madhya Pradesh ; East Madhya Pradesh
Trough,2026-05-10,0.9 km,East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Jharkhand ; Gangetic West Bengal
Upper-Level Cyclonic Circulation,2026-05-10,1.5 km,Bangladesh
Trough,2026-05-10,0.9 km,North pakistan ; Punjab ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Madhya Maharashtra ; Marathwada
Westerly Trough,2026-05-10,7.6 km,Bihar ; Jharkhand ; Odisha ; Chhattisgarh ; Coastal Andhra Pradesh
Easterly Trough,2026-05-10,0.9 km,North Interior Karnataka ; South Interior Karnataka ; Tamil Nadu & Puducherry ; Gulf of Mannar
Upper-Level Cyclonic Circulation,2026-05-10,5.8 km,Gulf of Mannar
Low Pressure (L) with associated CYCIR,2026-05-11,5.8 km,SW Bay
Easterly Trough,2026-05-11,1.5 km to 4.5 km,SW Bay ; Lakshadweep ; Tamil Nadu & Puducherry
Upper-Level Cyclonic Circulation,2026-05-11,0.9 km,SE Arabian Sea ; Lakshadweep ; Kerala
Easterly Trough,2026-05-11,0.9 km,SE Arabian Sea ; Lakshadweep ; Kerala ; Marathwada ; Coastal Karnataka
Western Disturbances (WD),2026-05-11,3.1 km,North pakistan
Upper-Level Cyclonic Circulation,2026-05-11,1.5 km,West Rajasthan
Upper-Level Cyclonic Circulation,2026-05-11,1.5 km,West Madhya Pradesh
Trough,2026-05-11,1.5 km,West Madhya Pradesh ; Sub-Himalayan West Bengal & Sikkim ; East Madhya Pradesh ; Chhattisgarh ; Jharkhand
Upper-Level Cyclonic Circulation,2026-05-11,1.5 km to 3.1 km,Sub-Himalayan West Bengal & Sikkim
Upper-Level Cyclonic Circulation,2026-05-11,1.5 km,Assam & Meghalaya
Low Pressure (L) with associated CYCIR,2026-05-12,4.5 km,SW Bay
Easterly Trough,2026-05-12,0.9 km,SW Bay ; Tamil Nadu & Puducherry ; Rayalaseema ; North Interior Karnataka ; Marathwada
Western Disturbances (WD),2026-05-12,3.1 km,North pakistan
Upper-Level Cyclonic Circulation,2026-05-12,0.9 km,West Rajasthan
Upper-Level Cyclonic Circulation,2026-05-12,1.5 km,West Madhya Pradesh
Trough,2026-05-12,0.9 km,"West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Jharkhand ; Gangetic West Bengal ; Nagaland, Manipur, Mizoram & Tripura"
Upper-Level Cyclonic Circulation,2026-05-12,1.5 km,West Uttar Pradesh ; East Uttar Pradesh
Upper-Level Cyclonic Circulation,2026-05-12,5.8 km,South Interior Karnataka
Well Marked Low Pressure Area (WML) with associated CYCIR,2026-05-13,5.8 km,SW Bay ; WC Bay
Western Disturbances (WD),2026-05-13,3.1 km,Jammu & Kashmir
Upper-Level Cyclonic Circulation,2026-05-13,0.9 km,"Haryana, Chandigarh & Delhi"
Upper-Level Cyclonic Circulation,2026-05-13,0.9 km,West Uttar Pradesh ; Uttarakhand
Upper-Level Cyclonic Circulation,2026-05-13,0.9 km,West Madhya Pradesh
Trough,2026-05-13,0.9 km,"West Madhya Pradesh ; East Madhya Pradesh ; Bihar ; Gangetic West Bengal ; Nagaland, Manipur, Mizoram & Tripura ; Assam & Meghalaya"
Trough,2026-05-13,1.5 km,West Madhya Pradesh ; Madhya Maharashtra ; North Interior Karnataka ; South Interior Karnataka
Well Marked Low Pressure Area (WML) with associated CYCIR,2026-05-15,5.8 km,SW Bay ; WC Bay
Western Disturbances (WD),2026-05-15,5.8 km,Southwest Pakistan
Western Disturbances (WD),2026-05-15,3.1 km,Jammu & Kashmir ; North pakistan
Upper-Level Cyclonic Circulation,2026-05-15,0.9 km,East Madhya Pradesh
Trough,2026-05-15,0.9 km,West Madhya Pradesh ; Bangladesh ; East Madhya Pradesh ; East Uttar Pradesh ; Bihar ; Gangetic West Bengal
Upper-Level Cyclonic Circulation,2026-05-15,0.9 km,Bihar
Trough,2026-05-15,0.9 km,East Madhya Pradesh ; North Interior Karnataka ; Vidarbha ; Marathwada
Low Pressure (L) with associated CYCIR,2026-05-16,4.5 km,SW Bay ; WC Bay
Upper-Level Cyclonic Circulation,2026-05-16,0.9 km,Tamil Nadu & Puducherry
Western Disturbances (WD),2026-05-16,3.1 km,Jammu & Kashmir ; North pakistan
Westerly Trough,2026-05-16,5.8 km,North Pakistan
Upper-Level Cyclonic Circulation,2026-05-16,3.1 km,West Rajasthan
Upper-Level Cyclonic Circulation,2026-05-16,0.9 km,East Rajasthan
Upper-Level Cyclonic Circulation,2026-05-16,1.5 km,West Uttar Pradesh ; East Uttar Pradesh
Upper-Level Cyclonic Circulation,2026-05-16,0.9 km,West Uttar Pradesh ; Uttarakhand
Upper-Level Cyclonic Circulation,2026-05-16,1.5 km,Vidarbha
Trough,2026-05-16,0.9 km,Bihar ; Assam & Meghalaya ; Gangetic West Bengal
Trough,2026-05-16,0.9 km,Vidarbha ; Coastal Karnataka ; Telangana ; North Interior Karnataka ; South Interior Karnataka
Upper-Level Cyclonic Circulation,2026-05-17,1.5 km,Tamil Nadu & Puducherry
Upper-Level Cyclonic Circulation,2026-05-17,1.5 km,West Madhya Pradesh
Upper-Level Cyclonic Circulation,2026-05-17,0.9 km,Vidarbha
Upper-Level Cyclonic Circulation,2026-05-17,0.9 km,East Uttar Pradesh
Upper-Level Cyclonic Circulation,2026-05-17,0.9 km,Bihar
Upper-Level Cyclonic Circulation,2026-05-17,0.9 km,Assam & Meghalaya
Upper-Level Cyclonic Circulation,2026-05-17,3.1 km,Comorin Area
Trough,2026-05-17,0.9 km,Vidarbha ; Marathwada ; North Interior Karnataka ; South Interior Karnataka ; Tamil Nadu & Puducherry ; Gulf of Mannar
Western Disturbances (WD),2026-05-17,5.8 km,Iran
Upper-Level Cyclonic Circulation,2026-05-17,0.9 km,East Rajasthan
Western Disturbances (WD),2026-05-18,5.8 km to 7.6 km,Iran
Upper-Level Cyclonic Circulation,2026-05-18,1.5 km,East Uttar Pradesh ; Bihar
Upper-Level Cyclonic Circulation,2026-05-18,0.9 km,Sub-Himalayan West Bengal & Sikkim
Trough,2026-05-18,1.5 km,West Madhya Pradesh ; Madhya Maharashtra ; Marathwada ; North Interior Karnataka ; South Interior Karnataka
Upper-Level Cyclonic Circulation,2026-05-18,3.1 km to 5.8 km,Coastal Andhra Pradesh
Trough,2026-05-18,3.1 km to 5.8 km,SE Arabian Sea ; Lakshadweep ; Kerala ; South Interior Karnataka ; Rayalaseema ; Coastal Andhra Pradesh
Western Disturbances (WD),2026-05-19,1.5 km to 3.1 km,North pakistan ; Jammu & Kashmir
Westerly Trough,2026-05-19,5.8 km,North Pakistan ; Jammu & Kashmir ; Punjab
Upper-Level Cyclonic Circulation,2026-05-19,1.5 km,East Uttar Pradesh
Trough,2026-05-19,0.9 km,"East Uttar Pradesh ; Nagaland, Manipur, Mizoram & Tripura ; Gangetic West Bengal ; Bangladesh"
Trough,2026-05-19,1.5 km,East Uttar Pradesh ; Lakshadweep ; Madhya Maharashtra ; Marathwada ; North Interior Karnataka ; South Interior Karnataka ; Kerala
Upper-Level Cyclonic Circulation,2026-05-19,3.1 km to 5.8 km,Coastal Andhra Pradesh
Trough,2026-05-19,3.1 km to 5.8 km,SE Arabian Sea ; Lakshadweep ; Coastal Andhra Pradesh ; Kerala ; South Interior Karnataka ; Rayalaseema
Upper-Level Cyclonic Circulation,2026-05-19,1.5 km,Assam & Meghalaya
Western Disturbances (WD),2026-05-20,3.1 km,North pakistan ; Jammu & Kashmir
Western Disturbances (WD),2026-05-20,5.8 km,Far West Pakistan
Upper-Level Cyclonic Circulation,2026-05-20,1.5 km,Punjab ; Pakistan
Upper-Level Cyclonic Circulation,2026-05-20,1.5 km,East Uttar Pradesh
Trough,2026-05-20,1.5 km,East Uttar Pradesh ; Telangana ; East Madhya Pradesh ; Vidarbha
Upper-Level Cyclonic Circulation,2026-05-20,0.9 km,Bihar
Upper-Level Cyclonic Circulation,2026-05-20,0.9 km,Bangladesh
Upper-Level Cyclonic Circulation,2026-05-20,1.5 km,Gangetic West Bengal ; Bangladesh
Trough,2026-05-20,3.1 km to 4.5 km,SE Arabian Sea ; WC Bay ; EC Bay ; Lakshadweep ; Kerala ; South Interior Karnataka ; Coastal Andhra Pradesh ; Rayalaseema
Western Disturbances (WD),2026-05-21,5.8 km,Southwest Pakistan
Upper-Level Cyclonic Circulation,2026-05-21,0.9 km,Punjab
Upper-Level Cyclonic Circulation,2026-05-21,0.9 km,East Uttar Pradesh
Trough,2026-05-21,0.9 km,"West Uttar Pradesh ; East Uttar Pradesh ; Bihar ; Gangetic West Bengal ; Nagaland, Manipur, Mizoram & Tripura ; Bangladesh"
Trough,2026-05-21,0.9 km,East Uttar Pradesh ; Jharkhand ; Chhattisgarh ; Odisha
Westerly Trough,2026-05-21,3.1 km,Gangetic West Bengal ; Sub-Himalayan West Bengal & Sikkim ; Bangladesh ; Assam & Meghalaya ; Bihar
Upper-Level Cyclonic Circulation,2026-05-21,1.5 km,Bangladesh
Upper-Level Cyclonic Circulation,2026-05-21,1.5 km,Odisha
Trough,2026-05-21,3.1 km to 4.5 km,WC Bay ; SW Bay ; Tamil Nadu & Puducherry
Upper-Level Cyclonic Circulation,2026-05-21,1.5 km,"Haryana, Chandigarh & Delhi"
Western Disturbances (WD),2026-05-22,3.1 km,North pakistan
Westerly Trough,2026-05-22,7.6 km,North Pakistan ; Central Pakistan ; South Pakistan ; Jammu & Kashmir
Upper-Level Cyclonic Circulation,2026-05-22,1.5 km,West Uttar Pradesh
Upper-Level Cyclonic Circulation,2026-05-22,1.5 km,Odisha
Upper-Level Cyclonic Circulation,2026-05-22,1.5 km,Assam & Meghalaya
Upper-Level Cyclonic Circulation,2026-05-22,3.1 km,SE Bay
Upper-Level Cyclonic Circulation,2026-05-22,3.1 km,SE Arabian Sea
Trough,2026-05-22,3.1 km,SE Arabian Sea ; Comorin Area ; Kerala ; Tamil Nadu & Puducherry
Trough,2026-05-22,1.5 km,West Uttar Pradesh ; East Uttar Pradesh ; Chhattisgarh ; Odisha
Upper-Level Cyclonic Circulation,2026-05-22,1.5 km,EC Arabian Sea
Western Disturbances (WD),2026-05-23,3.1 km,Jammu & Kashmir
Westerly Trough,2026-05-23,5.8 km,Jammu & Kashmir ; Punjab ; Haryana ; East Rajasthan ; Delhi
Upper-Level Cyclonic Circulation,2026-05-23,1.5 km,Assam & Meghalaya
Upper-Level Cyclonic Circulation,2026-05-23,3.1 km to 5.8 km,SE Bay ; EC Bay
Trough,2026-05-23,0.9 km,Bihar ; Jharkhand ; Chhattisgarh ; Coastal Andhra Pradesh ; Odisha
Upper-Level Cyclonic Circulation,2026-05-23,0.9 km,Bihar
Trough,2026-05-23,1.5 km,Punjab ; West Rajasthan
Westerly Trough,2026-05-23,5.8 km,Bangladesh ; Sub-Himalayan West Bengal & Sikkim ; Assam & Meghalaya ; Gangetic West Bengal ; Nagaland-Manipur-Mizoram-Tripura
Upper-Level Cyclonic Circulation,2026-05-23,3.1 km to 5.8 km,SW Arabian Sea
Western Disturbances (WD),2026-05-24,3.1 km,Jammu & Kashmir
Upper-Level Cyclonic Circulation,2026-05-24,0.9 km,Bihar
Trough,2026-05-24,1.5 km,Bihar ; Jharkhand ; Odisha ; Coastal Andhra Pradesh
Upper-Level Cyclonic Circulation,2026-05-24,0.9 km,Assam & Meghalaya
Upper-Level Cyclonic Circulation,2026-05-24,3.1 km to 5.8 km,SW Bay
Westerly Trough,2026-05-24,5.8 km,Bangladesh ; Sub-Himalayan West Bengal & Sikkim ; Assam & Meghalaya ; Gangetic West Bengal ; Nagaland-Manipur-Mizoram-Tripura
Western Disturbances (WD),2026-05-25,3.1 km,Jammu & Kashmir
Upper-Level Cyclonic Circulation,2026-05-25,0.9 km,Bihar
Trough,2026-05-25,1.5 km,Bihar ; Jharkhand ; Odisha ; Coastal Andhra Pradesh
Upper-Level Cyclonic Circulation,2026-05-25,0.9 km,Assam & Meghalaya
Trough,2026-05-25,1.5 km,Punjab ; NE Arabian Sea ; Pakistan
Trough,2026-05-25,3.1 km to 5.8 km,EC Bay ; SW Bay ; SE Arabian Sea ; Tamil Nadu & Puducherry ; Gulf of Mannar ; Comorin Area
Upper-Level Cyclonic Circulation,2026-05-26,1.5 km,Bihar
Trough,2026-05-26,1.5 km,Bihar ; Jharkhand ; Odisha ; Coastal Andhra Pradesh
Upper-Level Cyclonic Circulation,2026-05-26,1.5 km,Assam & Meghalaya
Trough,2026-05-26,1.5 km,Punjab ; NE Arabian Sea ; Pakistan
Upper-Level Cyclonic Circulation,2026-05-26,3.1 km to 7.6 km,SE Arabian Sea
Upper-Level Cyclonic Circulation,2026-05-26,3.1 km to 7.6 km,WC Bay
Western Disturbances (WD),2026-05-26,3.1 km,Ladakh & neighbourhood
Upper-Level Cyclonic Circulation,2026-05-27,0.9 km,West Uttar Pradesh ; East Uttar Pradesh
Upper-Level Cyclonic Circulation,2026-05-27,1.5 km,Odisha
Trough,2026-05-27,0.9 km,West Uttar Pradesh ; East Uttar Pradesh ; Odisha ; East Madhya Pradesh ; West Madhya Pradesh
Trough,2026-05-27,1.5 km,Bihar ; Jharkhand ; Chhattisgarh ; Telangana
Upper-Level Cyclonic Circulation,2026-05-27,5.8 km,Tamil Nadu & Puducherry
Upper-Level Cyclonic Circulation,2026-05-27,0.9 km,Assam & Meghalaya
Upper-Level Cyclonic Circulation,2026-05-27,3.1 km to 7.6 km,SE Arabian Sea
Upper-Level Cyclonic Circulation,2026-05-27,3.1 km to 7.6 km,EC Bay ; SE Bay
Westerly Trough,2026-05-27,5.8 km,Gangetic West Bengal ; Sub-Himalayan West Bengal & Sikkim ; Bangladesh ; Assam & Meghalaya ; Bihar
Upper-Level Cyclonic Circulation,2026-05-28,0.9 km,Jharkhand
Upper-Level Cyclonic Circulation,2026-05-28,3.1 km,Assam & Meghalaya
Upper-Level Cyclonic Circulation,2026-05-28,5.8 km,SE Arabian Sea
Upper-Level Cyclonic Circulation,2026-05-28,1.5 km to 7.6 km,EC Bay ; SE Bay
Trough,2026-05-28,1.5 km,West Uttar Pradesh ; Jharkhand ; Coastal Andhra Pradesh
Westerly Trough,2026-05-28,5.8 km,Bangladesh ; Gangetic West Bengal ; Sub-Himalayan West Bengal & Sikkim ; Assam & Meghalaya ; Nagaland-Manipur-Mizoram-Tripura
Western Disturbances (WD),2026-05-28,3.1 km,North pakistan
Upper-Level Cyclonic Circulation,2026-05-28,1.5 km,West Uttar Pradesh
Western Disturbances (WD),2026-05-29,5.8 km,Jammu & Kashmir ; Himachal Pradesh ; Ladakh ; North Pakistan
Upper-Level Cyclonic Circulation,2026-05-29,1.5 km,Central Pakistan
Trough,2026-05-29,0.9 km,Central Pakistan ; NE Arabian Sea ; West Rajasthan ; Saurashtra & Kutch
Trough,2026-05-29,0.9 km,Central Pakistan ; Odisha ; West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh
Upper-Level Cyclonic Circulation,2026-05-29,0.9 km,Odisha
Westerly Trough,2026-05-29,5.8 km,Bangladesh ; Gangetic West Bengal ; Sub-Himalayan West Bengal & Sikkim ; Assam & Meghalaya ; Nagaland-Manipur-Mizoram-Tripura
Upper-Level Cyclonic Circulation,2026-05-29,3.1 km,Assam & Meghalaya
Upper-Level Cyclonic Circulation,2026-05-29,3.1 km to 5.8 km,SW Bay ; Tamil Nadu & Puducherry
Upper-Level Cyclonic Circulation,2026-05-29,5.8 km,SE Arabian Sea
Upper-Level Cyclonic Circulation,2026-05-29,1.5 km to 7.6 km,EC Bay ; SE Bay
Upper-Level Cyclonic Circulation,2026-05-29,1.5 km,Bangladesh
Upper-Level Cyclonic Circulation,2026-05-30,1.5 km,Central Pakistan
Western Disturbances (WD),2026-05-30,3.1 km to 5.8 km,West Uttar Pradesh
Westerly Trough,2026-05-30,5.8 km,Himachal Pradesh ; Ladakh ; Delhi ; Uttarakhand ; West Uttar Pradesh
Trough,2026-05-30,0.9 km,Central Pakistan ; NE Arabian Sea ; West Rajasthan ; Saurashtra & Kutch
Trough,2026-05-30,0.9 km,Central Pakistan ; Coastal Andhra Pradesh ; West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Odisha
Westerly Trough,2026-05-30,5.8 km,Bangladesh ; Gangetic West Bengal ; Sub-Himalayan West Bengal & Sikkim ; Assam & Meghalaya ; Nagaland-Manipur-Mizoram-Tripura
Upper-Level Cyclonic Circulation,2026-05-30,3.1 km,SE Arabian Sea
Upper-Level Cyclonic Circulation,2026-05-30,1.5 km to 7.6 km,EC Bay ; SE Bay
Trough,2026-05-30,5.8 km,EC Bay ; Lakshadweep ; WC Bay ; SW Bay ; Comorin Area
Upper-Level Cyclonic Circulation,2026-05-30,1.5 km,Bangladesh
Upper-Level Cyclonic Circulation,2026-05-30,3.1 km to 5.8 km,SW Arabian Sea
Western Disturbances (WD),2026-05-31,3.1 km to 7.6 km,West Uttar Pradesh
Westerly Trough,2026-05-31,5.8 km,Delhi ; Himachal Pradesh ; Ladakh ; Haryana ; East Rajasthan
Upper-Level Cyclonic Circulation,2026-05-31,3.1 km,"Haryana, Chandigarh & Delhi"
Upper-Level Cyclonic Circulation,2026-05-31,1.5 km,Central Pakistan
Trough,2026-05-31,1.5 km,Central Pakistan ; NW Arabian Sea
Upper-Level Cyclonic Circulation,2026-05-31,1.5 km,Bangladesh
Upper-Level Cyclonic Circulation,2026-05-31,0.9 km,Vidarbha ; Telangana
Upper-Level Cyclonic Circulation,2026-05-31,1.5 km to 7.6 km,EC Bay ; SE Bay
Trough,2026-05-31,0.9 km,Vidarbha ; Chhattisgarh ; Odisha ; Coastal Andhra Pradesh ; WC Bay ; NW Bay
Upper-Level Cyclonic Circulation,2026-05-31,0.9 km,NW Bay ; Odisha
Trough,2026-05-31,4.5 km to 5.8 km,EC Bay ; NE Bay ; SW Bay ; WC Bay
Westerly Trough,2026-05-31,5.8 km,Bangladesh ; Sub-Himalayan West Bengal & Sikkim ; Assam & Meghalaya ; Gangetic West Bengal ; Nagaland-Manipur-Mizoram-Tripura
Upper-Level Cyclonic Circulation,2026-05-31,3.1 km to 7.6 km,SE Arabian Sea ; Kerala
Western Disturbances (WD),2026-06-01,3.1 km to 7.6 km,West Uttar Pradesh
Westerly Trough,2026-06-01,5.8 km,Delhi ; Himachal Pradesh ; Ladakh ; Haryana ; East Rajasthan
Upper-Level Cyclonic Circulation,2026-06-01,0.9 km,Central Pakistan
Upper-Level Cyclonic Circulation,2026-06-01,1.5 km,Assam & Meghalaya
Upper-Level Cyclonic Circulation,2026-06-01,1.5 km,East Madhya Pradesh
Upper-Level Cyclonic Circulation,2026-06-01,4.5 km,NE Bay ; EC Bay
Upper-Level Cyclonic Circulation,2026-06-01,3.1 km to 7.6 km,SE Arabian Sea ; Lakshadweep
Upper-Level Cyclonic Circulation,2026-06-01,3.1 km to 5.8 km,SE Arabian Sea
Upper-Level Cyclonic Circulation,2026-06-01,1.5 km,East Rajasthan
Upper-Level Cyclonic Circulation,2026-06-01,1.5 km,Pakistan ; West Rajasthan
Upper-Level Cyclonic Circulation,2026-06-01,1.5 km to 3.1 km,Gangetic West Bengal ; Jharkhand ; Odisha
Upper-Level Cyclonic Circulation,2026-06-01,1.5 km,Kerala ; Tamil Nadu & Puducherry
Upper-Level Cyclonic Circulation,2026-06-02,5.8 km,SE Arabian Sea ; Kerala
Upper-Level Cyclonic Circulation,2026-06-02,1.5 km,Kerala ; Tamil Nadu & Puducherry
Upper-Level Cyclonic Circulation,2026-06-02,4.5 km,NE Bay ; EC Bay
Upper-Level Cyclonic Circulation,2026-06-02,3.1 km,Assam & Meghalaya
Upper-Level Cyclonic Circulation,2026-06-02,1.5 km,East Madhya Pradesh ; Chhattisgarh
Trough,2026-06-02,0.9 km,East Madhya Pradesh ; Chhattisgarh ; Tamil Nadu & Puducherry ; Vidarbha ; Telangana ; Rayalaseema
Trough,2026-06-02,1.5 km,Central Pakistan ; Gangetic West Bengal ; East Rajasthan ; East Madhya Pradesh ; Chhattisgarh ; Jharkhand
Western Disturbances (WD),2026-06-02,3.1 km to 9.4 km,West Uttar Pradesh
Upper-Level Cyclonic Circulation,2026-06-02,0.9 km,Central Pakistan ; West Rajasthan
Upper-Level Cyclonic Circulation,2026-06-02,1.5 km,East Rajasthan
Western Disturbances (WD),2026-06-03,1.5 km to 5.8 km,West Uttar Pradesh
Western Disturbances (WD),2026-06-03,3.1 km,North pakistan
Westerly Trough,2026-06-03,5.8 km,North Pakistan
Trough,2026-06-03,1.5 km,West Uttar Pradesh ; Tamil Nadu & Puducherry ; West Madhya Pradesh ; East Madhya Pradesh ; Vidarbha ; Telangana ; Rayalaseema
Upper-Level Cyclonic Circulation,2026-06-03,1.5 km,East Uttar Pradesh
Upper-Level Cyclonic Circulation,2026-06-03,3.1 km to 4.5 km,EC Arabian Sea ; Coastal Karnataka
Upper-Level Cyclonic Circulation,2026-06-03,3.1 km to 7.6 km,N Andaman Sea
Upper-Level Cyclonic Circulation,2026-06-04,3.1 km to 4.5 km,Konkan & Goa ; EC Arabian Sea
Western Disturbances (WD),2026-06-04,3.1 km to 5.8 km,North pakistan
Westerly Trough,2026-06-04,5.8 km,North Pakistan ; Central Pakistan ; Jammu & Kashmir ; Punjab
Upper-Level Cyclonic Circulation,2026-06-04,3.1 km to 7.6 km,N Andaman Sea
Induced Cyclonic Circulation,2026-06-04,1.5 km,Central Pakistan
Trough,2026-06-04,1.5 km,Central Pakistan ; SE Arabian Sea
Trough,2026-06-04,5.8 km,Marathwada ; SW Arabian Sea ; Konkan & Goa
Upper-Level Cyclonic Circulation,2026-06-04,0.9 km,Sub-Himalayan West Bengal & Sikkim ; Bihar
Upper-Level Cyclonic Circulation,2026-06-04,3.1 km,Telangana ; Coastal Andhra Pradesh
Upper-Level Cyclonic Circulation,2026-06-04,1.5 km,East Uttar Pradesh ; West Uttar Pradesh
Western Disturbances (WD),2026-06-05,3.1 km,Jammu & Kashmir
Westerly Trough,2026-06-05,5.8 km,North Pakistan ; Jammu & Kashmir ; Punjab
Induced Cyclonic Circulation,2026-06-05,1.5 km,Central Pakistan ; West Rajasthan
Trough,2026-06-05,1.5 km,Central Pakistan ; West Rajasthan ; NE Arabian Sea
Upper-Level Cyclonic Circulation,2026-06-05,1.5 km,East Uttar Pradesh
Upper-Level Cyclonic Circulation,2026-06-05,3.1 km,East Rajasthan ; West Madhya Pradesh
Upper-Level Cyclonic Circulation,2026-06-05,3.1 km to 5.8 km,West Uttar Pradesh
Upper-Level Cyclonic Circulation,2026-06-05,3.1 km to 4.5 km,Coastal Karnataka
Upper-Level Cyclonic Circulation,2026-06-05,5.8 km,N Andaman Sea ; S Andaman Sea
Upper-Level Cyclonic Circulation,2026-06-05,0.9 km,Bangladesh
Western Disturbances (WD),2026-06-06,3.1 km,Jammu & Kashmir
Westerly Trough,2026-06-06,5.8 km,Jammu & Kashmir ; North Pakistan ; Himachal Pradesh ; Ladakh
Upper-Level Cyclonic Circulation,2026-06-06,5.8 km,N Andaman Sea ; S Andaman Sea
Trough,2026-06-06,0.9 km,Punjab ; NE Arabian Sea
Induced Cyclonic Circulation,2026-06-06,0.9 km,Punjab
Upper-Level Cyclonic Circulation,2026-06-06,0.9 km,East Uttar Pradesh
Trough,2026-06-06,0.9 km,Jharkhand ; Chhattisgarh ; Telangana
Upper-Level Cyclonic Circulation,2026-06-06,0.9 km,Jharkhand
Upper-Level Cyclonic Circulation,2026-06-06,3.1 km,Kerala
Upper-Level Cyclonic Circulation,2026-06-06,0.9 km,West Uttar Pradesh
