weather system,date,heightAboveMSL,Regions
Cyclonic Circulation (CYCIR),24-12-2025,1.5 km,SE Arabian Sea ; Kerala
Western Disturbances (WD),24-12-2025,5.8 km,Jammu & Kashmir ; North Pakistan ; Himachal Pradesh ; Ladakh
Upper-Level Cyclonic Circulation,25-12-2025,1.5 km,SE Arabian Sea ; Kerala
Upper-Level Cyclonic Circulation,25-12-2025,1.5 km,SW Bay ; Tamil Nadu & Puducherry
Western Disturbances (WD),26-12-2025,5.8 km,West Pakistan ; North Pakistan ; Central Pakistan
Western Disturbances (WD),27-12-2025,5.8 km,West Pakistan ; North Pakistan ; Central Pakistan ; Jammu & Kashmir ; Punjab
Western Disturbances (WD),28-12-2025,5.8 km,North Pakistan
Upper-Level Cyclonic Circulation,28-12-2025,1.5 km,Bangladesh
Upper-Level Cyclonic Circulation,28-12-2025,1.5 km,Assam & Meghalaya
Upper-Level Cyclonic Circulation,28-12-2025,3.1 km,Comorin Area ; SE Arabian Sea
Easterly Trough,28-12-2025,1.5 km,SE Bay
Upper-Level Cyclonic Circulation,29-12-2025,1.5 km,Bangladesh
Easterly Trough,29-12-2025,1.5 km,SE Bay
Western Disturbances (WD),29-12-2025,5.8 km,Far West Pakistan
Upper-Level Cyclonic Circulation,29-12-2025,1.5 km,Coastal Andhra Pradesh
Easterly Trough,29-12-2025,1.5 km to 5.8 km,SE Arabian Sea ; Kerala
Western Disturbances (WD),29-12-2025,5.8 km,Southwest Pakistan ; Far West Pakistan ; West Pakistan ; South Pakistan
Western Disturbances (WD),30-12-2025,5.8 km,Far West Pakistan ; Southwest Pakistan
Easterly Trough,30-12-2025,1.5 km,SE Bay
Upper-Level Cyclonic Circulation,30-12-2025,1.5 km to 4.5 km,Kerala
Upper-Level Cyclonic Circulation,30-12-2025,1.5 km,Assam & Meghalaya
Western Disturbances (WD),31-12-2025,3.1 km,North pakistan
Westerly Trough,31-12-2025,5.8 km,Southwest Pakistan
Induced Cyclonic Circulation,31-12-2025,1.5 km,"Haryana, Chandigarh & Delhi"
Upper-Level Cyclonic Circulation,31-12-2025,3.1 km,SW Bay
dfdf,d,,
