weather system,date,heightAboveMSL,Regions
Mean Sea Level Trough,2024-09-14,Surface,"West Rajasthan ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; East Uttar Pradesh ; Bihar ; Gangetic West Bengal ; NE Bay"
Cyclonic Circulation (CYCIR),2024-09-14,3.1 km to 4.5 km,Gujarat Region ; West Rajasthan
Cyclonic Circulation (CYCIR),2024-09-14,3.1 km to 5.8 km,West Uttar Pradesh ; Uttarakhand
Western Disturbances (WD),2024-09-14,5.8 km,South Pakistan ; West Pakistan ; Central Pakistan
Mean Sea Level Trough,2024-09-16,Surface,"Punjab ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; East Uttar Pradesh ; Jharkhand ; Gangetic West Bengal ; NE Bay"
Western Disturbances (WD),2024-09-16,5.8 km,Southwest Pakistan
Western Disturbances (WD),2024-09-16,3.1 km to 5.8 km,Himachal Pradesh
Mean Sea Level Trough,2024-09-17,Surface,West Uttar Pradesh ; Chhattisgarh ; Jharkhand ; Odisha ; WC Bay
Western Disturbances (WD),2024-09-17,5.8 km,West Pakistan ; South Pakistan ; Central Pakistan
Cyclonic Circulation (CYCIR),2024-09-17,1.5 km to 3.1 km,"Haryana, Chandigarh & Delhi"
Well Marked Low Pressure Area (WML) with associated CYCIR,2024-09-18,5.8 km,West Madhya Pradesh ; East Madhya Pradesh
Mean Sea Level Trough,2024-09-18,Surface,"Punjab ; Haryana, Chandigarh & Delhi ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Odisha ; EC Bay"
Western Disturbances (WD),2024-09-18,5.8 km,Central Pakistan ; North Pakistan ; West Pakistan
Cyclonic Circulation (CYCIR),2024-09-18,1.5 km,Punjab
Cyclonic Circulation (CYCIR),2024-09-19,5.8 km,East Rajasthan
Western Disturbances (WD),2024-09-19,5.8 km,North Pakistan ; Central Pakistan ; Jammu & Kashmir ; Punjab
Cyclonic Circulation (CYCIR),2024-09-20,3.1 km,East Rajasthan
Cyclonic Circulation (CYCIR),2024-09-20,3.1 km to 5.8 km,WC Bay ; SW Bay
Cyclonic Circulation (CYCIR),2024-09-20,0.9 km,Punjab ; Pakistan
Cyclonic Circulation (CYCIR),2024-09-20,4.5 km,Gujarat Region ; Saurashtra & Kutch
Cyclonic Circulation (CYCIR),2024-09-21,1.5 km,West Rajasthan ; East Rajasthan
Cyclonic Circulation (CYCIR),2024-09-21,0.9 km,"Nagaland, Manipur, Mizoram & Tripura"
Trough,2024-09-22,5.8 km,Coastal Andhra Pradesh ; WC Bay ; SW Bay ; EC Bay
Upper-Level Cyclonic Circulation,2024-09-22,5.8 km,WC Bay
Upper-Level Cyclonic Circulation,2024-09-22,5.8 km,south coastal Myanmar & neighbourhood
Upper-Level Cyclonic Circulation,2024-09-23,5.8 km,WC Bay ; EC Bay ; SW Bay ; SE Bay
Cyclonic Circulation (CYCIR),2024-09-23,1.5 km,Assam & Meghalaya
Low Pressure (L) with associated CYCIR,2024-09-24,7.6 km,WC Bay ; NW Bay ; Coastal Andhra Pradesh ; Odisha
Cyclonic Circulation (CYCIR),2024-09-25,5.8 km,Chhattisgarh
Trough,2024-09-25,5.8 km,Konkan & Goa ; Chhattisgarh ; Bangladesh
Cyclonic Circulation (CYCIR),2024-09-26,5.8 km,Madhya Maharashtra
Trough,2024-09-26,5.8 km,Madhya Maharashtra ; Vidarbha ; Chhattisgarh ; Jharkhand ; Gangetic West Bengal ; Bangladesh
Cyclonic Circulation (CYCIR),2024-09-26,1.5 km,Assam & Meghalaya
Cyclonic Circulation (CYCIR),2024-09-27,5.8 km,West Madhya Pradesh
Trough,2024-09-27,1.5 km to 5.8 km,Gujarat Region ; Bihar ; West Madhya Pradesh
Cyclonic Circulation (CYCIR),2024-09-27,5.8 km,Assam & Meghalaya
Cyclonic Circulation (CYCIR),2024-09-28,5.8 km,West Uttar Pradesh
Trough,2024-09-28,5.8 km,NE Arabian Sea ; Bihar ; West Uttar Pradesh
Western Disturbances (WD),2024-09-28,5.8 km,Central Pakistan ; North Pakistan ; West Pakistan
Trough,2024-09-28,0.9 km,South Interior Karnataka ; Gulf of Mannar ; Tamil Nadu & Puducherry
Cyclonic Circulation (CYCIR),2024-09-29,4.5 km,West Madhya Pradesh
Cyclonic Circulation (CYCIR),2024-09-29,5.8 km,Gujarat Region
Trough,2024-09-29,0.9 km,Comorin Area ; Rayalaseema ; Tamil Nadu & Puducherry
Western Disturbances (WD),2024-09-29,5.8 km,Central Pakistan ; North Pakistan ; West Pakistan
Trough,2024-09-30,1.5 km,Comorin Area ; Coastal Karnataka
Trough,2024-09-30,1.5 km to 3.1 km,Konkan & Goa ; East Uttar Pradesh ; West Madhya Pradesh ; East Madhya Pradesh
Cyclonic Circulation (CYCIR),2024-09-30,1.5 km,Assam & Meghalaya
Monsoon Trough with Extension and Tilt,2024-07-17,1.5 km,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Coastal Andhra Pradesh ; WC Bay
Cyclonic Circulation (CYCIR),2024-07-17,1.5 km,Assam & Meghalaya
Offshore Trough,2024-07-17,Surface,Gujarat Region ; Konkan & Goa ; Kerala
Western Disturbances (WD),2024-07-17,5.8 km,North Pakistan ; Jammu & Kashmir
Cyclonic Circulation (CYCIR),2024-07-17,0.9 km,Saurashtra & Kutch
Cyclonic Circulation (CYCIR),2024-07-23,7.6 km,Jharkhand
Monsoon Trough with Extension and Tilt,2024-07-23,Surface,West Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Jharkhand ; Gangetic West Bengal
Cyclonic Circulation (CYCIR),2024-07-23,1.5 km,Assam & Meghalaya
Offshore Trough,2024-07-23,Surface,Gujarat Region ; Konkan & Goa ; North Interior Karnataka
Cyclonic Circulation (CYCIR),2024-07-23,1.5 km,West Uttar Pradesh
Cyclonic Circulation (CYCIR),2024-07-23,1.5 km,West Rajasthan
Western Disturbances (WD),2024-07-23,5.8 km,West Pakistan ; Central Pakistan
Monsoon Trough with Extension and Tilt,2024-07-30,1.5 km,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Bihar ; Odisha ; NE Bay
Cyclonic Circulation (CYCIR),2024-07-30,1.5 km to 7.6 km,NE Arabian Sea ; Saurashtra & Kutch
Offshore Trough,2024-07-30,Surface,Gujarat Region ; Konkan & Goa ; Kerala
Cyclonic Circulation (CYCIR),2024-07-30,3.1 km,Himachal Pradesh
Cyclonic Circulation (CYCIR),2024-07-30,3.1 km to 7.6 km,Jharkhand
Cyclonic Circulation (CYCIR),2024-07-30,1.5 km to 3.1 km,Assam & Meghalaya
Cyclonic Circulation (CYCIR),2024-07-30,3.1 km,Bangladesh
Cyclonic Circulation (CYCIR),2024-07-31,5.8 km,Gangetic West Bengal
Cyclonic Circulation (CYCIR),2024-07-31,0.9 km,Assam & Meghalaya
Cyclonic Circulation (CYCIR),2024-07-31,3.1 km to 4.5 km,NW Arabian Sea ; NE Arabian Sea
Western Disturbances (WD),2024-09-15,5.8 km,Central Pakistan ; North Pakistan ; West Pakistan
Cyclonic Circulation (CYCIR),2024-09-15,4.5 km,"West Uttar Pradesh ; Haryana, Chandigarh & Delhi"
