weather system,date,heightAboveMSL,Regions
Mean Sea Level Trough,2020-08-26,Surface,"West Rajasthan ; Haryana, Chandigarh & Delhi ; East Uttar Pradesh ; Bihar ; Jharkhand ; Gangetic West Bengal ; Odisha ; NW Bay ; NE Bay"
Cyclonic Circulation (CYCIR),2020-08-26,5.8 km,Pakistan
Cyclonic Circulation (CYCIR),2020-08-26,1.5 km to 2.1 km,"West Rajasthan ; Haryana, Chandigarh & Delhi ; Punjab"
Trough,2020-08-26,0.9 km,Rayalaseema ; Tamil Nadu & Puducherry
Well Marked Low Pressure Area (WML) with associated CYCIR,2020-08-27,7.6 km,Jharkhand
Cyclonic Circulation (CYCIR),2020-08-27,3.1 km to 5.8 km,Pakistan
Trough,2020-08-27,0.9 km,Rayalaseema ; Tamil Nadu & Puducherry
Well Marked Low Pressure Area (WML) with associated CYCIR,2020-08-28,7.6 km,Chhattisgarh ; East Madhya Pradesh
Monsoon Trough with Extension and Tilt,2020-08-28,Surface,"West Rajasthan ; Haryana, Chandigarh & Delhi ; West Madhya Pradesh ; Chhattisgarh ; East Madhya Pradesh ; Jharkhand ; Gangetic West Bengal ; NW Bay ; NE Bay"
Cyclonic Circulation (CYCIR),2020-08-28,3.1 km to 5.8 km,Pakistan
Trough,2020-08-28,0.9 km,Tamil Nadu & Puducherry ; Comorin Area
Well Marked Low Pressure Area (WML) with associated CYCIR,2020-08-29,7.6 km,West Madhya Pradesh ; East Madhya Pradesh ; East Uttar Pradesh ; West Uttar Pradesh
Monsoon Trough with Extension and Tilt,2020-08-29,Surface,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; East Uttar Pradesh ; West Uttar Pradesh ; Jharkhand ; Gangetic West Bengal ; NW Bay ; NE Bay ; WC Bay ; EC Bay
Trough,2020-08-29,0.9 km,Tamil Nadu & Puducherry ; Comorin Area
Low Pressure (L) with associated CYCIR,2020-08-30,7.6 km,West Madhya Pradesh ; East Rajasthan
Mean Sea Level Trough,2020-08-30,Surface,"West Rajasthan ; West Madhya Pradesh ; East Rajasthan ; East Madhya Pradesh ; East Uttar Pradesh ; Bihar ; Assam & Meghalaya ; Nagaland, Manipur, Mizoram & Tripura"
Trough,2020-08-30,1.5 km,Rayalaseema ; Tamil Nadu & Puducherry
Low Pressure (L) with associated CYCIR,2020-08-31,5.8 km,West Rajasthan
Trough,2020-08-31,0.9 km,Rayalaseema ; Tamil Nadu & Puducherry
Low Pressure (L) with associated CYCIR,2020-09-01,3.1 km,Pakistan ; West Rajasthan
Monsoon Trough with Extension and Tilt,2020-09-01,Surface,Pakistan ; West Rajasthan ; East Rajasthan ; West Uttar Pradesh
Cyclonic Circulation (CYCIR),2020-09-01,0.9 km,Gangetic West Bengal
Cyclonic Circulation (CYCIR),2020-09-01,1.5 km to 3.6 km,Assam & Meghalaya
Cyclonic Circulation (CYCIR),2020-09-02,3.1 km,Punjab ; Pakistan
Cyclonic Circulation (CYCIR),2020-09-02,0.9 km,Gangetic West Bengal ; Jharkhand
Cyclonic Circulation (CYCIR),2020-09-02,0.9 km,Assam & Meghalaya
Cyclonic Circulation (CYCIR),2020-09-02,2.1 km,WC Bay ; Coastal Andhra Pradesh ; Tamil Nadu & Puducherry
Monsoon Trough with Extension and Tilt,2020-09-03,Surface,"West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Jharkhand ; Gangetic West Bengal ; Nagaland, Manipur, Mizoram & Tripura ; Assam & Meghalaya ; Bangladesh"
Cyclonic Circulation (CYCIR),2020-09-03,1.5 km,West Rajasthan
Cyclonic Circulation (CYCIR),2020-09-03,0.9 km,Chhattisgarh
Cyclonic Circulation (CYCIR),2020-09-03,4.5 km,EC Arabian Sea ; SE Arabian Sea
Cyclonic Circulation (CYCIR),2020-09-03,2.1 km,West Madhya Pradesh
Cyclonic Circulation (CYCIR),2020-09-03,3.1 km to 4.5 km,Chhattisgarh
Monsoon Trough with Extension and Tilt,2020-09-04,Surface,"West Rajasthan ; East Rajasthan ; West Uttar Pradesh ; East Uttar Pradesh ; Bihar ; Gangetic West Bengal ; Nagaland, Manipur, Mizoram & Tripura ; Bangladesh ; Assam & Meghalaya"
Cyclonic Circulation (CYCIR),2020-09-04,2.1 km,West Madhya Pradesh ; East Rajasthan
Cyclonic Circulation (CYCIR),2020-09-04,1.5 km,West Rajasthan ; Pakistan
Cyclonic Circulation (CYCIR),2020-09-04,1.5 km to 3.1 km,Bihar ; East Uttar Pradesh
Trough,2020-09-04,3.1 km,Odisha ; Bihar ; East Uttar Pradesh
Cyclonic Circulation (CYCIR),2020-09-04,4.5 km,SE Arabian Sea ; EC Arabian Sea
Cyclonic Circulation (CYCIR),2020-09-04,3.1 km,West Rajasthan ; Gujarat Region
Monsoon Trough with Extension and Tilt,2020-09-05,Surface,"Punjab ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; East Uttar Pradesh ; Bihar ; Sub-Himalayan West Bengal & Sikkim ; Assam & Meghalaya ; Arunachal Pradesh"
Cyclonic Circulation (CYCIR),2020-09-05,1.5 km,West Uttar Pradesh
Cyclonic Circulation (CYCIR),2020-09-05,0.9 km,West Rajasthan ; Pakistan
Cyclonic Circulation (CYCIR),2020-09-05,3.1 km,SE Arabian Sea ; EC Arabian Sea
Trough,2020-09-05,3.1 km,"West Uttar Pradesh ; Jammu & Kashmir ; Haryana, Chandigarh & Delhi ; Himachal Pradesh"
Monsoon Trough with Extension and Tilt,2020-09-06,Surface,"Punjab ; West Uttar Pradesh ; East Uttar Pradesh ; Bihar ; Sub-Himalayan West Bengal & Sikkim ; Assam & Meghalaya ; Nagaland, Manipur, Mizoram & Tripura"
Cyclonic Circulation (CYCIR),2020-09-06,1.5 km to 3.1 km,East Rajasthan
Low Pressure (L) with associated CYCIR,2020-09-06,4.5 km,SE Arabian Sea ; EC Arabian Sea
Trough,2020-09-06,3.1 km,"East Rajasthan ; Haryana, Chandigarh & Delhi ; Punjab ; Jammu & Kashmir"
Cyclonic Circulation (CYCIR),2020-09-06,0.9 km,Assam & Meghalaya
Low Pressure (L) with associated CYCIR,2020-09-07,3.1 km,EC Arabian Sea ; Coastal Karnataka
Cyclonic Circulation (CYCIR),2020-09-07,1.5 km to 3.1 km,East Rajasthan
Cyclonic Circulation (CYCIR),2020-09-07,0.9 km,Assam & Meghalaya
Cyclonic Circulation (CYCIR),2020-09-07,1.5 km,West Uttar Pradesh
Monsoon Trough with Extension and Tilt,2020-09-08,Surface,"West Rajasthan ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; East Uttar Pradesh ; Bihar ; Sub-Himalayan West Bengal & Sikkim ; Assam & Meghalaya ; Nagaland, Manipur, Mizoram & Tripura"
Offshore Trough,2020-09-08,Surface,Madhya Maharashtra ; Konkan & Goa ; Lakshadweep
Cyclonic Circulation (CYCIR),2020-09-08,1.5 km to 5.8 km,EC Arabian Sea ; Coastal Karnataka
Cyclonic Circulation (CYCIR),2020-09-08,0.9 km,Assam & Meghalaya ; Sub-Himalayan West Bengal & Sikkim
Cyclonic Circulation (CYCIR),2020-09-08,1.5 km,WC Bay ; Coastal Andhra Pradesh
Trough,2020-09-08,3.6 km,West Uttar Pradesh ; East Rajasthan
Mean Sea Level Trough,2020-09-09,Surface,"Punjab ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; Bihar ; Jharkhand ; Gangetic West Bengal ; NW Bay ; NE Bay ; WC Bay ; EC Bay"
Cyclonic Circulation (CYCIR),2020-09-09,1.5 km to 5.8 km,EC Arabian Sea ; Coastal Karnataka
Trough,2020-09-09,3.1 km,West Uttar Pradesh ; West Madhya Pradesh
Cyclonic Circulation (CYCIR),2020-09-09,1.5 km to 3.6 km,Jammu & Kashmir
Cyclonic Circulation (CYCIR),2020-09-09,2.1 km,Gangetic West Bengal
Monsoon Trough with Extension and Tilt,2020-09-10,Surface,"Punjab ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; East Uttar Pradesh ; Jharkhand ; Gangetic West Bengal ; NE Bay"
Offshore Trough,2020-09-10,Surface,Konkan & Goa ; Madhya Maharashtra ; Kerala
Cyclonic Circulation (CYCIR),2020-09-10,2.1 km,EC Arabian Sea ; Coastal Karnataka
Trough,2020-09-10,0.9 km,East Uttar Pradesh ; Vidarbha
Cyclonic Circulation (CYCIR),2020-09-10,1.5 km,Gangetic West Bengal
Monsoon Trough with Extension and Tilt,2020-09-11,Surface,"Punjab ; Haryana, Chandigarh & Delhi ; West Madhya Pradesh ; East Madhya Pradesh ; Jharkhand ; Odisha ; Gangetic West Bengal ; NE Bay"
Offshore Trough,2020-09-11,Surface,Konkan & Goa ; Madhya Maharashtra ; Kerala
Cyclonic Circulation (CYCIR),2020-09-11,2.1 km,EC Arabian Sea ; Coastal Karnataka
Trough,2020-09-11,1.5 km,Bihar ; Jharkhand ; Chhattisgarh
Monsoon Trough with Extension and Tilt,2020-09-12,Surface,"West Rajasthan ; East Rajasthan ; West Uttar Pradesh ; Bihar ; Gangetic West Bengal ; Nagaland, Manipur, Mizoram & Tripura ; Bangladesh ; Assam & Meghalaya"
Offshore Trough,2020-09-12,Surface,Madhya Maharashtra ; Konkan & Goa ; Kerala
Cyclonic Circulation (CYCIR),2020-09-12,3.1 km,EC Arabian Sea
Cyclonic Circulation (CYCIR),2020-09-12,3.1 km,WC Bay ; Coastal Andhra Pradesh
Cyclonic Circulation (CYCIR),2020-09-12,3.1 km to 3.6 km,Jammu & Kashmir
Mean Sea Level Trough,2020-09-13,Surface,West Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; WC Bay ; Coastal Andhra Pradesh
Offshore Trough,2020-09-13,Surface,Gujarat Region ; Konkan & Goa ; North Interior Karnataka
Cyclonic Circulation (CYCIR),2020-09-13,4.5 km,NE Arabian Sea ; Gujarat Region
Trough,2020-09-13,2.1 km,West Uttar Pradesh ; East Rajasthan ; NE Arabian Sea ; Gujarat Region
Cyclonic Circulation (CYCIR),2020-09-13,3.1 km to 5.8 km,south Afghanistan and neighbourhood
Offshore Trough,2020-09-14,Surface,Gujarat Region ; Konkan & Goa ; North Interior Karnataka
Cyclonic Circulation (CYCIR),2020-09-14,2.1 km,NE Arabian Sea ; Gujarat Region
Cyclonic Circulation (CYCIR),2020-09-14,1.5 km,North pakistan
Cyclonic Circulation (CYCIR),2020-09-14,0.9 km,Vidarbha ; Chhattisgarh
Cyclonic Circulation (CYCIR),2020-09-14,0.9 km,West Uttar Pradesh
Cyclonic Circulation (CYCIR),2020-09-15,1.5 km,Gujarat Region
Trough,2020-09-15,1.5 km to 5.8 km,WC Bay ; Coastal Andhra Pradesh ; Telangana ; Marathwada ; Madhya Maharashtra ; Gujarat Region
Monsoon Trough with Extension and Tilt,2020-09-15,Surface,West Rajasthan ; West Madhya Pradesh ; Vidarbha ; Chhattisgarh ; WC Bay ; Coastal Andhra Pradesh
Cyclonic Circulation (CYCIR),2020-09-15,3.1 km,NE Arabian Sea ; Pakistan
Cyclonic Circulation (CYCIR),2020-09-15,1.5 km,East Rajasthan
Cyclonic Circulation (CYCIR),2020-09-16,3.1 km,Telangana
Cyclonic Circulation (CYCIR),2020-09-16,0.9 km,East Rajasthan ; West Rajasthan
Westerly Trough,2020-09-16,3.1 km to 5.8 km,Sub-Himalayan West Bengal & Sikkim ; Bihar
Western Disturbances (WD),2020-09-16,5.8 km,Far West Pakistan
Trough,2020-09-16,0.9 km,East Uttar Pradesh ; West Madhya Pradesh
Cyclonic Circulation (CYCIR),2020-09-17,2.1 km,Telangana
Westerly Trough,2020-09-17,3.1 km to 4.5 km,Sub-Himalayan West Bengal & Sikkim ; Bihar
Western Disturbances (WD),2020-09-17,5.8 km,Far West Pakistan
Trough,2020-09-17,0.9 km,East Uttar Pradesh ; East Madhya Pradesh
Cyclonic Circulation (CYCIR),2020-09-17,3.1 km to 3.6 km,Coastal Andhra Pradesh
Cyclonic Circulation (CYCIR),2020-09-17,7.6 km,SW Bay ; Tamil Nadu & Puducherry
Cyclonic Circulation (CYCIR),2020-09-17,5.8 km to 7.6 km,Sub-Himalayan West Bengal & Sikkim
Cyclonic Circulation (CYCIR),2020-09-18,0.9 km,Telangana ; Vidarbha
Western Disturbances (WD),2020-09-18,5.8 km,West Pakistan
Trough,2020-09-18,1.5 km,Bihar ; Jharkhand ; Odisha
Cyclonic Circulation (CYCIR),2020-09-18,1.5 km,WC Bay ; Coastal Andhra Pradesh ; Odisha
Cyclonic Circulation (CYCIR),2020-09-18,7.6 km,SW Bay ; Tamil Nadu & Puducherry
Cyclonic Circulation (CYCIR),2020-09-18,4.5 km to 7.6 km,Sub-Himalayan West Bengal & Sikkim
Western Disturbances (WD),2020-09-19,5.8 km,West Pakistan ; North Pakistan ; Central Pakistan ; Jammu & Kashmir ; Punjab
Cyclonic Circulation (CYCIR),2020-09-19,2.1 km,Odisha
Cyclonic Circulation (CYCIR),2020-09-19,0.9 km,Coastal Andhra Pradesh
Low Pressure (L) with associated CYCIR,2020-09-20,7.6 km,NE Bay
Western Disturbances (WD),2020-09-20,5.8 km,North Pakistan ; Central Pakistan ; Jammu & Kashmir ; Punjab
Low Pressure (L) with associated CYCIR,2020-09-21,7.6 km,NW Bay ; Odisha
Monsoon Trough with Extension and Tilt,2020-09-21,0.9 km,West Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Odisha ; NW Bay
Western Disturbances (WD),2020-09-21,5.8 km,Jammu & Kashmir ; Himachal Pradesh ; Ladakh ; North Pakistan
Cyclonic Circulation (CYCIR),2020-09-21,0.9 km,Konkan & Goa ; Madhya Maharashtra
Low Pressure (L) with associated CYCIR,2020-09-22,5.8 km,Chhattisgarh
Mean Sea Level Trough,2020-09-22,0.9 km,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; Chhattisgarh ; Odisha ; NE Bay
Cyclonic Circulation (CYCIR),2020-09-22,0.9 km,Konkan & Goa ; Madhya Maharashtra
Cyclonic Circulation (CYCIR),2020-09-22,1.5 km,West Rajasthan ; Punjab
Low Pressure (L) with associated CYCIR,2020-09-23,5.8 km,West Madhya Pradesh
Mean Sea Level Trough,2020-09-23,0.9 km,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Jharkhand ; Gangetic West Bengal ; NE Bay
Trough,2020-09-23,1.5 km to 5.8 km,East Uttar Pradesh ; Madhya Maharashtra ; Konkan & Goa ; West Madhya Pradesh ; East Madhya Pradesh
Cyclonic Circulation (CYCIR),2020-09-23,1.5 km,West Rajasthan
Cyclonic Circulation (CYCIR),2020-09-23,0.9 km,Konkan & Goa
Western Disturbances (WD),2020-09-23,3.1 km,western parts of Afghanistan and neighbourhood
Westerly Trough,2020-09-23,5.8 km,Southwest Pakistan ; West Pakistan ; Central Pakistan ; Far West Pakistan ; South Pakistan
Low Pressure (L) with associated CYCIR,2020-09-24,5.8 km,East Uttar Pradesh
Mean Sea Level Trough,2020-09-24,Surface,"West Rajasthan ; East Rajasthan ; East Uttar Pradesh ; Bihar ; Gangetic West Bengal ; Nagaland, Manipur, Mizoram & Tripura ; Bangladesh ; Assam & Meghalaya"
Trough,2020-09-24,3.1 km to 5.8 km,East Uttar Pradesh ; Madhya Maharashtra
Cyclonic Circulation (CYCIR),2020-09-24,0.9 km,East Rajasthan
Western Disturbances (WD),2020-09-24,5.8 km,West Pakistan ; Southwest Pakistan ; South Pakistan
Low Pressure (L) with associated CYCIR,2020-09-25,5.8 km,Bihar ; East Uttar Pradesh
Trough,2020-09-25,1.5 km to 5.8 km,Bihar ; East Uttar Pradesh ; Odisha ; Jharkhand
Trough,2020-09-25,0.9 km,Madhya Maharashtra ; North Interior Karnataka ; South Interior Karnataka ; Kerala ; Comorin Area
Western Disturbances (WD),2020-09-25,5.8 km to 7.6 km,Central Pakistan
Cyclonic Circulation (CYCIR),2020-09-25,3.1 km,West Rajasthan
Low Pressure (L) with associated CYCIR,2020-09-26,3.1 km,Bihar
Mean Sea Level Trough,2020-09-26,Surface,Punjab ; West Uttar Pradesh ; East Uttar Pradesh ; Bihar ; Arunachal Pradesh ; Assam & Meghalaya
Trough,2020-09-26,1.5 km to 5.8 km,Bihar ; Jharkhand ; Odisha ; Coastal Andhra Pradesh ; WC Bay
Western Disturbances (WD),2020-09-26,5.8 km to 7.6 km,North pakistan ; Jammu & Kashmir
Cyclonic Circulation (CYCIR),2020-09-26,3.1 km,West Rajasthan
Trough,2020-09-26,3.1 km,Chhattisgarh ; Telangana ; Rayalaseema ; South Interior Karnataka
Cyclonic Circulation (CYCIR),2020-09-27,3.1 km,Bihar ; Sub-Himalayan West Bengal & Sikkim
Monsoon Trough with Extension and Tilt,2020-09-27,Surface,"West Rajasthan ; Haryana, Chandigarh & Delhi ; East Uttar Pradesh ; West Uttar Pradesh ; Gangetic West Bengal ; NW Bay ; NE Bay ; WC Bay ; EC Bay"
Trough,2020-09-27,3.1 km,Bihar ; Sub-Himalayan West Bengal & Sikkim ; Gangetic West Bengal ; Odisha ; WC Bay ; EC Bay ; Coastal Andhra Pradesh
Cyclonic Circulation (CYCIR),2020-09-27,3.1 km to 3.6 km,West Rajasthan ; East Rajasthan
Cyclonic Circulation (CYCIR),2020-09-27,5.8 km,Coastal Andhra Pradesh ; Rayalaseema
Cyclonic Circulation (CYCIR),2020-09-28,3.1 km,Bihar ; Sub-Himalayan West Bengal & Sikkim
Trough,2020-09-28,3.1 km,Bihar ; Sub-Himalayan West Bengal & Sikkim ; WC Bay ; Coastal Andhra Pradesh ; Gangetic West Bengal ; Odisha
Cyclonic Circulation (CYCIR),2020-09-28,3.1 km to 3.6 km,West Rajasthan ; East Rajasthan
Cyclonic Circulation (CYCIR),2020-09-28,4.5 km to 5.8 km,Coastal Andhra Pradesh ; Rayalaseema
Cyclonic Circulation (CYCIR),2020-09-28,3.1 km,West Uttar Pradesh
Cyclonic Circulation (CYCIR),2020-09-28,5.8 km,Gulf of Thailand and neighbourhood
Western Disturbances (WD),2020-09-28,3.1 km to 3.6 km,North pakistan
Mean Sea Level Trough,2020-09-28,Surface,at mean sea level
Cyclonic Circulation (CYCIR),2020-09-29,0.9 km,Bihar ; Sub-Himalayan West Bengal & Sikkim
Cyclonic Circulation (CYCIR),2020-09-29,1.5 km,Odisha
Cyclonic Circulation (CYCIR),2020-09-29,1.5 km to 7.6 km,WC Bay ; Coastal Andhra Pradesh
Cyclonic Circulation (CYCIR),2020-09-29,5.8 km,Arakan coast and neighbourhood
Cyclonic Circulation (CYCIR),2020-09-29,2.1 km to 5.8 km,Gujarat Region
Cyclonic Circulation (CYCIR),2020-09-29,1.5 km,Assam & Meghalaya
Western Disturbances (WD),2020-09-29,3.1 km to 3.6 km,North pakistan
Western Disturbances (WD),2020-09-29,5.8 km,Southwest Pakistan
Cyclonic Circulation (CYCIR),2020-09-30,0.9 km,Sub-Himalayan West Bengal & Sikkim ; Assam & Meghalaya
Cyclonic Circulation (CYCIR),2020-09-30,7.6 km,WC Bay ; NW Bay ; Coastal Andhra Pradesh ; Odisha
Cyclonic Circulation (CYCIR),2020-09-30,3.1 km to 5.8 km,Gujarat Region
Western Disturbances (WD),2020-09-30,3.1 km to 3.6 km,northwest Afghanistan and neighbourhood
Westerly Trough,2020-09-30,5.8 km,Southwest Pakistan
Well Marked Low Pressure Area (WML) with associated CYCIR,2020-08-15,9.5 km,Odisha ; NW Bay ; Gangetic West Bengal
Monsoon Trough with Extension and Tilt,2020-08-15,0.9 km,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Jharkhand ; Gangetic West Bengal ; Odisha ; NW Bay
Cyclonic Circulation (CYCIR),2020-08-15,3.1 km,"Haryana, Chandigarh & Delhi"
Cyclonic Circulation (CYCIR),2020-08-15,1.5 km to 4.5 km,Gujrat Region ; Saurashtra & Kutch
Well Marked Low Pressure Area (WML) with associated CYCIR,2020-08-20,7.6 km,Odisha ; Jharkhand
Monsoon Trough with Extension and Tilt,2020-08-20,1.5 km,West Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Odisha ; Jharkhand ; NE Bay
Cyclonic Circulation (CYCIR),2020-08-20,2.1 km,West Rajasthan
Low Pressure (L) with associated CYCIR,2020-08-23,7.6 km,East Rajasthan
Monsoon Trough with Extension and Tilt,2020-08-23,0.9 km,West Rajasthan ; East Rajasthan ; West Uttar Pradesh ; East Madhya Pradesh ; Jharkhand ; Gangetic West Bengal ; NW Bay
Cyclonic Circulation (CYCIR),2020-08-23,1.5 km,Assam & Meghalaya
Cyclonic Circulation (CYCIR),2020-08-23,3.1 km to 5.8 km,NW Arabian Sea
Cyclonic Circulation (CYCIR),2020-08-23,5.8 km to 7.6 km,Bangladesh
Low Pressure (L) with associated CYCIR,2020-08-24,7.6 km,West Rajasthan
Low Pressure (L) with associated CYCIR,2020-08-24,7.6 km,NW Bay ; NE Bay
Mean Sea Level Trough,2020-08-24,Surface,West Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Jharkhand ; Gangetic West Bengal ; NW Bay ; NE Bay
Trough,2020-08-24,1.5 km,Rayalaseema ; Tamil Nadu & Puducherry
Cyclonic Circulation (CYCIR),2020-08-24,1.5 km to 3.1 km,NW Arabian Sea
Well Marked Low Pressure Area (WML) with associated CYCIR,2020-08-05,7.6 km,NW Bay ; Odisha ; Gangetic West Bengal
Mean Sea Level Trough,2020-08-05,0.9 km,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Jharkhand ; NW Bay ; Odisha ; Gangetic West Bengal ; EC Bay
Cyclonic Circulation (CYCIR),2020-08-05,1.5 km to 4.5 km,Gujarat Region
Trough,2020-08-05,5.8 km to 7.6 km,Gujarat Region ; Chhattisgarh ; Vidarbha ; Madhya Maharashtra
Cyclonic Circulation (CYCIR),2020-08-05,1.5 km,North pakistan
