weather system,date,heightAboveMSL,Regions
Cyclonic Circulation (CYCIR),2021-09-06,1.5 km,West Rajasthan ; Punjab
Mean Sea Level Trough,2021-09-07,Surface,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; Vidarbha ; Chhattisgarh ; Odisha ; EC Bay
Well Marked Low Pressure Area (WML) with associated CYCIR,2021-09-07,7.6 km,Chhattisgarh ; Odisha
Cyclonic Circulation (CYCIR),2021-09-07,1.5 km,Punjab
Monsoon Trough with Extension and Tilt,2021-09-08,1.5 km,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; Vidarbha ; Chhattisgarh ; Odisha ; EC Bay
Low Pressure (L) with associated CYCIR,2021-09-08,7.6 km,West Madhya Pradesh
Cyclonic Circulation (CYCIR),2021-09-08,1.5 km,North pakistan
Monsoon Trough with Extension and Tilt,2021-09-09,1.5 km,West Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Odisha ; EC Bay
Cyclonic Circulation (CYCIR),2021-09-09,7.6 km,West Madhya Pradesh ; East Rajasthan
Trough,2021-09-09,3.1 km to 5.8 km,NE Arabian Sea ; Odisha ; Gujarat Region ; West Madhya Pradesh ; Chhattisgarh
Monsoon Trough with Extension and Tilt,2021-09-10,1.5 km,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; Chhattisgarh ; Odisha ; EC Bay
Low Pressure (L) with associated CYCIR,2021-09-10,5.8 km,East Rajasthan
Trough,2021-09-10,3.1 km to 7.6 km,NE Arabian Sea ; Gujarat Region ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Odisha ; EC Bay
Cyclonic Circulation (CYCIR),2021-09-10,7.6 km,EC Bay
Monsoon Trough with Extension and Tilt,2021-09-11,0.9 km,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Odisha ; EC Bay ; NE Bay
Low Pressure (L) with associated CYCIR,2021-09-11,7.6 km,East Rajasthan
Trough,2021-09-11,1.5 km to 7.6 km,NE Arabian Sea ; Gujarat Region ; Saurashtra & Kutch ; West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Odisha ; EC Bay
Low Pressure (L) with associated CYCIR,2021-09-11,7.6 km,EC Bay ; NE Bay
Western Disturbances (WD),2021-09-11,5.8 km,West Pakistan ; North Pakistan ; Central Pakistan
Monsoon Trough with Extension and Tilt,2021-09-13,0.9 km,West Rajasthan ; Gujarat Region ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Odisha ; EC Bay
Low Pressure (L) with associated CYCIR,2021-09-13,5.8 km,Gujarat Region ; Saurashtra & Kutch
Trough,2021-09-13,1.5 km to 5.8 km,Gujarat Region ; West Madhya Pradesh ; Chhattisgarh ; Odisha
Western Disturbances (WD),2021-09-13,5.8 km,North Pakistan ; Central Pakistan ; Jammu & Kashmir ; Punjab
Monsoon Trough with Extension and Tilt,2021-09-16,0.9 km,Saurashtra & Kutch ; Gujarat Region ; East Madhya Pradesh ; West Madhya Pradesh ; Jharkhand ; Odisha ; Gangetic West Bengal ; EC Bay
Well Marked Low Pressure Area (WML) with associated CYCIR,2021-09-16,5.8 km,East Madhya Pradesh ; West Madhya Pradesh
Trough,2021-09-16,3.1 km,NW Arabian Sea ; Gujarat Region ; Saurashtra & Kutch ; East Rajasthan ; East Madhya Pradesh ; West Madhya Pradesh
Cyclonic Circulation (CYCIR),2021-09-16,5.8 km,EC Bay
Low Pressure (L) with associated CYCIR,2021-09-18,5.8 km,West Madhya Pradesh ; East Rajasthan
Cyclonic Circulation (CYCIR),2021-09-18,1.5 km to 3.1 km,WC Arabian Sea
Cyclonic Circulation (CYCIR),2021-09-18,1.5 km to 5.8 km,NW Bay ; WC Bay
Trough,2021-09-18,0.9 km to 1.5 km,Telangana ; Tamil Nadu & Puducherry ; Rayalaseema
Cyclonic Circulation (CYCIR),2021-09-18,0.9 km,Bangladesh
Monsoon Trough with Extension and Tilt,2021-09-19,0.9 km,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Jharkhand ; NE Bay
Low Pressure (L) with associated CYCIR,2021-09-19,5.8 km,East Rajasthan ; West Madhya Pradesh
Cyclonic Circulation (CYCIR),2021-09-19,1.5 km to 3.1 km,WC Arabian Sea
Cyclonic Circulation (CYCIR),2021-09-19,1.5 km to 5.8 km,NW Bay ; Odisha ; Gangetic West Bengal ; Bangladesh
Trough,2021-09-19,0.9 km,Telangana ; Rayalaseema ; Tamil Nadu & Puducherry
Cyclonic Circulation (CYCIR),2021-09-19,1.5 km,Tamil Nadu & Puducherry
Cyclonic Circulation (CYCIR),2021-09-20,4.5 km,East Rajasthan
Trough,2021-09-20,3.1 km,East Rajasthan ; NE Arabian Sea ; Gujarat Region
Cyclonic Circulation (CYCIR),2021-09-20,5.8 km,Gangetic West Bengal
Trough,2021-09-20,0.9 km,South Interior Karnataka ; Tamil Nadu & Puducherry ; Comorin Area
Cyclonic Circulation (CYCIR),2021-09-20,1.5 km,Tamil Nadu & Puducherry
Western Disturbances (WD),2021-09-20,3.1 km to 5.8 km,Iran
Low Pressure (L) with associated CYCIR,2021-09-21,5.8 km,Gangetic West Bengal
Trough,2021-09-21,3.1 km,Gangetic West Bengal ; Odisha ; Telangana
Cyclonic Circulation (CYCIR),2021-09-21,3.1 km,East Rajasthan
Cyclonic Circulation (CYCIR),2021-09-21,0.9 km,Tamil Nadu & Puducherry
Western Disturbances (WD),2021-09-21,3.1 km to 5.8 km,North pakistan
Low Pressure (L) with associated CYCIR,2021-09-22,5.8 km,Jharkhand
Trough,2021-09-22,1.5 km to 3.1 km,Jharkhand ; Odisha ; Telangana
Cyclonic Circulation (CYCIR),2021-09-22,3.1 km,West Rajasthan
Western Disturbances (WD),2021-09-22,3.1 km to 5.8 km,North pakistan
Cyclonic Circulation (CYCIR),2021-07-26,5.8 km,West Madhya Pradesh
Trough,2021-07-26,3.1 km to 7.6 km,"West Rajasthan, East Rajasthan, West Madhya Pradesh, East Madhya Pradesh, Chhattisgarh"
Cyclonic Circulation (CYCIR),2021-07-26,1.5 km to 5.8 km,NW Bay ; NE Bay
Cyclonic Circulation (CYCIR),2021-07-26,1.5 km,West Rajasthan
Western Disturbances (WD),2021-07-26,5.8 km,West Pakistan
Monsoon Trough with Extension and Tilt,2021-07-30,Surface,"West Rajasthan ; Haryana, Chandigarh & Delhi ; East Uttar Pradesh ; West Uttar Pradesh ; Bihar ; Gangetic West Bengal ; Jharkhand ; NW Bay ; NE Bay"
Well Marked Low Pressure Area (WML) with associated CYCIR,2021-07-30,7.6 km,Gangetic West Bengal ; Jharkhand
Low Pressure (L) with associated CYCIR,2021-07-30,7.6 km,East Uttar Pradesh ; West Uttar Pradesh
Cyclonic Circulation (CYCIR),2021-08-25,1.5 km,Central Pakistan
Western Disturbances (WD),2021-08-25,5.8 km,North Pakistan
Western Disturbances (WD),2021-08-25,5.8 km,Southwest Pakistan ; West Pakistan ; Central Pakistan ; Far West Pakistan ; South Pakistan
Monsoon Trough with Extension and Tilt,2021-09-01,Surface,Saurashtra & Kutch ; Gujarat Region ; Madhya Maharashtra ; Telangana ; Coastal Andhra Pradesh ; WC Bay
Cyclonic Circulation (CYCIR),2021-09-01,5.8 km,Gujarat Region
Western Disturbances (WD),2021-09-01,5.8 km,Central Pakistan ; North Pakistan ; South Pakistan ; West Pakistan
Trough,2021-09-01,3.1 km to 5.8 km,Gujarat Region ; Coastal Andhra Pradesh
Easterly Trough,2021-09-01,1.5 km,Gujarat Region ; West Uttar Pradesh ; East Rajasthan
Cyclonic Circulation (CYCIR),2021-09-04,5.8 km,Saurashtra & Kutch
Cyclonic Circulation (CYCIR),2021-09-04,3.1 km,West Rajasthan ; Punjab
Cyclonic Circulation (CYCIR),2021-09-04,4.5 km,NE Bay ; EC Bay
Cyclonic Circulation (CYCIR),2021-09-04,2.1 km to 3.6 km,Chhattisgarh
Western Disturbances (WD),2021-09-04,5.8 km,Central Pakistan ; North Pakistan ; West Pakistan
Monsoon Trough with Extension and Tilt,2021-09-12,Surface,West Rajasthan ; Gujarat Region ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Odisha ; NW Bay ; WC Bay
Well Marked Low Pressure Area (WML) with associated CYCIR,2021-09-12,7.6 km,NW Bay ; WC Bay
Low Pressure (L) with associated CYCIR,2021-09-12,5.8 km,West Rajasthan ; Gujarat Region
Trough,2021-09-12,1.5 km to 5.8 km,West Rajasthan ; Gujarat Region ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Odisha ; NW Bay ; WC Bay
Western Disturbances (WD),2021-09-12,5.8 km,North Pakistan
Monsoon Trough with Extension and Tilt,2021-09-14,0.9 km,Gujrat Region ; West Madhya Pradesh ; Chhattisgarh ; Odisha ; EC Bay
Cyclonic Circulation (CYCIR),2021-09-14,5.8 km,Gujarat Region
Trough,2021-09-14,1.5 km to 5.8 km,Gujarat Region ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Odisha
Monsoon Trough with Extension and Tilt,2021-09-15,Surface,Gujarat Region ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Odisha ; Gangetic West Bengal ; EC Bay
Well Marked Low Pressure Area (WML) with associated CYCIR,2021-09-15,5.8 km,West Madhya Pradesh ; East Madhya Pradesh
Cyclonic Circulation (CYCIR),2021-09-15,3.1 km,Gujarat Region
Trough,2021-09-15,1.5 km to 3.1 km,Gujarat Region ; Gangetic West Bengal ; West Madhya Pradesh ; East Madhya Pradesh
Monsoon Trough with Extension and Tilt,2021-09-17,0.9 km,West Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; West Uttar Pradesh ; Jharkhand ; Gangetic West Bengal ; EC Bay
Well Marked Low Pressure Area (WML) with associated CYCIR,2021-09-17,5.8 km,West Madhya Pradesh ; East Madhya Pradesh ; West Uttar Pradesh
Trough,2021-09-17,1.5 km,NW Arabian Sea ; Gujarat Region ; Saurashtra & Kutch ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; West Uttar Pradesh
Cyclonic Circulation (CYCIR),2021-09-17,5.8 km,EC Bay ; NE Bay
Mean Sea Level Trough,2021-09-24,Surface,West Rajasthan ; East Madhya Pradesh ; Jharkhand ; Gangetic West Bengal ; EC Bay
Cyclonic Circulation (CYCIR),2021-09-24,4.5 km,East Madhya Pradesh ; West Uttar Pradesh ; East Uttar Pradesh
Cyclonic Circulation (CYCIR),2021-09-24,4.5 km,Saurashtra & Kutch
Cyclonic Circulation (CYCIR),2021-09-24,1.5 km to 2.1 km,Coastal Andhra Pradesh
Western Disturbances (WD),2021-09-24,3.1 km to 5.8 km,Iran
Monsoon Trough with Extension and Tilt,2021-09-26,Surface,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; Chhattisgarh ; Odisha ; NW Bay ; WC Bay
Cyclonic Circulation (CYCIR),2021-09-26,3.1 km,NE Arabian Sea
Cyclonic Circulation (CYCIR),2021-09-26,4.5 km,West Madhya Pradesh
Western Disturbances (WD),2021-09-26,3.1 km to 5.8 km,Jammu & Kashmir
Monsoon Trough with Extension and Tilt,2021-09-27,Surface,West Rajasthan ; Madhya Maharashtra ; Vidarbha ; Odisha ; Chhattisgarh ; Coastal Andhra Pradesh ; EC Bay
Cyclonic Circulation (CYCIR),2021-09-27,1.5 km,NE Arabian Sea
Trough,2021-09-27,5.8 km,Konkan & Goa ; Odisha ; Chhattisgarh
Mean Sea Level Trough,2021-09-28,Surface,mean sea level
Trough,2021-09-28,1.5 km to 5.8 km,Konkan & Goa ; Vidarbha ; Coastal Andhra Pradesh
Trough,2021-09-29,5.8 km,Gujarat Region ; Saurashtra & Kutch ; Gangetic West Bengal ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Jharkhand
Well Marked Low Pressure Area (WML) with associated CYCIR,2021-09-30,7.6 km,Jharkhand ; Bihar
Easterly Trough,2021-09-30,3.1 km,SE Bay ; Coastal Andhra Pradesh
Mean Sea Level Trough,2021-07-31,Surface,"West Rajasthan ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; Bihar ; Gangetic West Bengal ; NW Bay"
Well Marked Low Pressure Area (WML) with associated CYCIR,2021-07-31,7.6 km,Bihar
Low Pressure (L) with associated CYCIR,2021-07-31,5.8 km,"Haryana, Chandigarh & Delhi"
Low Pressure (L) with associated CYCIR,2021-08-06,5.8 km,West Madhya Pradesh ; East Madhya Pradesh
Cyclonic Circulation (CYCIR),2021-08-06,5.8 km,Bangladesh
Western Disturbances (WD),2021-08-06,3.1 km,West Rajasthan ; North Pakistan ; Gujarat ; Konkan & Goa ; Saurashtra & Kutch
Monsoon Trough with Extension and Tilt,2021-07-28,Surface,"Punjab ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; East Uttar Pradesh ; Bihar ; Jharkhand ; Gangetic West Bengal ; Bangladesh ; NE Bay"
Cyclonic Circulation (CYCIR),2021-07-28,3.1 km,North pakistan ; Punjab
Trough,2021-07-28,3.1 km,North pakistan ; Punjab ; West Rajasthan ; Gujarat Region
Cyclonic Circulation (CYCIR),2021-09-23,4.5 km,Chhattisgarh
Cyclonic Circulation (CYCIR),2021-09-23,4.5 km,West Rajasthan
Trough,2021-09-23,0.9 km,Rayalaseema ; Comorin Area
Cyclonic Circulation (CYCIR),2021-09-23,3.1 km to 4.5 km,Telangana
Western Disturbances (WD),2021-09-23,3.1 km to 5.8 km,North pakistan
Low Pressure (L) with associated CYCIR,2021-09-25,4.5 km,NE Arabian Sea
Cyclonic Circulation (CYCIR),2021-09-25,4.5 km,West Madhya Pradesh ; East Madhya Pradesh
Western Disturbances (WD),2021-09-25,3.1 km to 5.8 km,North pakistan
