weather system,date,heightAboveMSL,Regions
Mean Sea Level Trough,14-09-2024,Surface,"West Rajasthan ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; East Uttar Pradesh ; Bihar ; Gangetic West Bengal ; NE Bay"
Cyclonic Circulation (CYCIR),14-09-2024,3.1 km to 4.5 km,Gujarat Region ; West Rajasthan
Cyclonic Circulation (CYCIR),14-09-2024,3.1 km to 5.8 km,West Uttar Pradesh ; Uttarakhand
Western Disturbances (WD),14-09-2024,5.8 km,South Pakistan ; West Pakistan ; Central Pakistan
Mean Sea Level Trough,16-09-2024,Surface,"Punjab ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; East Uttar Pradesh ; Jharkhand ; Gangetic West Bengal ; NE Bay"
Western Disturbances (WD),16-09-2024,5.8 km,Southwest Pakistan
Western Disturbances (WD),16-09-2024,3.1 km to 5.8 km,Himachal Pradesh
Mean Sea Level Trough,17-09-2024,Surface,West Uttar Pradesh ; Chhattisgarh ; Jharkhand ; Odisha ; WC Bay
Western Disturbances (WD),17-09-2024,5.8 km,West Pakistan ; South Pakistan ; Central Pakistan
Cyclonic Circulation (CYCIR),17-09-2024,1.5 km to 3.1 km,"Haryana, Chandigarh & Delhi"
Well Marked Low Pressure Area (WML) with associated CYCIR,18-09-2024,5.8 km,West Madhya Pradesh ; East Madhya Pradesh
Mean Sea Level Trough,18-09-2024,Surface,"Punjab ; Haryana, Chandigarh & Delhi ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Odisha ; EC Bay"
Western Disturbances (WD),18-09-2024,5.8 km,Central Pakistan ; North Pakistan ; West Pakistan
Cyclonic Circulation (CYCIR),18-09-2024,1.5 km,Punjab
Cyclonic Circulation (CYCIR),19-09-2024,5.8 km,East Rajasthan
Western Disturbances (WD),19-09-2024,5.8 km,North Pakistan ; Central Pakistan ; Jammu & Kashmir ; Punjab
Cyclonic Circulation (CYCIR),20-09-2024,3.1 km,East Rajasthan
Cyclonic Circulation (CYCIR),20-09-2024,3.1 km to 5.8 km,WC Bay ; SW Bay
Cyclonic Circulation (CYCIR),20-09-2024,0.9 km,Punjab ; Pakistan
Cyclonic Circulation (CYCIR),20-09-2024,4.5 km,Gujarat Region ; Saurashtra & Kutch
Cyclonic Circulation (CYCIR),21-09-2024,1.5 km,West Rajasthan ; East Rajasthan
Cyclonic Circulation (CYCIR),21-09-2024,0.9 km,"Nagaland, Manipur, Mizoram & Tripura"
Trough,22-09-2024,5.8 km,Coastal Andhra Pradesh ; WC Bay ; SW Bay ; EC Bay
Upper-Level Cyclonic Circulation,22-09-2024,5.8 km,WC Bay
Upper-Level Cyclonic Circulation,22-09-2024,5.8 km,south coastal Myanmar & neighbourhood
Upper-Level Cyclonic Circulation,23-09-2024,5.8 km,WC Bay ; EC Bay ; SW Bay ; SE Bay
Cyclonic Circulation (CYCIR),23-09-2024,1.5 km,Assam & Meghalaya
Low Pressure (L) with associated CYCIR,24-09-2024,7.6 km,WC Bay ; NW Bay ; Coastal Andhra Pradesh ; Odisha
Cyclonic Circulation (CYCIR),25-09-2024,5.8 km,Chhattisgarh
Trough,25-09-2024,5.8 km,Konkan & Goa ; Chhattisgarh ; Bangladesh
Cyclonic Circulation (CYCIR),26-09-2024,5.8 km,Madhya Maharashtra
Trough,26-09-2024,5.8 km,Madhya Maharashtra ; Vidarbha ; Chhattisgarh ; Jharkhand ; Gangetic West Bengal ; Bangladesh
Cyclonic Circulation (CYCIR),26-09-2024,1.5 km,Assam & Meghalaya
Cyclonic Circulation (CYCIR),27-09-2024,5.8 km,West Madhya Pradesh
Trough,27-09-2024,1.5 km to 5.8 km,Gujarat Region ; Bihar ; West Madhya Pradesh
Cyclonic Circulation (CYCIR),27-09-2024,5.8 km,Assam & Meghalaya
Cyclonic Circulation (CYCIR),28-09-2024,5.8 km,West Uttar Pradesh
Trough,28-09-2024,5.8 km,NE Arabian Sea ; Bihar ; West Uttar Pradesh
Western Disturbances (WD),28-09-2024,5.8 km,Central Pakistan ; North Pakistan ; West Pakistan
Trough,28-09-2024,0.9 km,South Interior Karnataka ; Gulf of Mannar ; Tamil Nadu & Puducherry
Cyclonic Circulation (CYCIR),29-09-2024,4.5 km,West Madhya Pradesh
Cyclonic Circulation (CYCIR),29-09-2024,5.8 km,Gujarat Region
Trough,29-09-2024,0.9 km,Comorin Area ; Rayalaseema ; Tamil Nadu & Puducherry
Western Disturbances (WD),29-09-2024,5.8 km,Central Pakistan ; North Pakistan ; West Pakistan
Trough,30-09-2024,1.5 km,Comorin Area ; Coastal Karnataka
Trough,30-09-2024,1.5 km to 3.1 km,Konkan & Goa ; East Uttar Pradesh ; West Madhya Pradesh ; East Madhya Pradesh
Cyclonic Circulation (CYCIR),30-09-2024,1.5 km,Assam & Meghalaya
