weather system,date,heightAboveMSL,Regions
Western Disturbances (WD),2020-12-16,3.1 km to 4.5 km,North pakistan ; Jammu & Kashmir
Westerly Trough,2020-12-16,5.8 km,North Pakistan ; Central Pakistan ; Jammu & Kashmir ; Punjab
Cyclonic Circulation (CYCIR),2020-12-16,2.1 km to 3.1 km,Comorin Area
Cyclonic Circulation (CYCIR),2020-12-17,2.1 km to 3.6 km,Comorin Area
Cyclonic Circulation (CYCIR),2020-12-18,0.9 km,Comorin Area
Cyclonic Circulation (CYCIR),2020-12-18,2.1 km,SE Bay
Western Disturbances (WD),2020-12-18,3.6 km to 4.5 km,North pakistan
Cyclonic Circulation (CYCIR),2020-12-18,2.1 km,Gujarat Region
Western Disturbances (WD),2020-12-19,5.8 km,Far West Pakistan
Western Disturbances (WD),2020-12-19,3.1 km,Jammu & Kashmir
Cyclonic Circulation (CYCIR),2020-12-19,0.9 km,Comorin Area
Cyclonic Circulation (CYCIR),2020-12-19,3.1 km,SE Bay
Western Disturbances (WD),2020-12-20,3.1 km,Jammu & Kashmir
Western Disturbances (WD),2020-12-20,5.8 km,Far West Pakistan
Cyclonic Circulation (CYCIR),2020-12-20,3.1 km,SE Bay
Western Disturbances (WD),2020-12-21,3.1 km,Jammu & Kashmir
Western Disturbances (WD),2020-12-21,5.8 km,West Pakistan ; North Pakistan ; Central Pakistan
Cyclonic Circulation (CYCIR),2020-12-21,3.1 km,SW Bay
Western Disturbances (WD),2020-12-22,2.1 km to 3.1 km,north Afghanistan and neighbourhood
Westerly Trough,2020-12-22,5.8 km,Far West Pakistan
Western Disturbances (WD),2020-12-22,5.8 km,North Pakistan
Cyclonic Circulation (CYCIR),2020-12-22,1.5 km,Bangladesh
Cyclonic Circulation (CYCIR),2020-12-22,3.1 km,SW Bay
Western Disturbances (WD),2020-12-23,3.6 km,north Afghanistan and neighbourhood
Westerly Trough,2020-12-23,5.8 km,West Pakistan ; Central Pakistan ; Far West Pakistan
Cyclonic Circulation (CYCIR),2020-12-23,1.5 km,Bangladesh
Cyclonic Circulation (CYCIR),2020-12-23,3.1 km,SE Arabian Sea
Western Disturbances (WD),2020-12-24,3.1 km to 3.6 km,North pakistan
Westerly Trough,2020-12-24,5.8 km,North Pakistan
Cyclonic Circulation (CYCIR),2020-12-24,1.5 km,Bangladesh
Low Pressure (L) with associated CYCIR,2020-12-24,4.5 km,SE Arabian Sea
Cyclonic Circulation (CYCIR),2020-12-24,3.1 km,Malay Peninsula and neighbourhood
Western Disturbances (WD),2020-12-25,3.1 km to 3.6 km,Ladakh and neighbourhood
Western Disturbances (WD),2020-12-25,5.8 km,Far West Pakistan
Cyclonic Circulation (CYCIR),2020-12-25,3.1 km,SE Arabian Sea
Cyclonic Circulation (CYCIR),2020-12-25,3.1 km,Malay Peninsula and neighbourhood
Western Disturbances (WD),2020-12-26,1.5 km to 3.1 km,north Afghanistan and neighbourhood
Westerly Trough,2020-12-26,5.8 km,Far West Pakistan ; West Pakistan
Cyclonic Circulation (CYCIR),2020-12-26,1.5 km,SE Arabian Sea
Cyclonic Circulation (CYCIR),2020-12-26,3.1 km,S Andaman Sea
Western Disturbances (WD),2020-12-27,1.5 km to 4.5 km,North pakistan
Westerly Trough,2020-12-27,5.8 km,West Pakistan ; Central Pakistan
Induced Cyclonic Circulation,2020-12-27,0.9 km,West Rajasthan ; Pakistan
Cyclonic Circulation (CYCIR),2020-12-27,1.5 km,WC Arabian Sea ; SE Arabian Sea ; SW Arabian Sea
Cyclonic Circulation (CYCIR),2020-12-27,1.5 km,SW Bay ; SE Bay
Western Disturbances (WD),2020-12-28,3.1 km to 5.8 km,North pakistan ; Jammu & Kashmir
Westerly Trough,2020-12-28,7.6 km,North Pakistan ; Central Pakistan ; Jammu & Kashmir ; Punjab
Cyclonic Circulation (CYCIR),2020-12-28,3.1 km,SW Bay
Cyclonic Circulation (CYCIR),2020-12-28,0.9 km,West Uttar Pradesh
Western Disturbances (WD),2020-12-29,3.1 km to 7.6 km,Jammu & Kashmir
Cyclonic Circulation (CYCIR),2020-12-29,3.1 km to 4.5 km,SW Bay
Cyclonic Circulation (CYCIR),2020-12-29,1.5 km,Bangladesh
Western Disturbances (WD),2020-12-30,3.1 km to 4.5 km,Jammu & Kashmir
Westerly Trough,2020-12-30,5.8 km,West Rajasthan ; North Pakistan ; Central Pakistan ; Jammu & Kashmir ; Punjab
Cyclonic Circulation (CYCIR),2020-12-30,1.5 km,West Uttar Pradesh
Western Disturbances (WD),2020-12-31,3.1 km to 3.6 km,North pakistan ; Jammu & Kashmir
Westerly Trough,2020-12-31,5.8 km,North Pakistan ; Central Pakistan ; Jammu & Kashmir
Cyclonic Circulation (CYCIR),2020-12-31,2.1 km,West Rajasthan
Cyclonic Circulation (CYCIR),2020-11-10,3.1 km to 3.6 km,East Uttar Pradesh
Cyclonic Circulation (CYCIR),2020-11-10,0.9 km,equatorial Indian Ocean off south Sri Lanka coast
Western Disturbances (WD),2020-11-10,5.8 km,West Pakistan ; North Pakistan ; Central Pakistan
Low Pressure (L) with associated CYCIR,2020-10-20,7.6 km,WC Bay ; EC Bay ; SW Bay ; SE Bay
Low Pressure (L) with associated CYCIR,2020-10-20,3.1 km,WC Arabian Sea
Western Disturbances (WD),2020-10-20,4.5 km to 5.8 km,North pakistan
