weather system,date,heightAboveMSL,Regions
Cyclonic Circulation (CYCIR),2021-03-20,0.9 km,Tamil Nadu & Puducherry
Cyclonic Circulation (CYCIR),2021-03-20,0.9 km,East Madhya Pradesh ; Vidarbha
Western Disturbances (WD),2021-03-21,5.8 km,Southwest Pakistan
Induced Cyclonic Circulation,2021-03-21,0.9 km,West Rajasthan
Western Disturbances (WD),2021-03-21,3.1 km,Jammu & Kashmir
Western Disturbances (WD),2021-03-21,3.1 km,Odisha ; Bihar ; Jharkhand ; East Uttar Pradesh ; Gangetic West Bengal
Cyclonic Circulation (CYCIR),2021-03-21,0.9 km,East Madhya Pradesh
Trough,2021-03-21,1.5 km,Coastal Karnataka ; Madhya Maharashtra ; Konkan & Goa
Western Disturbances (WD),2021-03-22,5.8 km,Southwest Pakistan ; West Pakistan
Induced Cyclonic Circulation,2021-03-22,1.5 km,West Rajasthan
Western Disturbances (WD),2021-03-22,3.1 km,Sub-Himalayan West Bengal & Sikkim
Cyclonic Circulation (CYCIR),2021-03-22,0.9 km,East Madhya Pradesh
Cyclonic Circulation (CYCIR),2021-03-22,0.9 km,Coastal Karnataka
Western Disturbances (WD),2021-03-23,3.1 km to 5.8 km,Afghanistan
Westerly Trough,2021-03-23,7.6 km,West Pakistan ; Southwest Pakistan ; South Pakistan
Induced Cyclonic Circulation,2021-03-23,1.5 km,West Rajasthan
Cyclonic Circulation (CYCIR),2021-03-23,1.5 km,Vidarbha ; Chhattisgarh
Western Disturbances (WD),2021-03-24,5.8 km,West Rajasthan ; North Pakistan ; Gujarat ; Saurashtra & Kutch ; Central Pakistan
Induced Cyclonic Circulation,2021-03-24,1.5 km,"Haryana, Chandigarh & Delhi"
Cyclonic Circulation (CYCIR),2021-03-24,1.5 km to 2.1 km,East Madhya Pradesh
Cyclonic Circulation (CYCIR),2021-03-24,1.5 km,Madhya Maharashtra
Westerly Trough,2021-03-24,0.9 km,Gangetic West Bengal ; Sub-Himalayan West Bengal & Sikkim ; Bangladesh ; Bihar ; Jharkhand
Western Disturbances (WD),2021-03-25,5.8 km,Bihar ; Jharkhand ; Sub-Himalayan West Bengal & Sikkim ; East Uttar Pradesh
Western Disturbances (WD),2021-03-26,5.8 km,Sub-Himalayan West Bengal & Sikkim ; Bihar
Western Disturbances (WD),2021-03-27,2.1 km to 3.6 km,North pakistan ; Jammu & Kashmir
Cyclonic Circulation (CYCIR),2021-03-27,0.9 km,Central Pakistan ; West Rajasthan
Cyclonic Circulation (CYCIR),2021-03-27,1.5 km,Chhattisgarh
Easterly Trough,2021-03-27,0.9 km,Lakshadweep ; Coastal Karnataka ; Kerala
Western Disturbances (WD),2021-03-27,5.8 km,Gangetic West Bengal ; Sub-Himalayan West Bengal & Sikkim ; Bangladesh ; Bihar ; Jharkhand
Western Disturbances (WD),2021-03-28,3.1 km,Afghanistan
Westerly Trough,2021-03-28,5.8 km,Bihar ; Jharkhand ; Odisha ; Gangetic West Bengal ; Sub-Himalayan West Bengal & Sikkim
Cyclonic Circulation (CYCIR),2021-03-28,0.9 km,East Rajasthan
Cyclonic Circulation (CYCIR),2021-03-28,1.5 km,Madhya Maharashtra
Cyclonic Circulation (CYCIR),2021-03-29,4.5 km,SE Bay
Cyclonic Circulation (CYCIR),2021-03-29,5.8 km,SE Arabian Sea
Cyclonic Circulation (CYCIR),2021-03-29,0.9 km,Central Pakistan
Western Disturbances (WD),2021-03-29,3.1 km to 3.6 km,North pakistan
Westerly Trough,2021-03-29,5.8 km,Bangladesh ; Gangetic West Bengal ; Sub-Himalayan West Bengal & Sikkim ; Assam & Meghalaya ; Nagaland-Manipur-Mizoram-Tripura
Cyclonic Circulation (CYCIR),2021-03-29,0.9 km,Madhya Maharashtra
Low Pressure (L) with associated CYCIR,2021-03-30,3.1 km,SE Arabian Sea
Cyclonic Circulation (CYCIR),2021-03-30,4.5 km,SE Bay ; S Andaman Sea
Cyclonic Circulation (CYCIR),2021-03-30,1.5 km,Central Pakistan
Cyclonic Circulation (CYCIR),2021-03-30,1.5 km to 2.1 km,Assam & Meghalaya
Low Pressure (L) with associated CYCIR,2021-03-31,5.8 km,SE Bay ; S Andaman Sea
Cyclonic Circulation (CYCIR),2021-03-31,1.5 km,Central Pakistan
Western Disturbances (WD),2021-03-31,3.1 km to 3.6 km,North Pakistan ; Jammu & Kashmir
Trough,2021-03-31,1.5 km,Jharkhand ; Coastal Andhra Pradesh
Trough,2021-03-31,0.9 km,North Interior Karnataka ; Kerala
Trough,2021-03-31,2.1 km,Sub-Himalayan West Bengal & Sikkim ; Gangetic West Bengal ; Bangladesh ; Bihar ; Jharkhand
Mean Sea Level Trough,2021-03-31,Surface,East Uttar Pradesh ; Assam & Meghalaya
Western Disturbances (WD),2021-02-26,3.1 km to 3.6 km,east Afghanistan and neighbourhood
Induced Cyclonic Circulation,2021-02-26,1.5 km,North pakistan ; West Rajasthan
Cyclonic Circulation (CYCIR),2021-02-26,3.1 km to 4.5 km,SE Arabian Sea
Cyclonic Circulation (CYCIR),2021-02-26,1.5 km,Lakshadweep
Cyclonic Circulation (CYCIR),2021-02-26,0.9 km,Bangladesh
Cyclonic Circulation (CYCIR),2021-02-26,1.5 km,SW Bay
Western Disturbances (WD),2021-03-09,3.1 km to 3.6 km,North pakistan
Induced Cyclonic Circulation,2021-03-09,2.1 km,West Rajasthan
Cyclonic Circulation (CYCIR),2021-03-09,0.9 km,Comorin Area
Cyclonic Circulation (CYCIR),2021-03-09,0.9 km,Vidarbha
Cyclonic Circulation (CYCIR),2021-03-09,5.8 km to 7.6 km,Assam & Meghalaya
Western Disturbances (WD),2021-01-01,5.8 km to 7.6 km,Afghanistan and neighbourhood
Western Disturbances (WD),2021-01-01,3.1 km to 3.6 km,North pakistan ; Jammu & Kashmir
Cyclonic Circulation (CYCIR),2021-01-01,1.5 km to 2.1 km,West Rajasthan
Western Disturbances (WD),2021-01-02,3.1 km to 7.6 km,Central Pakistan
Induced Cyclonic Circulation,2021-01-02,2.1 km,West Rajasthan
