weather system,date,heightAboveMSL,Regions
Cyclonic Circulation (CYCIR),2021-10-09,4.5 km,EC Arabian Sea
Cyclonic Circulation (CYCIR),2021-10-09,0.9 km to 1.5 km,Central Pakistan
Trough,2021-10-09,5.8 km,Gangetic West Bengal ; Sub-Himalayan West Bengal & Sikkim ; Bangladesh ; Bihar ; Jharkhand
Cyclonic Circulation (CYCIR),2021-10-10,5.8 km,N Andaman Sea
Cyclonic Circulation (CYCIR),2021-10-10,5.8 km,EC Arabian Sea
Trough,2021-10-10,1.5 km,N Andaman Sea ; EC Arabian Sea ; Coastal Andhra Pradesh ; Telangana ; North Interior Karnataka ; Madhya Maharashtra
Cyclonic Circulation (CYCIR),2021-10-10,1.5 km,Central Pakistan
Trough,2021-10-10,3.1 km to 5.8 km,Bangladesh ; Gangetic West Bengal ; Sub-Himalayan West Bengal & Sikkim ; Assam & Meghalaya ; Nagaland-Manipur-Mizoram-Tripura
Cyclonic Circulation (CYCIR),2021-10-11,3.1 km,N Andaman Sea
Cyclonic Circulation (CYCIR),2021-10-11,3.1 km,EC Arabian Sea
Trough,2021-10-11,1.5 km,N Andaman Sea ; EC Arabian Sea ; Coastal Andhra Pradesh ; Telangana ; North Interior Karnataka ; Madhya Maharashtra
Cyclonic Circulation (CYCIR),2021-10-11,1.5 km,Central Pakistan
Western Disturbances (WD),2021-10-11,5.8 km,North Pakistan
Cyclonic Circulation (CYCIR),2021-10-12,4.5 km,N Andaman Sea
Cyclonic Circulation (CYCIR),2021-10-12,4.5 km,EC Arabian Sea
Trough,2021-10-12,1.5 km to 4.5 km,N Andaman Sea ; EC Arabian Sea ; Coastal Andhra Pradesh ; South Interior Karnataka ; Coastal Karnataka
Cyclonic Circulation (CYCIR),2021-10-12,5.8 km,Tamil Nadu & Puducherry
Cyclonic Circulation (CYCIR),2021-10-12,1.5 km,Central Pakistan
Western Disturbances (WD),2021-10-12,5.8 km,North Pakistan
Cyclonic Circulation (CYCIR),2021-10-19,3.1 km,West Uttar Pradesh ; East Uttar Pradesh
Low Pressure (L) with associated CYCIR,2021-10-19,5.8 km,Bihar
Western Disturbances (WD),2021-10-19,3.1 km,Punjab
Westerly Trough,2021-10-19,5.8 km,Jammu & Kashmir ; Punjab ; Haryana ; East Rajasthan ; West Madhya Pradesh
Trough,2021-10-19,1.5 km,West Uttar Pradesh ; East Uttar Pradesh ; Bihar
Trough,2021-10-19,0.9 km,South Interior Karnataka ; Tamil Nadu & Puducherry
Western Disturbances (WD),2021-10-25,5.8 km,Jammu & Kashmir ; North Pakistan ; Himachal Pradesh ; Ladakh
Low Pressure (L) with associated CYCIR,2021-10-29,3.1 km,SW Bay ; Tamil Nadu & Puducherry
Easterly Trough,2021-10-29,1.5 km,SW Bay ; Tamil Nadu & Puducherry ; Coastal Andhra Pradesh
