weather system,date,heightAboveMSL,Regions
Cyclonic Circulation (CYCIR),2021-05-12,1.5 km,Tamil Nadu & Puducherry
Western Disturbances (WD),2021-05-13,5.8 km,Jammu & Kashmir ; Punjab ; Haryana ; North Pakistan ; Delhi
Cyclonic Circulation (CYCIR),2021-05-13,0.9 km,East Madhya Pradesh
Cyclonic Circulation (CYCIR),2021-05-13,0.9 km,East Uttar Pradesh ; West Uttar Pradesh
Cyclonic Circulation (CYCIR),2021-05-13,1.5 km,Central Pakistan
Trough,2021-05-13,0.9 km,East Madhya Pradesh ; Tamil Nadu & Puducherry ; Vidarbha ; Telangana ; Rayalaseema
Trough,2021-05-13,0.9 km,East Madhya Pradesh ; Assam & Meghalaya ; Jharkhand ; Gangetic West Bengal
Western Disturbances (WD),2021-05-14,5.8 km,Himachal Pradesh ; Ladakh ; Uttarakhand ; Punjab ; Haryana
Cyclonic Circulation (CYCIR),2021-05-14,1.5 km,Vidarbha
Cyclonic Circulation (CYCIR),2021-05-14,1.5 km,Central Pakistan
Trough,2021-05-14,0.9 km,Central Pakistan ; West Uttar Pradesh ; West Rajasthan ; East Rajasthan
Westerly Trough,2021-05-14,1.5 km to 3.1 km,Sub-Himalayan West Bengal & Sikkim ; Bihar
Cyclonic Circulation (CYCIR),2021-05-14,0.9 km,Gangetic West Bengal
Cyclonic Circulation (CYCIR),2021-05-14,0.9 km,Assam & Meghalaya
Western Disturbances (WD),2021-05-15,3.1 km to 3.6 km,North pakistan
Westerly Trough,2021-05-15,3.1 km,Assam & Meghalaya ; Arunachal Pradesh
Cyclonic Circulation (CYCIR),2021-05-15,1.5 km,East Rajasthan
Trough,2021-05-15,0.9 km,East Rajasthan ; Marathwada ; West Madhya Pradesh
Cyclonic Circulation (CYCIR),2021-05-15,1.5 km,East Madhya Pradesh ; West Madhya Pradesh
Cyclonic Circulation (CYCIR),2021-05-15,3.1 km to 3.6 km,Pakistan ; West Rajasthan
Cyclonic Circulation (CYCIR),2021-05-15,0.9 km,Assam & Meghalaya
Western Disturbances (WD),2021-05-15,5.8 km,Himachal Pradesh ; Ladakh ; Uttarakhand ; Punjab ; Haryana
Trough,2021-05-16,1.5 km,EC Arabian Sea ; Konkan & Goa ; Madhya Maharashtra ; West Madhya Pradesh
Western Disturbances (WD),2021-05-16,3.1 km,North pakistan
Western Disturbances (WD),2021-05-16,3.1 km to 7.6 km,Iran
Cyclonic Circulation (CYCIR),2021-05-16,0.9 km,Assam & Meghalaya
Western Disturbances (WD),2021-05-17,3.1 km to 3.6 km,Jammu & Kashmir
Western Disturbances (WD),2021-05-17,5.8 km,Southwest Pakistan
Cyclonic Circulation (CYCIR),2021-05-17,1.5 km,East Madhya Pradesh
Western Disturbances (WD),2021-05-18,4.5 km to 5.8 km,Jammu & Kashmir
Western Disturbances (WD),2021-05-18,5.8 km,Southwest Pakistan ; West Pakistan
Trough,2021-05-18,0.9 km,Bihar ; Chhattisgarh ; Jharkhand
Cyclonic Circulation (CYCIR),2021-05-18,0.9 km,Punjab
Cyclonic Circulation (CYCIR),2021-05-18,3.1 km,West Uttar Pradesh
Cyclonic Circulation (CYCIR),2021-05-18,1.5 km to 4.5 km,SE Bay
Western Disturbances (WD),2021-05-19,3.1 km to 3.6 km,Jammu & Kashmir
Westerly Trough,2021-05-19,5.8 km,Central Pakistan ; West Rajasthan ; North Pakistan ; South Pakistan ; West Pakistan
Cyclonic Circulation (CYCIR),2021-05-19,3.1 km to 5.8 km,SE Bay
Cyclonic Circulation (CYCIR),2021-05-19,0.9 km,Assam & Meghalaya
Low Pressure (L) with associated CYCIR,2021-05-20,3.1 km,West Uttar Pradesh
Trough,2021-05-20,3.1 km,West Uttar Pradesh ; West Madhya Pradesh ; Madhya Maharashtra ; Konkan & Goa ; EC Arabian Sea
Western Disturbances (WD),2021-05-20,5.8 km,West Rajasthan ; North Pakistan ; Jammu & Kashmir ; Punjab ; Haryana
Cyclonic Circulation (CYCIR),2021-05-20,3.1 km to 5.8 km,SW Bay
Cyclonic Circulation (CYCIR),2021-05-21,3.1 km to 5.8 km,SE Bay ; EC Bay
Cyclonic Circulation (CYCIR),2021-05-21,3.1 km,East Uttar Pradesh
Trough,2021-05-21,1.5 km to 3.1 km,East Uttar Pradesh ; Coastal Karnataka ; East Madhya Pradesh ; Madhya Maharashtra ; North Interior Karnataka
Trough,2021-05-21,0.9 km,Sub-Himalayan West Bengal & Sikkim ; Odisha ; Jharkhand
Cyclonic Circulation (CYCIR),2021-05-21,2.1 km,West Rajasthan
Western Disturbances (WD),2021-05-21,5.8 km,North pakistan ; Jammu & Kashmir
Westerly Trough,2021-05-21,7.6 km,South Pakistan ; West Pakistan ; Saurashtra & Kutch ; Central Pakistan ; Gujarat
Trough,2021-05-22,1.5 km,Sub-Himalayan West Bengal & Sikkim ; Odisha ; Jharkhand
Cyclonic Circulation (CYCIR),2021-05-22,2.1 km,West Rajasthan ; East Rajasthan
Western Disturbances (WD),2021-05-22,5.8 km,West Rajasthan ; North Pakistan ; Central Pakistan ; Jammu & Kashmir ; Punjab
Cyclonic Circulation (CYCIR),2021-05-22,1.5 km,Marathwada
Western Disturbances (WD),2021-05-23,3.1 km to 3.6 km,North pakistan ; Jammu & Kashmir
Westerly Trough,2021-05-23,5.8 km,South Pakistan ; West Pakistan ; Central Pakistan
Cyclonic Circulation (CYCIR),2021-05-23,0.9 km,West Madhya Pradesh ; East Madhya Pradesh
Cyclonic Circulation (CYCIR),2021-05-23,0.9 km,West Rajasthan
Cyclonic Circulation (CYCIR),2021-05-23,3.1 km to 3.6 km,EC Arabian Sea ; Konkan & Goa ; Madhya Maharashtra
Western Disturbances (WD),2021-05-23,5.8 km,West Rajasthan ; North Pakistan ; Central Pakistan ; Jammu & Kashmir ; Punjab
Western Disturbances (WD),2021-05-24,3.1 km to 5.8 km,North pakistan ; Jammu & Kashmir
Cyclonic Circulation (CYCIR),2021-05-24,3.1 km to 3.6 km,EC Arabian Sea ; Konkan & Goa ; Madhya Maharashtra
Cyclonic Circulation (CYCIR),2021-05-24,3.1 km,Bihar
Western Disturbances (WD),2021-05-25,3.1 km to 5.8 km,Jammu & Kashmir
Cyclonic Circulation (CYCIR),2021-05-25,0.9 km,Central Pakistan ; West Rajasthan
Cyclonic Circulation (CYCIR),2021-05-25,3.1 km,EC Arabian Sea ; Konkan & Goa
Western Disturbances (WD),2021-05-26,5.8 km,Jammu & Kashmir
Cyclonic Circulation (CYCIR),2021-05-26,1.5 km,Central Pakistan ; West Rajasthan
Cyclonic Circulation (CYCIR),2021-05-26,3.1 km,Himachal Pradesh
Western Disturbances (WD),2021-05-27,5.8 km,Himachal Pradesh ; Ladakh ; Delhi ; Uttarakhand ; West Uttar Pradesh
Western Disturbances (WD),2021-05-27,1.5 km to 3.1 km,west Afghanistan and neighbourhood
Well Marked Low Pressure Area (WML) with associated CYCIR,2021-05-28,7.6 km,East Uttar Pradesh ; Bihar
Western Disturbances (WD),2021-05-28,3.1 km,west Afghanistan and neighbourhood
Westerly Trough,2021-05-28,5.8 km,Southwest Pakistan ; West Pakistan ; Central Pakistan ; Far West Pakistan ; South Pakistan
Cyclonic Circulation (CYCIR),2021-05-28,0.9 km,West Rajasthan
Trough,2021-05-28,0.9 km,West Rajasthan ; East Rajasthan ; East Madhya Pradesh
Cyclonic Circulation (CYCIR),2021-05-29,4.5 km,East Uttar Pradesh
Trough,2021-05-29,1.5 km to 2.1 km,East Uttar Pradesh ; Vidarbha ; East Madhya Pradesh
Western Disturbances (WD),2021-05-29,2.1 km to 3.1 km,North pakistan
Westerly Trough,2021-05-29,5.8 km,West Pakistan ; South Pakistan
Cyclonic Circulation (CYCIR),2021-05-29,1.5 km,Punjab
Trough,2021-05-29,0.9 km,Punjab ; East Rajasthan
Cyclonic Circulation (CYCIR),2021-05-29,0.9 km,East Madhya Pradesh
Trough,2021-05-29,0.9 km,East Madhya Pradesh ; Tamil Nadu & Puducherry ; Vidarbha ; Telangana ; Rayalaseema
Cyclonic Circulation (CYCIR),2021-05-29,5.8 km,SW Arabian Sea ; WC Arabian Sea
Cyclonic Circulation (CYCIR),2021-05-29,3.1 km,EC Arabian Sea ; Coastal Karnataka
Cyclonic Circulation (CYCIR),2021-05-29,1.5 km,N Andaman Sea
Cyclonic Circulation (CYCIR),2021-05-30,4.5 km,East Uttar Pradesh
Trough,2021-05-30,1.5 km,East Uttar Pradesh ; Vidarbha ; Chhattisgarh ; East Madhya Pradesh
Western Disturbances (WD),2021-05-30,5.8 km,Central Pakistan ; North Pakistan ; South Pakistan ; West Pakistan
Cyclonic Circulation (CYCIR),2021-05-30,1.5 km,Punjab
Trough,2021-05-30,0.9 km,Punjab ; West Madhya Pradesh
Cyclonic Circulation (CYCIR),2021-05-30,3.1 km,EC Arabian Sea ; Coastal Karnataka
Cyclonic Circulation (CYCIR),2021-05-30,5.8 km,SW Arabian Sea
Cyclonic Circulation (CYCIR),2021-05-30,5.8 km to 7.6 km,Tamil Nadu & Puducherry
Cyclonic Circulation (CYCIR),2021-05-31,3.1 km,Bihar
Western Disturbances (WD),2021-05-31,5.8 km,Haryana ; Punjab ; Delhi ; Jammu & Kashmir ; Himachal Pradesh
Westerly Trough,2021-05-31,3.6 km to 7.6 km,Odisha ; Bihar ; Jharkhand ; East Uttar Pradesh ; Gangetic West Bengal
Cyclonic Circulation (CYCIR),2021-05-31,3.1 km,Tamil Nadu & Puducherry
Trough,2021-05-31,0.9 km,Punjab
Cyclonic Circulation (CYCIR),2021-05-31,3.1 km to 4.5 km,EC Arabian Sea ; Coastal Karnataka
Cyclonic Circulation (CYCIR),2021-06-01,2.1 km,Sub-Himalayan West Bengal & Sikkim
Westerly Trough,2021-06-01,3.1 km,Bangladesh ; Gangetic West Bengal ; Sub-Himalayan West Bengal & Sikkim ; Assam & Meghalaya ; Nagaland-Manipur-Mizoram-Tripura
Western Disturbances (WD),2021-06-01,5.8 km,Punjab ; Haryana ; Jammu & Kashmir ; Himachal Pradesh ; Ladakh
Cyclonic Circulation (CYCIR),2021-06-01,3.1 km,Tamil Nadu & Puducherry
Cyclonic Circulation (CYCIR),2021-06-01,3.1 km to 4.5 km,EC Arabian Sea
Trough,2021-06-01,3.1 km to 4.5 km,EC Arabian Sea ; Madhya Maharashtra
Cyclonic Circulation (CYCIR),2021-06-01,1.5 km,Central Pakistan
Cyclonic Circulation (CYCIR),2021-06-01,0.9 km,West Madhya Pradesh
Mean Sea Level Trough,2021-06-10,0.9 km,"Punjab ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; East Uttar Pradesh ; Jharkhand ; Odisha ; NE Bay"
Cyclonic Circulation (CYCIR),2021-06-10,3.1 km to 5.8 km,WC Arabian Sea
Cyclonic Circulation (CYCIR),2021-06-10,1.5 km,West Uttar Pradesh ; East Uttar Pradesh
Trough,2021-06-10,3.1 km to 5.8 km,WC Arabian Sea ; NE Arabian Sea
Cyclonic Circulation (CYCIR),2021-06-10,1.5 km to 2.1 km,Central Pakistan
Western Disturbances (WD),2021-06-10,3.1 km to 3.6 km,Central Pakistan ; North Pakistan ; West Pakistan
Mean Sea Level Trough,2021-06-11,0.9 km,"Punjab ; NW Bay ; Odisha ; Gangetic West Bengal ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; East Uttar Pradesh ; Jharkhand"
Cyclonic Circulation (CYCIR),2021-06-11,3.1 km to 5.8 km,WC Arabian Sea
Trough,2021-06-11,5.8 km,WC Arabian Sea ; Konkan & Goa
Cyclonic Circulation (CYCIR),2021-06-11,1.5 km,West Uttar Pradesh ; East Uttar Pradesh
Cyclonic Circulation (CYCIR),2021-06-11,1.5 km to 2.1 km,North pakistan ; Punjab
Mean Sea Level Trough,2021-06-12,1.5 km,"Punjab ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Jharkhand ; NW Bay ; Gangetic West Bengal ; Odisha"
Trough,2021-06-12,3.1 km to 5.8 km,Chhattisgarh ; Vidarbha ; Madhya Maharashtra ; Gujarat Region ; WC Arabian Sea
Mean Sea Level Trough,2021-06-13,1.5 km,"Central Pakistan ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Jharkhand ; NW Bay ; Gangetic West Bengal ; Odisha"
Trough,2021-06-13,4.5 km to 5.8 km,Chhattisgarh ; Telangana ; North Interior Karnataka ; Konkan & Goa ; EC Arabian Sea
Cyclonic Circulation (CYCIR),2021-06-13,2.1 km to 5.8 km,EC Arabian Sea
Mean Sea Level Trough,2021-06-14,0.9 km,West Rajasthan ; NE Bay ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Jharkhand ; Odisha
Cyclonic Circulation (CYCIR),2021-06-14,1.5 km,"Haryana, Chandigarh & Delhi"
Trough,2021-06-14,5.8 km,EC Arabian Sea ; Konkan & Goa
Cyclonic Circulation (CYCIR),2021-06-14,0.9 km,Assam & Meghalaya
Western Disturbances (WD),2021-06-15,3.6 km to 4.5 km,North pakistan
Mean Sea Level Trough,2021-06-15,0.9 km,"West Rajasthan ; NW Bay ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; East Uttar Pradesh ; Bihar ; Jharkhand ; Gangetic West Bengal"
Cyclonic Circulation (CYCIR),2021-06-15,1.5 km,"Haryana, Chandigarh & Delhi"
Trough,2021-06-15,4.5 km to 5.8 km,SW Arabian Sea ; SE Arabian Sea ; Konkan & Goa
Cyclonic Circulation (CYCIR),2021-06-16,3.1 km,East Uttar Pradesh
Mean Sea Level Trough,2021-06-16,0.9 km,"Punjab ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; Bihar ; Gangetic West Bengal ; Assam & Meghalaya"
Trough,2021-06-16,4.5 km to 5.8 km,SW Arabian Sea ; SE Arabian Sea ; Konkan & Goa
Western Disturbances (WD),2021-06-16,5.8 km,North pakistan
Cyclonic Circulation (CYCIR),2021-06-16,3.1 km,"Punjab ; West Rajasthan ; Haryana, Chandigarh & Delhi"
Cyclonic Circulation (CYCIR),2021-06-16,3.1 km to 5.8 km,Gangetic West Bengal ; Bangladesh
Cyclonic Circulation (CYCIR),2021-06-16,2.1 km,Assam & Meghalaya
Cyclonic Circulation (CYCIR),2021-06-17,3.1 km,East Uttar Pradesh
Mean Sea Level Trough,2021-06-17,0.9 km,West Rajasthan ; NE Bay ; West Madhya Pradesh ; East Uttar Pradesh ; Bihar ; Jharkhand ; Gangetic West Bengal
Western Disturbances (WD),2021-06-17,5.8 km,West Rajasthan ; North Pakistan ; Gujarat ; Saurashtra & Kutch ; Central Pakistan
Cyclonic Circulation (CYCIR),2021-06-17,1.5 km,Pakistan
Cyclonic Circulation (CYCIR),2021-06-17,0.9 km,"Haryana, Chandigarh & Delhi"
Cyclonic Circulation (CYCIR),2021-06-17,7.6 km,Gangetic West Bengal
Cyclonic Circulation (CYCIR),2021-06-18,3.1 km,East Uttar Pradesh
Mean Sea Level Trough,2021-06-18,0.9 km,"West Rajasthan ; Haryana, Chandigarh & Delhi ; Bihar ; East Uttar Pradesh ; Jharkhand ; Gangetic West Bengal ; NE Bay"
Cyclonic Circulation (CYCIR),2021-06-18,3.1 km to 5.8 km,Bangladesh
Western Disturbances (WD),2021-06-18,5.8 km,West Rajasthan ; North Pakistan ; Gujarat ; Saurashtra & Kutch ; Central Pakistan
Cyclonic Circulation (CYCIR),2021-06-18,5.8 km,Pakistan
Cyclonic Circulation (CYCIR),2021-06-18,0.9 km,north Rajasthan and neighbourhood
Cyclonic Circulation (CYCIR),2021-06-19,5.8 km,Bangladesh
Western Disturbances (WD),2021-06-19,5.8 km,West Rajasthan ; North Pakistan ; Central Pakistan ; Jammu & Kashmir ; Punjab
Cyclonic Circulation (CYCIR),2021-06-19,1.5 km to 7.6 km,West Rajasthan
Cyclonic Circulation (CYCIR),2021-06-19,0.9 km,"Haryana, Chandigarh & Delhi"
Cyclonic Circulation (CYCIR),2021-06-19,3.1 km to 4.5 km,East Rajasthan ; West Madhya Pradesh
Mean Sea Level Trough,2021-06-20,1.5 km,"West Rajasthan ; Haryana, Chandigarh & Delhi ; East Uttar Pradesh ; Jharkhand ; Gangetic West Bengal ; NE Bay"
Western Disturbances (WD),2021-06-20,5.8 km,West Rajasthan ; North Pakistan ; Central Pakistan ; Jammu & Kashmir ; Punjab
Cyclonic Circulation (CYCIR),2021-06-20,3.1 km to 5.8 km,Gujarat Region
Cyclonic Circulation (CYCIR),2021-06-20,1.5 km,"Haryana, Chandigarh & Delhi"
Cyclonic Circulation (CYCIR),2021-06-21,3.1 km,Bihar ; East Uttar Pradesh
Mean Sea Level Trough,2021-06-21,Surface,"Punjab ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; East Uttar Pradesh ; Bihar ; Jharkhand ; Gangetic West Bengal ; NE Bay"
Cyclonic Circulation (CYCIR),2021-06-21,5.8 km to 7.6 km,Bangladesh ; NE Bay
Western Disturbances (WD),2021-06-21,5.8 km,Southwest Pakistan ; West Pakistan
Cyclonic Circulation (CYCIR),2021-06-21,3.1 km to 7.6 km,NW Arabian Sea ; NE Arabian Sea
Cyclonic Circulation (CYCIR),2021-06-22,3.1 km,Bihar ; East Uttar Pradesh
Mean Sea Level Trough,2021-06-22,Surface,"Punjab ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; Jharkhand ; Gangetic West Bengal ; NE Bay"
Cyclonic Circulation (CYCIR),2021-06-22,2.1 km to 7.6 km,Bangladesh ; NE Bay
Westerly Trough,2021-06-22,5.8 km to 7.5 km,North pakistan ; Jammu & Kashmir ; NE Arabian Sea
Cyclonic Circulation (CYCIR),2021-06-22,3.1 km to 5.8 km,NW Arabian Sea ; NE Arabian Sea
Cyclonic Circulation (CYCIR),2021-06-23,5.8 km,Bihar ; East Uttar Pradesh
Trough,2021-06-23,3.1 km to 5.8 km,Bihar ; East Uttar Pradesh ; Chhattisgarh ; Jharkhand
Mean Sea Level Trough,2021-06-23,Surface,"Punjab ; NE Bay ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; Jharkhand ; Gangetic West Bengal"
Western Disturbances (WD),2021-06-23,5.8 km,Central Pakistan ; West Rajasthan ; North Pakistan ; South Pakistan ; West Pakistan
Cyclonic Circulation (CYCIR),2021-06-23,5.8 km,NW Arabian Sea ; NE Arabian Sea
Cyclonic Circulation (CYCIR),2021-06-24,5.8 km,Jharkhand
Trough,2021-06-24,1.5 km,Jharkhand ; Coastal Andhra Pradesh ; Odisha
Trough,2021-06-24,3.1 km,Jharkhand ; Gujarat Region ; Chhattisgarh ; West Madhya Pradesh
Cyclonic Circulation (CYCIR),2021-06-24,1.5 km,East Rajasthan
Western Disturbances (WD),2021-06-24,5.8 km,West Rajasthan ; North Pakistan ; Central Pakistan ; South Pakistan ; Jammu & Kashmir
Cyclonic Circulation (CYCIR),2021-06-25,5.8 km,Jharkhand
Trough,2021-06-25,0.9 km,Jharkhand ; Odisha
Cyclonic Circulation (CYCIR),2021-06-25,0.9 km,"Haryana, Chandigarh & Delhi"
Western Disturbances (WD),2021-06-25,5.8 km,North Pakistan ; Central Pakistan ; Jammu & Kashmir
Western Disturbances (WD),2021-06-25,3.1 km,west Afghanistan and neighbourhood
Cyclonic Circulation (CYCIR),2021-06-25,3.1 km to 5.8 km,West Rajasthan
Cyclonic Circulation (CYCIR),2021-06-25,1.5 km,Pakistan ; Punjab
Cyclonic Circulation (CYCIR),2021-06-26,3.1 km,Jharkhand
Cyclonic Circulation (CYCIR),2021-06-26,0.9 km to 2.1 km,Odisha
Cyclonic Circulation (CYCIR),2021-06-26,0.9 km,East Rajasthan
Cyclonic Circulation (CYCIR),2021-06-26,5.8 km,West Rajasthan
Cyclonic Circulation (CYCIR),2021-06-26,2.1 km to 3.1 km,Gujarat Region
Cyclonic Circulation (CYCIR),2021-06-26,3.1 km to 5.8 km,WC Arabian Sea
Cyclonic Circulation (CYCIR),2021-06-26,2.1 km,West Rajasthan
Western Disturbances (WD),2021-06-26,5.8 km,North Pakistan ; Central Pakistan ; Jammu & Kashmir
Cyclonic Circulation (CYCIR),2021-06-27,3.1 km,Chhattisgarh
Cyclonic Circulation (CYCIR),2021-06-27,4.5 km,Coastal Andhra Pradesh
Cyclonic Circulation (CYCIR),2021-06-27,2.1 km to 5.8 km,Gujarat Region
Cyclonic Circulation (CYCIR),2021-06-27,3.1 km to 5.8 km,WC Arabian Sea
Cyclonic Circulation (CYCIR),2021-06-27,2.1 km,West Rajasthan ; Pakistan
Western Disturbances (WD),2021-06-27,5.8 km,south Afghanistan and neighbourhood
Cyclonic Circulation (CYCIR),2021-06-27,0.9 km,West Madhya Pradesh
Cyclonic Circulation (CYCIR),2021-06-28,0.9 km,East Rajasthan
Trough,2021-06-28,0.9 km,East Rajasthan ; Assam & Meghalaya
Trough,2021-06-28,3.1 km,North Interior Karnataka ; Saurashtra & Kutch
Cyclonic Circulation (CYCIR),2021-06-28,1.5 km,East Madhya Pradesh
Cyclonic Circulation (CYCIR),2021-06-28,1.5 km to 5.8 km,Telangana
Cyclonic Circulation (CYCIR),2021-06-28,3.1 km to 5.8 km,WC Arabian Sea
Cyclonic Circulation (CYCIR),2021-06-28,5.8 km to 7.6 km,Comorin Area
Western Disturbances (WD),2021-06-28,5.8 km,North pakistan
Cyclonic Circulation (CYCIR),2021-06-29,0.9 km,East Rajasthan
Trough,2021-06-29,3.1 km to 4.5 km,EC Arabian Sea ; Konkan & Goa ; Coastal Karnataka ; Kerala
Western Disturbances (WD),2021-06-29,5.8 km,Southwest Pakistan ; Far West Pakistan ; West Pakistan ; South Pakistan
Cyclonic Circulation (CYCIR),2021-06-29,3.1 km,WC Arabian Sea
Cyclonic Circulation (CYCIR),2021-06-03,3.1 km,EC Arabian Sea ; Coastal Karnataka
Cyclonic Circulation (CYCIR),2021-06-03,1.5 km,Central Pakistan
Cyclonic Circulation (CYCIR),2021-06-03,1.5 km,Chhattisgarh
Cyclonic Circulation (CYCIR),2021-06-03,3.1 km to 4.5 km,SW Bay ; SE Bay
Western Disturbances (WD),2021-06-03,7.6 km,North Pakistan ; Central Pakistan ; Jammu & Kashmir ; Punjab
Trough,2021-06-03,1.5 km,Telangana ; Tamil Nadu & Puducherry
Trough,2021-06-03,3.1 km,Bangladesh ; Gangetic West Bengal ; Sub-Himalayan West Bengal & Sikkim ; Assam & Meghalaya ; Nagaland-Manipur-Mizoram-Tripura
Western Disturbances (WD),2021-06-03,5.8 km,East Madhya Pradesh ; Coastal Andhra Pradesh ; Uttarakhand ; West Uttar Pradesh ; Vidarbha
Mean Sea Level Trough,2021-06-30,0.9 km,East Uttar Pradesh ; Bihar ; Sub-Himalayan West Bengal & Sikkim ; Assam & Meghalaya
Western Disturbances (WD),2021-06-30,5.8 km,Southwest Pakistan ; West Pakistan ; Central Pakistan ; South Pakistan ; Far West Pakistan
Cyclonic Circulation (CYCIR),2021-06-30,3.1 km,WC Arabian Sea
Cyclonic Circulation (CYCIR),2021-06-30,2.1 km,North pakistan
Cyclonic Circulation (CYCIR),2021-06-30,3.1 km to 5.8 km,NE Arabian Sea ; Saurashtra & Kutch
Trough,2021-06-30,0.9 km,Vidarbha ; Telangana ; Tamil Nadu & Puducherry
Cyclonic Circulation (CYCIR),2021-06-04,4.5 km,EC Arabian Sea ; Coastal Karnataka
Trough,2021-06-04,0.9 km,EC Arabian Sea ; South Interior Karnataka ; North Interior Karnataka ; Tamil Nadu & Puducherry
Cyclonic Circulation (CYCIR),2021-06-04,3.1 km to 4.5 km,Comorin Area
Western Disturbances (WD),2021-06-04,3.1 km to 4.5 km,Jammu & Kashmir
Westerly Trough,2021-06-04,3.1 km,Bangladesh ; Gangetic West Bengal ; Sub-Himalayan West Bengal & Sikkim ; Assam & Meghalaya ; Nagaland-Manipur-Mizoram-Tripura
Cyclonic Circulation (CYCIR),2021-06-04,0.9 km,West Uttar Pradesh
Cyclonic Circulation (CYCIR),2021-06-04,0.9 km,Bihar
Cyclonic Circulation (CYCIR),2021-06-04,1.5 km,Tamil Nadu & Puducherry
Western Disturbances (WD),2021-06-05,3.1 km,"Punjab ; Haryana, Chandigarh & Delhi"
Westerly Trough,2021-06-05,5.8 km,West Rajasthan ; North Pakistan ; Central Pakistan ; Jammu & Kashmir ; Punjab
Trough,2021-06-05,0.9 km,EC Arabian Sea ; Tamil Nadu & Puducherry ; Coastal Karnataka ; South Interior Karnataka ; North Interior Karnataka
Cyclonic Circulation (CYCIR),2021-06-05,4.5 km,EC Arabian Sea ; Coastal Karnataka ; Konkan & Goa
Cyclonic Circulation (CYCIR),2021-06-05,3.1 km to 4.5 km,Comorin Area
Cyclonic Circulation (CYCIR),2021-06-05,2.1 km,"Haryana, Chandigarh & Delhi ; West Rajasthan"
Western Disturbances (WD),2021-06-06,4.5 km to 7.6 km,Punjab
Cyclonic Circulation (CYCIR),2021-06-06,3.1 km,West Madhya Pradesh
Trough,2021-06-06,3.1 km,West Madhya Pradesh ; Tamil Nadu & Puducherry ; Marathwada ; Telangana ; Rayalaseema
Cyclonic Circulation (CYCIR),2021-06-06,4.5 km,NE Arabian Sea ; Saurashtra & Kutch ; Gujarat Region
Cyclonic Circulation (CYCIR),2021-06-06,0.9 km,West Rajasthan
Cyclonic Circulation (CYCIR),2021-06-06,1.5 km,Sub-Himalayan West Bengal & Sikkim
Westerly Trough,2021-06-06,2.1 km to 3.1 km,Bangladesh ; Sub-Himalayan West Bengal & Sikkim ; Assam & Meghalaya ; Gangetic West Bengal ; Nagaland-Manipur-Mizoram-Tripura
Cyclonic Circulation (CYCIR),2021-06-06,0.9 km,Konkan & Goa
Trough,2021-06-07,2.1 km to 3.1 km,Assam & Meghalaya ; Nagaland-Manipur-Mizoram-Tripura ; Bangladesh ; Arunachal Pradesh
Mean Sea Level Trough,2021-06-07,Surface,East Uttar Pradesh ; Bihar ; Gangetic West Bengal ; NE Bay
Cyclonic Circulation (CYCIR),2021-06-07,3.1 km,West Rajasthan
Trough,2021-06-07,5.8 km,Himachal Pradesh ; Ladakh ; Delhi ; Uttarakhand ; West Uttar Pradesh
Cyclonic Circulation (CYCIR),2021-06-07,1.5 km,Central Pakistan
Western Disturbances (WD),2021-06-07,4.5 km to 7.6 km,Haryana ; East Rajasthan ; West Madhya Pradesh ; North Interior Karnataka ; Punjab
Mean Sea Level Trough,2021-06-08,Surface,East Uttar Pradesh ; NE Bay ; Bihar ; Gangetic West Bengal
Westerly Trough,2021-06-08,5.8 km,East Uttar Pradesh ; Uttarakhand ; West Uttar Pradesh ; Bihar
Cyclonic Circulation (CYCIR),2021-06-08,0.9 km,Assam & Meghalaya
Cyclonic Circulation (CYCIR),2021-06-08,1.5 km,Gujarat Region
Cyclonic Circulation (CYCIR),2021-06-08,5.8 km,EC Arabian Sea ; NE Arabian Sea ; NW Arabian Sea
Trough,2021-06-09,1.5 km to 2.1 km,Gangetic West Bengal ; Sub-Himalayan West Bengal & Sikkim ; Bangladesh ; Bihar ; Jharkhand
Cyclonic Circulation (CYCIR),2021-06-09,4.5 km to 5.8 km,EC Arabian Sea ; NW Arabian Sea
Cyclonic Circulation (CYCIR),2021-06-09,4.5 km to 5.8 km,EC Bay ; NE Bay
Western Disturbances (WD),2021-06-09,3.1 km to 3.6 km,Central Pakistan ; North Pakistan ; West Pakistan
Trough,2021-06-09,3.1 km to 5.8 km,Odisha ; Gujarat Region
Trough,2021-06-09,5.8 km to 7.6 km,Sub-Himalayan West Bengal & Sikkim ; Odisha
