weather system,date,heightAboveMSL,Regions
Easterly Trough,31-08-2022,0.9 km,Tamil Nadu & Puducherry ; West Madhya Pradesh ; East Madhya Pradesh ; South Interior Karnataka ; North Interior Karnataka ; Madhya Maharashtra ; Marathwada
Cyclonic Circulation (CYCIR),31-08-2022,1.5 km,Tamil Nadu & Puducherry
Western Disturbances (WD),31-08-2022,5.8 km,North Pakistan
Mean Sea Level Trough,01-09-2022,Surface,"Punjab ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; East Uttar Pradesh ; Bihar ; Sub-Himalayan West Bengal & Sikkim ; Nagaland, Manipur, Mizoram & Tripura ; Bangladesh ; Assam & Meghalaya"
Trough,01-09-2022,0.9 km,Tamil Nadu & Puducherry ; North Interior Karnataka ; South Interior Karnataka ; Marathwada ; West Madhya Pradesh ; East Madhya Pradesh
Cyclonic Circulation (CYCIR),01-09-2022,1.5 km,Tamil Nadu & Puducherry
Cyclonic Circulation (CYCIR),01-09-2022,3.1 km,Saurashtra & Kutch
Trough,01-09-2022,1.5 km,Jammu & Kashmir ; Central Pakistan
Monsoon Trough with Extension and Tilt,02-09-2022,Surface,"Punjab ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; East Uttar Pradesh ; Bihar ; Gangetic West Bengal ; Nagaland, Manipur, Mizoram & Tripura ; Bangladesh ; Assam & Meghalaya"
Cyclonic Circulation (CYCIR),02-09-2022,5.8 km,Lakshadweep ; SE Arabian Sea
Trough,02-09-2022,0.9 km,Lakshadweep ; SE Arabian Sea ; Madhya Maharashtra ; Konkan & Goa
Trough,02-09-2022,1.5 km to 5.8 km,Lakshadweep ; SE Arabian Sea ; SE Bay
Cyclonic Circulation (CYCIR),03-09-2022,5.8 km,Lakshadweep ; SE Arabian Sea
Trough,04-09-2022,0.9 km,East Madhya Pradesh ; Marathwada ; Madhya Maharashtra ; North Interior Karnataka ; South Interior Karnataka ; Comorin Area
Cyclonic Circulation (CYCIR),04-09-2022,1.5 km to 3.1 km,Comorin Area
Mean Sea Level Trough,05-09-2022,Surface,"West Rajasthan ; Haryana, Chandigarh & Delhi ; East Uttar Pradesh ; Bihar ; Sub-Himalayan West Bengal & Sikkim ; Assam & Meghalaya ; Nagaland, Manipur, Mizoram & Tripura"
Trough,05-09-2022,0.9 km,North Interior Karnataka ; Comorin Area ; Tamil Nadu & Puducherry
Cyclonic Circulation (CYCIR),05-09-2022,1.5 km to 5.8 km,Comorin Area
Western Disturbances (WD),05-09-2022,5.8 km,Saurashtra & Kutch ; Central Pakistan ; Gujarat ; West Rajasthan ; North Pakistan
Westerly Trough,05-09-2022,1.5 km,Gangetic West Bengal ; Sub-Himalayan West Bengal & Sikkim ; Bihar ; Jharkhand ; Odisha
Mean Sea Level Trough,06-09-2022,Surface,"West Rajasthan ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; East Uttar Pradesh ; Bihar ; Jharkhand ; Gangetic West Bengal ; NE Bay"
Trough,06-09-2022,0.9 km,Chhattisgarh ; South Interior Karnataka ; Coastal Andhra Pradesh ; Rayalaseema
Cyclonic Circulation (CYCIR),06-09-2022,5.8 km,South Interior Karnataka
Western Disturbances (WD),06-09-2022,5.8 km,Konkan & Goa ; West Rajasthan ; North Pakistan ; Jammu & Kashmir ; Coastal Karnataka
Mean Sea Level Trough,07-09-2022,Surface,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Odisha ; NE Bay
Cyclonic Circulation (CYCIR),07-09-2022,1.5 km,South Interior Karnataka ; North Interior Karnataka
Cyclonic Circulation (CYCIR),07-09-2022,5.8 km,EC Bay ; SE Bay
Trough,07-09-2022,3.1 km to 5.8 km,EC Bay ; SE Bay ; Kerala ; Rayalaseema ; South Interior Karnataka
Western Disturbances (WD),07-09-2022,5.8 km,Konkan & Goa ; West Rajasthan ; North Pakistan ; Jammu & Kashmir ; Coastal Karnataka
Low Pressure (L) with associated CYCIR,08-09-2022,7.6 km,WC Bay ; EC Bay
Trough,08-09-2022,4.5 km to 7.6 km,WC Bay ; EC Bay ; Kerala
Trough,08-09-2022,0.9 km,Konkan & Goa ; North Interior Karnataka ; Telangana ; Coastal Andhra Pradesh ; WC Bay ; EC Bay
Cyclonic Circulation (CYCIR),08-09-2022,1.5 km to 3.1 km,Coastal Karnataka
Mean Sea Level Trough,09-09-2022,Surface,West Rajasthan ; East Rajasthan ; Madhya Maharashtra ; Telangana ; WC Bay ; NW Bay
Trough,09-09-2022,1.5 km,Konkan & Goa ; North Interior Karnataka ; Telangana ; WC Bay ; NW Bay ; Coastal Andhra Pradesh ; Odisha
Mean Sea Level Trough,10-09-2022,Surface,Saurashtra & Kutch ; Vidarbha ; Madhya Maharashtra ; Chhattisgarh ; WC Bay ; NW Bay ; Coastal Andhra Pradesh ; Odisha
Trough,10-09-2022,1.5 km,EC Arabian Sea ; Konkan & Goa ; Madhya Maharashtra ; Marathwada ; Vidarbha ; Telangana ; Chhattisgarh ; Coastal Andhra Pradesh ; WC Bay ; NW Bay ; Odisha
Monsoon Trough with Extension and Tilt,11-09-2022,Surface,West Rajasthan ; Gujarat Region ; Vidarbha ; Chhattisgarh ; Odisha ; EC Bay
Cyclonic Circulation (CYCIR),11-09-2022,3.1 km,EC Arabian Sea ; Konkan & Goa ; Madhya Maharashtra
Western Disturbances (WD),11-09-2022,5.8 km,West Pakistan ; Central Pakistan ; Far West Pakistan
Cyclonic Circulation (CYCIR),12-09-2022,7.6 km,EC Arabian Sea ; Konkan & Goa ; Madhya Maharashtra
Western Disturbances (WD),12-09-2022,5.8 km,West Pakistan ; Central Pakistan ; Far West Pakistan
Trough,12-09-2022,3.1 km,EC Arabian Sea ; Konkan & Goa ; Madhya Maharashtra ; East Madhya Pradesh ; Bangladesh
Mean Sea Level Trough,13-09-2022,Surface,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Jharkhand ; Gangetic West Bengal ; NE Bay
Well Marked Low Pressure Area (WML) with associated CYCIR,13-09-2022,7.6 km,West Madhya Pradesh ; East Madhya Pradesh
Western Disturbances (WD),13-09-2022,3.1 km to 5.8 km,North pakistan
Trough,13-09-2022,4.5 km,NW Arabian Sea ; Gujarat Region ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Jharkhand ; Gangetic West Bengal ; Bangladesh
Mean Sea Level Trough,14-09-2022,Surface,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; Chhattisgarh ; Jharkhand ; Gangetic West Bengal ; NE Bay
Well Marked Low Pressure Area (WML) with associated CYCIR,14-09-2022,7.6 km,West Madhya Pradesh
Trough,14-09-2022,3.1 km,NE Arabian Sea ; Gujarat Region ; West Madhya Pradesh ; Chhattisgarh ; Jharkhand ; Gangetic West Bengal ; Bangladesh ; Assam & Meghalaya
Western Disturbances (WD),14-09-2022,5.8 km,West Pakistan
Westerly Trough,14-09-2022,5.8 km,Gangetic West Bengal ; Sub-Himalayan West Bengal & Sikkim ; Bangladesh ; Assam & Meghalaya ; Bihar
Monsoon Trough with Extension and Tilt,15-09-2022,Surface,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Jharkhand ; Gangetic West Bengal ; NE Bay
Well Marked Low Pressure Area (WML) with associated CYCIR,15-09-2022,5.8 km,West Madhya Pradesh
Trough,15-09-2022,1.5 km to 3.1 km,NW Arabian Sea ; Gujarat Region ; East Rajasthan ; West Madhya Pradesh
Western Disturbances (WD),15-09-2022,5.8 km,Central Pakistan ; West Rajasthan ; North Pakistan ; South Pakistan ; West Pakistan
Westerly Trough,15-09-2022,5.8 km,Bangladesh ; Gangetic West Bengal ; Sub-Himalayan West Bengal & Sikkim ; Assam & Meghalaya ; Nagaland-Manipur-Mizoram-Tripura
Monsoon Trough with Extension and Tilt,16-09-2022,Surface,"West Rajasthan ; Haryana, Chandigarh & Delhi ; East Uttar Pradesh ; West Uttar Pradesh ; Bihar ; Gangetic West Bengal ; NE Bay"
Well Marked Low Pressure Area (WML) with associated CYCIR,16-09-2022,4.5 km,East Uttar Pradesh ; West Uttar Pradesh
Trough,16-09-2022,3.1 km to 4.5 km,WC Arabian Sea ; EC Arabian Sea ; NE Arabian Sea ; Gujarat Region ; West Madhya Pradesh ; East Uttar Pradesh ; West Uttar Pradesh
Western Disturbances (WD),16-09-2022,5.8 km,Jammu & Kashmir ; Punjab ; Haryana ; East Rajasthan ; Delhi
Westerly Trough,16-09-2022,5.8 km,Bangladesh ; Gangetic West Bengal ; Sub-Himalayan West Bengal & Sikkim ; Assam & Meghalaya ; Nagaland-Manipur-Mizoram-Tripura
Cyclonic Circulation (CYCIR),17-09-2022,3.6 km,West Uttar Pradesh ; East Uttar Pradesh
Trough,17-09-2022,3.1 km to 4.5 km,WC Arabian Sea ; Gujarat Region ; Konkan & Goa
Cyclonic Circulation (CYCIR),17-09-2022,4.5 km to 5.8 km,EC Bay ; SE Bay
Western Disturbances (WD),17-09-2022,5.8 km to 7.6 km,Central Pakistan ; North Pakistan ; West Pakistan
Trough,17-09-2022,0.9 km,South Interior Karnataka ; Gulf of Mannar
Western Disturbances (WD),17-09-2022,5.8 km,Haryana ; Punjab ; East Rajasthan ; Delhi ; Jammu & Kashmir
Mean Sea Level Trough,18-09-2022,Surface,"West Rajasthan ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; East Uttar Pradesh ; Jharkhand ; Gangetic West Bengal ; EC Bay"
Cyclonic Circulation (CYCIR),18-09-2022,3.1 km,East Uttar Pradesh
Cyclonic Circulation (CYCIR),18-09-2022,5.8 km,NE Bay ; NW Bay ; WC Bay ; EC Bay
Western Disturbances (WD),18-09-2022,5.8 km to 7.6 km,Jammu & Kashmir ; Punjab ; North Pakistan ; Haryana ; Himachal Pradesh
Cyclonic Circulation (CYCIR),19-09-2022,3.1 km,West Uttar Pradesh ; East Uttar Pradesh
Cyclonic Circulation (CYCIR),19-09-2022,5.8 km,NW Bay ; WC Bay
Western Disturbances (WD),19-09-2022,5.8 km,Southwest Pakistan
Western Disturbances (WD),19-09-2022,5.8 km to 7.6 km,Jammu & Kashmir ; Punjab ; North Pakistan ; Haryana ; Himachal Pradesh
Low Pressure (L) with associated CYCIR,20-09-2022,5.8 km,NW Bay ; Odisha ; Gangetic West Bengal
Trough,20-09-2022,1.5 km,NW Bay ; Odisha ; Gangetic West Bengal ; Jharkhand ; Bihar ; East Uttar Pradesh ; West Uttar Pradesh
Western Disturbances (WD),20-09-2022,5.8 km,West Pakistan ; Southwest Pakistan ; South Pakistan
Low Pressure (L) with associated CYCIR,21-09-2022,5.8 km,East Madhya Pradesh
Western Disturbances (WD),21-09-2022,5.8 km,West Pakistan ; South Pakistan ; Central Pakistan
Trough,21-09-2022,3.1 km,"Punjab ; Haryana, Chandigarh & Delhi ; East Madhya Pradesh ; Chhattisgarh ; Odisha ; NW Bay"
Cyclonic Circulation (CYCIR),22-09-2022,5.8 km,West Madhya Pradesh
Western Disturbances (WD),22-09-2022,5.8 km,Central Pakistan ; North Pakistan ; South Pakistan ; West Pakistan
Trough,22-09-2022,3.1 km,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Odisha ; NW Bay ; WC Bay
Low Pressure (L) with associated CYCIR,23-09-2022,5.8 km,East Rajasthan ; West Madhya Pradesh
Western Disturbances (WD),23-09-2022,5.8 km,West Pakistan
Trough,23-09-2022,1.5 km to 4.5 km,East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Odisha ; NW Bay
Western Disturbances (WD),23-09-2022,5.8 km,Central Pakistan ; North Pakistan ; South Pakistan ; West Pakistan
Low Pressure (L) with associated CYCIR,24-09-2022,4.5 km,"East Rajasthan ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh"
Western Disturbances (WD),24-09-2022,5.8 km,Central Pakistan ; North Pakistan ; West Pakistan
Trough,24-09-2022,3.1 km,"East Rajasthan ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; Chhattisgarh"
Cyclonic Circulation (CYCIR),24-09-2022,1.5 km,WC Bay ; Coastal Andhra Pradesh
Trough,24-09-2022,3.1 km,Gangetic West Bengal ; Sub-Himalayan West Bengal & Sikkim ; Bihar ; Jharkhand ; Odisha
Low Pressure (L) with associated CYCIR,25-09-2022,4.5 km,"East Rajasthan ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh"
Western Disturbances (WD),25-09-2022,5.8 km,Central Pakistan ; West Rajasthan ; North Pakistan ; South Pakistan ; West Pakistan
Trough,25-09-2022,1.5 km,"East Rajasthan ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; Bihar"
Cyclonic Circulation (CYCIR),25-09-2022,3.1 km,WC Bay
Cyclonic Circulation (CYCIR),26-09-2022,1.5 km,Central Pakistan
Western Disturbances (WD),26-09-2022,5.8 km,West Rajasthan ; North Pakistan ; Central Pakistan ; Jammu & Kashmir ; Punjab
Cyclonic Circulation (CYCIR),26-09-2022,4.5 km,WC Bay
Cyclonic Circulation (CYCIR),27-09-2022,1.5 km,Central Pakistan
Cyclonic Circulation (CYCIR),27-09-2022,3.1 km,NW Bay ; WC Bay
Western Disturbances (WD),27-09-2022,5.8 km,West Rajasthan ; North Pakistan ; Central Pakistan ; Jammu & Kashmir ; Punjab
Cyclonic Circulation (CYCIR),28-09-2022,1.5 km,WC Bay ; Coastal Andhra Pradesh
Trough,28-09-2022,3.1 km,N Andaman Sea ; WC Bay ; EC Bay ; Coastal Andhra Pradesh
Cyclonic Circulation (CYCIR),29-09-2022,3.1 km to 5.8 km,West Uttar Pradesh
Cyclonic Circulation (CYCIR),29-09-2022,1.5 km,WC Bay ; Coastal Andhra Pradesh
Trough,29-09-2022,3.1 km,EC Bay ; WC Bay ; Rayalaseema ; South Interior Karnataka
Cyclonic Circulation (CYCIR),30-09-2022,3.1 km to 5.8 km,West Uttar Pradesh
Cyclonic Circulation (CYCIR),30-09-2022,4.5 km,WC Bay ; Coastal Andhra Pradesh
Trough,30-09-2022,4.5 km,WC Bay ; Coastal Andhra Pradesh ; Rayalaseema ; South Interior Karnataka ; Coastal Karnataka
Monsoon Trough with Extension and Tilt,14-08-2022,1.5 km,"West Rajasthan ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; East Madhya Pradesh ; Chhattisgarh ; NW Bay ; Gangetic West Bengal ; Odisha ; NE Bay"
Trough,14-08-2022,3.1 km to 4.5 km,WC Arabian Sea ; Central Pakistan ; NE Arabian Sea ; NW Arabian Sea
Mean Sea Level Trough,18-08-2022,Surface,"West Rajasthan ; Central Pakistan ; Haryana, Chandigarh & Delhi ; East Uttar Pradesh ; Bihar ; Odisha ; Gangetic West Bengal ; NE Bay ; EC Bay"
Well Marked Low Pressure Area (WML) with associated CYCIR,18-08-2022,7.6 km,Central Pakistan ; Pakistan
Low Pressure (L) with associated CYCIR,18-08-2022,7.6 km,NE Bay ; EC Bay ; Bangladesh
Trough,18-08-2022,0.9 km,Rayalaseema ; Tamil Nadu & Puducherry ; Comorin Area
Western Disturbances (WD),18-08-2022,5.8 km,North Pakistan ; Jammu & Kashmir
Mean Sea Level Trough,24-08-2022,Surface,West Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Gangetic West Bengal ; NW Bay
Western Disturbances (WD),24-08-2022,5.8 km,West Pakistan
Well Marked Low Pressure Area (WML) with associated CYCIR,24-08-2022,7.6 km,West Rajasthan
Cyclonic Circulation (CYCIR),24-08-2022,5.8 km,NW Bay
Cyclonic Circulation (CYCIR),24-08-2022,3.1 km to 5.8 km,Tamil Nadu & Puducherry
Monsoon Trough with Extension and Tilt,23-08-2022,Surface,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; East Uttar Pradesh ; Bihar ; Gangetic West Bengal ; NE Bay
Western Disturbances (WD),23-08-2022,5.8 km,West Pakistan
Well Marked Low Pressure Area (WML) with associated CYCIR,23-08-2022,7.6 km,East Rajasthan ; West Madhya Pradesh
Cyclonic Circulation (CYCIR),23-08-2022,5.8 km,NE Bay
